Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, fixed, X, Y 
21/5/2020,, FLORENCIO SANCHEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 12, SORIANO, MERCEDES, 1, 403120, 6320170 
21/5/2020,, F. BONILLA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 14, MALDONADO, PAN DE AZUCAR, 1, 662500, 6150100 
20/5/2020,, RAMBLA CARIBE ORIENTAL Y BONDERAU DES HOULLIERS, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, MIÉRCOLES, 23, CANELONES, SAN LUIS, 1, 630130, 6150230 
21/5/2020,, GENERAL GALARZA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 17, SORIANO, MERCEDES, 1, 405160, 6320380 
22/5/2020,, RUTA OCHO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 9, CERRO LARGO, MELO, 1, 767220, 6413935 
22/5/2020,, AVENIDA JOSE BELLONI, CAÍDA, LEVE, VIERNES, 9, MONTEVIDEO, MONTEVIDEO, 1, 578835, 6147570 
22/5/2020,, AVENIDA GENERAL JOSE GERVASIO ARTIGAS, CAÍDA, LEVE, VIERNES, 13, SAN JOSE, SIN DATOS, 1, 494525, 6198010 
22/5/2020,, CARLOS P. PUIG, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 14, SORIANO, DOLORES, 1, 387445, 6288660 
23/5/2020,, SIN DATOS, DESPISTE, SIN LESIONADOS, SÁBADO, 2, CANELONES, SIN DATOS, 1, 597795, 6158660 
23/5/2020,, JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 9, FLORIDA, FLORIDA, 1, 572360, 6226375 
23/5/2020,, RUTA 10, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 16, MALDONADO, BALNEARIO BUENOS AIRES, 1, 700810, 6135915 
23/5/2020,, CAMINO CAPITAN TULA, ATROPELLO DE PEATÓN, LEVE, SÁBADO, 17, MONTEVIDEO, MONTEVIDEO, 1, 579145, 6146510 
23/5/2020,, LAS CAMELIAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 19, COLONIA, COLONIA DEL SACRAMENTO, 1, 425025, 6187660 
23/5/2020,, SIN DATOS, CAÍDA, LEVE, SÁBADO, 19, CANELONES, SIN DATOS, 1, 568715, 6180745 
23/5/2020,, CADIZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 20, MONTEVIDEO, MONTEVIDEO, 1, 576810, 6140380 
23/5/2020,, MATAOJO, CAÍDA, LEVE, SÁBADO, 19, MONTEVIDEO, MONTEVIDEO, 1, 580510, 6139785 
23/5/2020,, DOCTOR JOSE TERRA, DESPISTE, SIN LESIONADOS, SÁBADO, 23, MONTEVIDEO, MONTEVIDEO, 1, 575045, 6140230 
24/5/2020,, ZORRILLA DE SAN MARTIN, CAÍDA, LEVE, DOMINGO, 0, PAYSANDU, PAYSANDU, 1, 398635, 6426675 
24/5/2020,, JOSE ENRIQUE RODO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 4, SORIANO, MERCEDES, 1, 404435, 6320555 
24/5/2020,, CARMEN, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 4, COLONIA, CARMELO, 1, 381160, 6237430 
24/5/2020,, SIN DATOS, DESPISTE, LEVE, DOMINGO, 7, ROCHA, SIN DATOS, 1, 790140, 6191055 
24/5/2020,, AVENIDA CENTENARIO, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, DOMINGO, 11, ROCHA, LASCANO, 1, 759265, 6270985 
24/5/2020,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 0, SORIANO, MERCEDES, 1, 404010, 6321080 
24/5/2020,, ESPAÑA, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 17, MALDONADO, PAN DE AZUCAR, 1, 661900, 6151385 
24/5/2020,, JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 17, DURAZNO, DURAZNO, 1, 544895, 6306115 
24/5/2020,, RUTA TREINTA BY-PASS, DESPISTE, GRAVE, DOMINGO, 18, ARTIGAS, ARTIGAS, 1, 551950, 6634105 
25/5/2020,, WILSON FERREIRA ALDUNATE, DESPISTE, LEVE, LUNES, 9, ARTIGAS, ARTIGAS, 1, 551680, 6635080 
25/5/2020,, BOULEVARD GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 9, PAYSANDU, NUEVO PAYSANDU, 1, 399620, 6426805 
25/5/2020,, CAMINO A LOS ACESSO A LA BARRA DEL CHUY, DESPISTE, LEVE, LUNES, 10, ROCHA, SIN DATOS, 1, 830090, 6259330 
25/5/2020,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 15, COLONIA, ROSARIO, 1, 467460, 6203060 
25/5/2020,, TREINTA Y TRES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 18, COLONIA, NUEVA HELVECIA, 1, 478610, 6206240 
25/5/2020,, ETCHENIQUE Y ARTUCCIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 18, CERRO LARGO, FRAILE MUERTO, 1, 732760, 6399930 
26/5/2020,, CAMINO LA GRANJA, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, MARTES, 7, MONTEVIDEO, SIN DATOS, 1, 567250, 6147000 
26/5/2020,, EUSEBIO PIRIZ, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 16, DURAZNO, DURAZNO, 1, 544450, 6306365 
26/5/2020,, GENERAL APARICIO SARAVIA, DESPISTE, SIN LESIONADOS, MARTES, 21, CERRO LARGO, MELO, 1, 766315, 6414445 
27/5/2020,, JOSE ROGER BALLET, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 9, RIO NEGRO, FRAY BENTOS, 1, 377810, 6334100 
27/5/2020,, PRESIDENTE ORIBE, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 12, MONTEVIDEO, MONTEVIDEO, 1, 579130, 6138310 
27/5/2020,, CAMINO MALDONADO, CAÍDA, SIN LESIONADOS, MIÉRCOLES, 13, MONTEVIDEO, MONTEVIDEO, 1, 579845, 6143440 
27/5/2020,, BOULEVARD GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 13, MONTEVIDEO, MONTEVIDEO, 1, 573430, 6140875 
27/5/2020,, R/84 ESQ. PEREZ OLAVE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 14, CANELONES, JOAQUIN SUAREZ, 1, 589015, 6156825 
27/5/2020,, CAMINO DE LA PAZ A MENDOZA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, MONTEVIDEO, SIN DATOS, 1, 576205, 6151310 
27/5/2020,, SIN DATOS, ATROPELLO DE ANIMALES, SIN LESIONADOS, MIÉRCOLES, 20, SALTO, SIN DATOS, 1, 490805, 6544830 
24/3/2020,, AVENIDA OCHO DE OCTUBRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 11, MONTEVIDEO, MONTEVIDEO, 1, 579175, 6141965 
24/3/2020,, W. F. ALDUNATE Y LUIS A. DE HERRERA, CAÍDA, LEVE, MARTES, 15, MALDONADO, MALDONADO, 1, 685655, 6137845 
24/3/2020,, PEATONAL LIROPEYA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 17, MONTEVIDEO, MONTEVIDEO, 1, 574875, 6141385 
24/3/2020,, SANTIAGO DE ANCA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 23, MONTEVIDEO, MONTEVIDEO, 1, 581360, 6138150 
24/3/2020,, SIN DATOS, CAÍDA, GRAVE, MARTES, 23, CANELONES, SIN DATOS, 1, 603220, 6154920 
25/3/2020,, AEROSUR, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 4, CANELONES, SAN JOSE DE CARRASCO, 1, 591950, 6144075 
25/3/2020,, AVENIDA DON PEDRO DE MENDOZA, DESPISTE, LEVE, MIÉRCOLES, 13, MONTEVIDEO, SIN DATOS, 1, 576355, 6153140 
25/3/2020,, PORORO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 14, MALDONADO, CERRO PELADO, 1, 685280, 6138235 
25/3/2020,, AVENIDA JOSE BELLONI, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 17, MONTEVIDEO, MONTEVIDEO, 1, 579070, 6150690 
25/3/2020,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 17, CERRO LARGO, MELO, 1, 766405, 6414425 
25/3/2020,, SIN DATOS, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 19, CANELONES, AEROPUERTO INTERNACIONAL DE CARRASCO, 1, 590220, 6144230 
26/3/2020,, AV. ALVEGGINI, CAÍDA, LEVE, JUEVES, 19, SAN JOSE, RODRIGUEZ, 1, 542430, 6195540 
27/3/2020,, GENERAL JULIO AMADEO ROLETTI, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 7, MONTEVIDEO, MONTEVIDEO, 1, 577805, 6140685 
27/3/2020,, URUGUAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 11, RIVERA, RIVERA, 1, 639375, 6580690 
27/3/2020,, AVENIDA LUIS BATLLE BERRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 22, MONTEVIDEO, MONTEVIDEO, 1, 568165, 6144055 
28/3/2020,, AVENIDA GENERAL RIVERA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 13, MONTEVIDEO, MONTEVIDEO, 1, 577105, 6137375 
28/3/2020,, CALLE 1, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 13, CANELONES, PARQUE DEL PLATA, 1, 616275, 6151805 
28/3/2020,, CAMINO CUATRO PIEDRA ENTRE RUTA 5 Y RUTA 36, DESPISTE, LEVE, SÁBADO, 17, CANELONES, SIN DATOS, 1, 564310, 6167120 
28/3/2020,, DIECINUEVE DE ABRIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 23, DURAZNO, DURAZNO, 1, 544190, 6306965 
29/3/2020,, JOSE A. DE AROSTEGUI, CAÍDA, LEVE, DOMINGO, 7, LAVALLEJA, MINAS, 1, 662390, 6194060 
29/3/2020,, PUENTE PASO CALLEROS, ATROPELLO DE ANIMALES, GRAVE, DOMINGO, 15, FLORIDA, SIN DATOS, 1, 567940, 6226845 
29/3/2020,, PASO DE LA  CRUZ, DESPISTE, LEVE, DOMINGO, 18, SORIANO, SIN DATOS, 1, 410190, 6322535 
29/3/2020,, GENERAL JOSE G. ARTIGAS, CAÍDA, LEVE, DOMINGO, 19, CANELONES, CANELONES, 1, 566465, 6179295 
30/3/2020,, AVENIDA LUIS BATLLE BERRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 17, MONTEVIDEO, MONTEVIDEO, 1, 567075, 6144705 
30/3/2020,, CALLE 4, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 20, COLONIA, JUAN LACAZE, 1, 458580, 6191680 
30/3/2020,, AVENIDA ANTONIO LUSSICH, DESPISTE, LEVE, LUNES, 20, MALDONADO, LA SONRISA, 1, 684900, 6137150 
31/3/2020,, RAMBLA PRESIDENTE WILSON, DESPISTE, LEVE, MARTES, 6, MONTEVIDEO, MONTEVIDEO, 1, 575855, 6136010 
31/3/2020,, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 15, RIVERA, RIVERA, 1, 636755, 6579040 
31/3/2020,, CHASQUE DE LOS SANTOS Y MANUEL MELENDEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 19, RIVERA, RIVERA, 1, 637415, 6582340 
31/3/2020,, MONTEVIDEO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 17, PAYSANDU, PAYSANDU, 1, 397870, 6423915 
31/3/2020,, TACUAREMBO, CAÍDA, LEVE, MARTES, 23, PAYSANDU, PAYSANDU, 1, 398755, 6424735 
1/4/2020,, PALMAR, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 9, MONTEVIDEO, MONTEVIDEO, 1, 576140, 6137615 
1/4/2020,, GENERAL FRUCTUOSO RIVERA, CAÍDA, LEVE, MIÉRCOLES, 13, SAN JOSE, SAN JOSE DE MAYO, 1, 525870, 6199275 
1/4/2020,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 14, LAVALLEJA, MINAS, 1, 662500, 6194345 
1/4/2020,, OSVALDO CRUZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 16, MONTEVIDEO, MONTEVIDEO, 1, 578860, 6142990 
19/3/2020,, EMANCIPACION, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 18, MONTEVIDEO, MONTEVIDEO, 1, 570170, 6143985 
3/4/2020,, DOCTOR LUIS CASANELLO, DESPISTE, SIN LESIONADOS, VIERNES, 12, COLONIA, COLONIA DEL SACRAMENTO, 1, 423585, 6186160 
3/4/2020,, GENERAL FRUCTUOSO RIVERA, CAÍDA, LEVE, VIERNES, 16, RIO NEGRO, FRAY BENTOS, 1, 379540, 6333405 
3/4/2020,, DOCTOR CARLOS MARIA DE PENA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 14, MONTEVIDEO, MONTEVIDEO, 1, 569940, 6144605 
3/4/2020,, URUGUAY, CAÍDA, LEVE, VIERNES, 17, SALTO, SALTO, 1, 408745, 6526995 
3/4/2020,, CAMINO CERRO CARANCHO, DESPISTE, LEVE, VIERNES, 16, RIVERA, SIN DATOS, 1, 639625, 6572625 
3/4/2020,, AVENIDA JOSE BELLONI, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, MONTEVIDEO, MONTEVIDEO, 1, 578630, 6145010 
4/4/2020,, RINCON, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 11, RIO NEGRO, YOUNG, 1, 440470, 6381320 
4/4/2020,, TULA SUAREZ DE CUTINELLA, DESPISTE, SIN LESIONADOS, SÁBADO, 12, COLONIA, SIN DATOS, 1, 420230, 6190695 
4/4/2020,, BOGOTA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 13, MONTEVIDEO, MONTEVIDEO, 1, 568240, 6139915 
28/5/2020,, MARCELINO SOSA, ATROPELLO DE PEATÓN, LEVE, JUEVES, 12, MONTEVIDEO, MONTEVIDEO, 1, 574895, 6140410 
28/5/2020,, MISIONES, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 15, MALDONADO, PIRIAPOLIS, 1, 656975, 6141555 
28/5/2020,, BALTASAR BRUM, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 17, TACUAREMBO, PASO DE LOS TOROS, 1, 545645, 6370015 
28/5/2020,, BOULEVARD APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 13, MONTEVIDEO, MONTEVIDEO, 1, 571820, 6146755 
28/5/2020,, RUTA 14 VIEJA Y CAMINO VLLASBOAS, CAÍDA, LEVE, JUEVES, 17, FLORES, JUAN JOSE CASTRO, 1, 524270, 6294140 
28/5/2020,, SIN DATOS, ATROPELLO DE PEATÓN, GRAVE, JUEVES, 19, RIO NEGRO, SIN DATOS, 1, 449575, 6369975 
28/5/2020,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 18, TREINTA Y TRES, VILLA SARA, 1, 741680, 6318185 
28/5/2020,, GRAL ARTIGAS ESQUINA GABOTO.-, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 18, ROCHA, CHUY, 1, 828395, 6265445 
28/5/2020,, SIN DATOS, ATROPELLO DE PEATÓN, GRAVE, JUEVES, 22, CANELONES, NEPTUNIA, 1, 603700, 6150905 
29/5/2020,, RUTA IB KM 103.500, CAÍDA, LEVE, VIERNES, 6, MALDONADO, SIN DATOS, 1, 665100, 6143040 
29/5/2020,, SETEMBRINO PEREDA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 13, PAYSANDU, PAYSANDU, 1, 397635, 6423840 
29/5/2020,, DOCTOR E. SOCA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 17, SALTO, SALTO, 1, 408435, 6527625 
29/5/2020,, GENERAL FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 21, TACUAREMBO, TACUAREMBO, 1, 595665, 6490200 
29/5/2020,, PUENTE LA TUNA, DESPISTE, SIN LESIONADOS, VIERNES, 23, DURAZNO, SIN DATOS, 1, 567050, 6313095 
30/5/2020,, SIN DATOS, ATROPELLO DE ANIMALES, SIN LESIONADOS, SÁBADO, 2, RIO NEGRO, SIN DATOS, 1, 385040, 6330135 
30/5/2020,, ESTEBAN LAZAGUE, CAÍDA, LEVE, SÁBADO, 5, COLONIA, NUEVA HELVECIA, 1, 479170, 6205450 
30/5/2020,, TACUARI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 10, CERRO LARGO, MELO, 1, 767090, 6415465 
30/5/2020,, RAMBLA REPUBLICA DEL PERU, CAÍDA, LEVE, SÁBADO, 11, MONTEVIDEO, MONTEVIDEO, 1, 577975, 6136350 
30/5/2020,, DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 10, FLORES, TRINIDAD, 1, 509405, 6290795 
30/5/2020,, JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 11, FLORIDA, FLORIDA, 1, 572505, 6226235 
30/5/2020,, COLON, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 12, RIO NEGRO, FRAY BENTOS, 1, 378695, 6333990 
30/5/2020,, HAPPEL Y 18 DE JULIO, CAÍDA, LEVE, SÁBADO, 12, CANELONES, AGUAS CORRIENTES, 1, 555920, 6179750 
30/5/2020,, LIBERTADOR JUAN ANTONIO LAVALLEJA, ATROPELLO DE ANIMALES, LEVE, SÁBADO, 16, MALDONADO, SAN CARLOS, 1, 691350, 6148820 
30/5/2020,, SIN DATOS, DESPISTE, LEVE, SÁBADO, 17, SAN JOSE, SIN DATOS, 1, 502225, 6191900 
30/5/2020,, SIN DATOS, DESPISTE, SIN LESIONADOS, SÁBADO, 21, DURAZNO, SIN DATOS, 1, 546315, 6311110 
30/5/2020,, ARTURO SANTANA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 23, MALDONADO, MALDONADO, 1, 686990, 6134930 
30/5/2020,, MANUEL D RODRIGUEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 18, SAN JOSE, SAN JOSE DE MAYO, 1, 526295, 6200965 
31/5/2020,, TREINTA Y TRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 17, TACUAREMBO, TACUAREMBO, 1, 596370, 6490360 
31/5/2020,, SIN DATOS, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, DOMINGO, 18, MALDONADO, SIN DATOS, 1, 695100, 6148915 
31/5/2020,, CALLE 214, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 19, LAVALLEJA, MINAS, 1, 661665, 6197205 
31/5/2020,, MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 22, SAN JOSE, SAN JOSE DE MAYO, 1, 526655, 6201075 
31/5/2020,, DIECINUEVE DE ABRIL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 19, SALTO, SALTO, 1, 410085, 6527055 
1/6/2020,, ZELMAR MICHELINI, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 13, TACUAREMBO, TACUAREMBO, 1, 595580, 6490700 
1/6/2020,, CALLE 10||CANELONES||PINAMAR||PINEPARK, ATROPELLO DE ANIMALES, LEVE, LUNES, 12, CANELONES, PINAMAR - PINEPARK, 1, 604420, 6150840 
1/6/2020,, SIN DATOS, CAÍDA, LEVE, LUNES, 17, SAN JOSE, DELTA DEL TIGRE Y VILLAS, 1, 552200, 6154415 
1/6/2020,, MIGUEL BARREIRO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 17, CERRO LARGO, MELO, 1, 766940, 6415085 
1/6/2020,, BOULEVARD ESPAÑA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 17, MONTEVIDEO, MONTEVIDEO, 1, 577070, 6136275 
1/6/2020,, ALBERTO CARACARA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 20, MALDONADO, MALDONADO, 1, 688565, 6136390 
1/6/2020,, SIN DATOS, DESPISTE, SIN LESIONADOS, LUNES, 16, SALTO, SALTO, 1, 411730, 6525195 
2/6/2020,, JUAN JACOBO ROUSSEAU, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 11, MONTEVIDEO, MONTEVIDEO, 1, 579035, 6141415 
2/6/2020,, MARTIN JOSE ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 12, MONTEVIDEO, MONTEVIDEO, 1, 567075, 6144705 
2/6/2020,, CAMINO CARRASCO, CAÍDA, SIN LESIONADOS, MARTES, 11, MONTEVIDEO, MONTEVIDEO, 1, 584245, 6140980 
2/6/2020,, PROFESOR CARLOS BACIGALUPI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 15, MONTEVIDEO, MONTEVIDEO, 1, 574780, 6138345 
2/6/2020,, WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 18, MALDONADO, SAN CARLOS, 1, 690450, 6149900 
2/6/2020,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 18, MALDONADO, SIN DATOS, 1, 691240, 6154630 
27/5/2020,, ZELMAR MICHELINI, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 21, MONTEVIDEO, MONTEVIDEO, 1, 574010, 6136685 
27/5/2020,, GALICIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, MONTEVIDEO, MONTEVIDEO, 1, 574030, 6137735 
27/5/2020,, JACINTO TRAPANI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 21, MONTEVIDEO, MONTEVIDEO, 1, 576675, 6144960 
27/5/2020,, SIN DATOS, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 23, DURAZNO, SIN DATOS, 1, 546115, 6309675 
28/5/2020,, DE LAS TROPAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 8, ROCHA, CEBOLLATI, 1, 798525, 6314055 
28/5/2020,, RUTA 101 Y AVENIDA DE LAS AMERICAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 16, CANELONES, PASO CARRASCO, 1, 589210, 6143615 
28/5/2020,, ATANASIO SIERRA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 17, COLONIA, COLONIA DEL SACRAMENTO, 1, 422300, 6188765 
28/5/2020,, BLANDENGUES, ATROPELLO DE ANIMALES, LEVE, JUEVES, 18, ARTIGAS, ARTIGAS, 1, 551020, 6637245 
28/5/2020,, ZELMAR MICHELINI, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 21, MALDONADO, MALDONADO, 1, 686295, 6135220 
28/5/2020,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 21, CANELONES, BARROS BLANCOS, 1, 594475, 6156560 
28/5/2020,, BOULEVARD GENERAL JOSE G. ARTIGAS, DESPISTE, GRAVE, JUEVES, 22, MALDONADO, MALDONADO, 1, 687090, 6137105 
28/5/2020,, GENERAL DE LA LLANA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 23, LAVALLEJA, MINAS, 1, 662410, 6194540 
29/5/2020,, YAGUARON, CAÍDA, LEVE, VIERNES, 8, MONTEVIDEO, MONTEVIDEO, 1, 574235, 6138240 
29/5/2020,, JUAN AGUIAR, CAÍDA, LEVE, VIERNES, 9, FLORIDA, 25 DE AGOSTO, 1, 555520, 6191815 
29/5/2020,, AV URUGUAY ESQ. GIANNATTASIO (EN LA VEREDA DE ESTACIÓN DE RVICIO AXION), COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 13, CANELONES, SOLYMAR, 1, 594580, 6145400 
28/5/2020,, GENERAL LUNA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 15, PAYSANDU, PAYSANDU, 1, 399470, 6425035 
29/5/2020,, LAS VIOLETAS, CAÍDA, SIN LESIONADOS, VIERNES, 16, MALDONADO, MALDONADO, 1, 687605, 6134590 
29/5/2020,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 17, RIO NEGRO, YOUNG, 1, 440685, 6381410 
29/5/2020,, AVENIDA JOAQUIN DE VIANA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 23, MALDONADO, MALDONADO, 1, 686075, 6135535 
30/5/2020,, MALDONADO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 4, MONTEVIDEO, MONTEVIDEO, 1, 575970, 6136840 
30/5/2020,, BALTASAR BRUM, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 13, TACUAREMBO, PASO DE LOS TOROS, 1, 545885, 6369995 
30/5/2020,, CAMINO FRIGORIFICO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 11, SAN JOSE, SIN DATOS, 1, 527465, 6197705 
30/5/2020,, TREINTA Y TRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 12, CANELONES, PANDO, 1, 595160, 6157250 
30/5/2020,, SIN DATOS, DESPISTE, GRAVE, SÁBADO, 15, FLORIDA, SIN DATOS, 1, 574955, 6218765 
30/5/2020,, CAMINO A LOS ARRAYANES, DESPISTE, SIN LESIONADOS, SÁBADO, 16, MALDONADO, SIN DATOS, 1, 660555, 6140150 
30/5/2020,, DIECINUEVE DE ABRIL, ATROPELLO DE PEATÓN, LEVE, SÁBADO, 17, DURAZNO, DURAZNO, 1, 544435, 6307415 
30/5/2020,, NUEVA PALMIRA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 19, COLONIA, TARARIRAS, 1, 443580, 6208855 
30/5/2020,, LOS EUCALIPTUS, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 19, SAN JOSE, MONTE GRANDE, 1, 553720, 6155155 
31/5/2020,, FELIPE SANGUINETTI, DESPISTE, LEVE, DOMINGO, 11, MONTEVIDEO, MONTEVIDEO, 1, 578740, 6139355 
31/5/2020,, PRESIDENTE FELICIANO ALBERTO VIERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 15, RIVERA, RIVERA, 1, 639480, 6579515 
