Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, fixed, X, Y 
13/10/2021,, JUAN T. GONZALEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 15, CANELONES, CANELONES, 1, 566380, 6179595 
5/11/2021,, FRANCISCO JOSE DEBALI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 10, PAYSANDU, PAYSANDU, 1, 399810, 6423585 
1/8/2021,, SIN DATOS, CAÍDA, LEVE, DOMINGO, 18, CANELONES, BARROS BLANCOS, 1, 589290, 6152175 
31/8/2021,, AVENIDA JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 8, SAN JOSE, SAN JOSE DE MAYO, 1, 525190, 6200985 
6/8/2021,, RUTA 38 KM 30, DESPISTE, LEVE, VIERNES, 19, CERRO LARGO, SIN DATOS, 1, 684350, 6381670 
18/9/2021,, VIA_PUBLICA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 17, MONTEVIDEO, SIN DATOS, 1, 573600, 6149310 
9/9/2021,, LAS TROPAS, CAÍDA, LEVE, JUEVES, 13, CERRO LARGO, RIO BRANCO, 1, 840125, 6386885 
8/8/2021,, RUTA Nº 79 KM. 80 A 200 METROS DE CEREMOS SANTIN, ATROPELLO DE ANIMALES, LEVE, DOMINGO, 4, SAN JOSE, SIN DATOS, 1, 552960, 6189400 
5/8/2021,, AVENIDA AGRACIADA, ATROPELLO DE PEATÓN, GRAVE, JUEVES, 13, MONTEVIDEO, MONTEVIDEO, 1, 571680, 6142245 
5/7/2021,, CARLOS ROXLO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 15, CANELONES, PANDO, 1, 594320, 6158135 
9/7/2021,, AVENIDA WILSON FERREIRA ALDUNATE, CAÍDA, LEVE, VIERNES, 23, MALDONADO, MALDONADO, 1, 685580, 6137875 
14/11/2021,, CAMINO LA HIGUERA A 3.5KM. DE RUTA 19 APROXIMADAMENTE, DESPISTE, SIN LESIONADOS, DOMINGO, 1, ROCHA, SIN DATOS, 1, 825465, 6264430 
17/10/2021,, HIGUERITAS, DESPISTE, SIN LESIONADOS, DOMINGO, 4, LAVALLEJA, SIN DATOS, 1, 658215, 6196810 
31/8/2021,, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 16, MONTEVIDEO, MONTEVIDEO, 1, 576860, 6138595 
23/10/2021,, 26 DE MAYO, CAÍDA, LEVE, SÁBADO, 13, CANELONES, EMPALME OLMOS, 1, 600200, 6161270 
10/11/2021,, BOULEVARD GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 14, PAYSANDU, NUEVO PAYSANDU, 1, 400085, 6429220 
14/9/2021,, BOULEVARD JOSE BATLLE Y ORDOÑEZ, DESPISTE, LEVE, MARTES, 9, MONTEVIDEO, MONTEVIDEO, 1, 576410, 6141380 
23/10/2021,, AVENIDA DE LAS INSTRUCCIONES, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 10, MONTEVIDEO, MONTEVIDEO, 1, 573395, 6144290 
10/11/2021,, MERCEDES, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 23, MONTEVIDEO, MONTEVIDEO, 1, 574165, 6137335 
20/7/2021,, RUTA CINCO VIEJA, CAÍDA, LEVE, MARTES, 7, CANELONES, SIN DATOS, 1, 571750, 6158995 
6/11/2021,, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, ATROPELLO DE PEATÓN, LEVE, SÁBADO, 22, MONTEVIDEO, MONTEVIDEO, 1, 576200, 6141075 
3/11/2021,, AV. WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, PAYSANDU, PAYSANDU, 1, 399720, 6424755 
9/8/2021,, AVENIDA DOCTOR CARLOS MARIA RAMIREZ, ATROPELLO DE PEATÓN, LEVE, LUNES, 14, MONTEVIDEO, MONTEVIDEO, 1, 571090, 6142775 
21/8/2021,, BULEVAR 21 DE SEPTIEMBRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 22, SORIANO, DOLORES, 1, 387715, 6290055 
15/9/2021,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 15, MALDONADO, MALDONADO, 1, 686505, 6136030 
7/11/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 22, CANELONES, LOMAS DE SOLYMAR, 1, 595590, 6148235 
15/8/2021,, JULIAN LAGUNA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 19, MONTEVIDEO, MONTEVIDEO, 1, 570515, 6143080 
16/8/2021,, SIN DATOS, DESPISTE, LEVE, LUNES, 12, TACUAREMBO, SIN DATOS, 1, 590195, 6414550 
17/8/2021,, TURMALINA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 18, MALDONADO, VILLA DELIA, 1, 682980, 6137200 
24/8/2021,, AVENIDA PEREZ BUTLER, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 17, CANELONES, EL PINAR, 1, 598815, 6148505 
20/10/2021,, RAMBLA O HIGGINS, CAÍDA, LEVE, MIÉRCOLES, 16, MONTEVIDEO, MONTEVIDEO, 1, 583105, 6138230 
9/9/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, JUEVES, 14, RIVERA, SIN DATOS, 1, 626955, 6543005 
21/9/2021,, AVENIDA BRASIL, ATROPELLO DE ANIMALES, LEVE, MARTES, 18, TREINTA Y TRES, TREINTA Y TRES, 1, 743275, 6319335 
25/9/2021,, PORTUGAL, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 14, MONTEVIDEO, MONTEVIDEO, 1, 568335, 6139930 
6/10/2021,, VEINTICINCO DE AGOSTO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 12, RIO NEGRO, YOUNG, 1, 440780, 6382220 
15/11/2021,, PAYSANDU, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 17, SORIANO, MERCEDES, 1, 404825, 6321020 
6/9/2021,, AVENIDA DON PEDRO DE MENDOZA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 21, MONTEVIDEO, SIN DATOS, 1, 576400, 6149380 
16/9/2021,, JUAN JACOBO ROUSSEAU, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 19, MONTEVIDEO, MONTEVIDEO, 1, 578510, 6140700 
8/10/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 17, SAN JOSE, SIN DATOS, 1, 543380, 6160805 
13/11/2021,, PARAJE CUATRO BOCAS, DESPISTE, SIN LESIONADOS, SÁBADO, 11, RIVERA, SIN DATOS, 1, 593960, 6559990 
26/7/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 8, CANELONES, SIN DATOS, 1, 570205, 6157330 
22/10/2021,, RUTA 19, DESPISTE, LEVE, VIERNES, 18, DURAZNO, SIN DATOS, 1, 669150, 6337555 
2/11/2021,, ALBERTO ZUM FELDE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 16, MONTEVIDEO, MONTEVIDEO, 1, 581835, 6140580 
9/11/2021,, AYACUCHO, ATROPELLO DE ANIMALES, LEVE, MARTES, 18, PAYSANDU, PAYSANDU, 1, 401030, 6424065 
16/11/2021,, GASPAR, ATROPELLO DE ANIMALES, LEVE, MARTES, 21, CANELONES, BARROS BLANCOS, 1, 589860, 6152715 
28/8/2021,, AVENIDA GENERAL GARIBALDI, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 19, MONTEVIDEO, MONTEVIDEO, 1, 575085, 6140320 
5/9/2021,, BOULEVARD GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 22, MONTEVIDEO, MONTEVIDEO, 1, 576395, 6136980 
19/8/2021,, ANTONIO ORLANDO GIORDANO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 19, DURAZNO, DURAZNO, 1, 545645, 6305225 
17/9/2021,, MAGALLANES, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 14, MONTEVIDEO, MONTEVIDEO, 1, 574695, 6137920 
24/7/2021,, SIMON DEL PINO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 11, MALDONADO, MALDONADO, 1, 687705, 6135225 
30/7/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 19, FLORIDA, SIN DATOS, 1, 569510, 6244985 
6/7/2021,, CAMINO CIPERO Y 4 PIEDRAS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 7, CANELONES, SIN DATOS, 1, 567630, 6166090 
10/10/2021,, AVENIDA DOCTOR CARLOS MARIA RAMIREZ, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 9, MONTEVIDEO, MONTEVIDEO, 1, 566500, 6140380 
18/7/2021,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 23, LAVALLEJA, MINAS, 1, 661970, 6194775 
11/7/2021,, ANTONIO ORLANDO GIORDANO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 15, DURAZNO, DURAZNO, 1, 545685, 6305165 
28/7/2021,, AVENIDA MILLAN, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 13, MONTEVIDEO, MONTEVIDEO, 1, 572190, 6144285 
1/9/2021,, APARICIO SARAVIA, ATROPELLO DE ANIMALES, SIN LESIONADOS, MIÉRCOLES, 16, RIVERA, RIVERA, 1, 636690, 6581570 
27/10/2021,, CARLOS MARIA RAMIREZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 17, FLORES, TRINIDAD, 1, 509310, 6290905 
22/9/2021,, AVENIDA AL PARQUE --BARRA DE CARRASCO--, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 19, CANELONES, BARRA DE CARRASCO, 1, 589420, 6141030 
3/10/2021,, AVENIDA AGRACIADA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 19, MONTEVIDEO, MONTEVIDEO, 1, 572035, 6141945 
29/7/2021,, PEAJE CENTENARIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 7, DURAZNO, SIN DATOS, 1, 547390, 6366220 
10/7/2021,, AVENIDA DE LOS GAUCHOS, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, SÁBADO, 2, MALDONADO, MALDONADO, 1, 687875, 6136715 
8/11/2021,, VIA_PUBLICA, DESPISTE, LEVE, LUNES, 19, SAN JOSE, SAN JOSE DE MAYO, 1, 526220, 6200325 
13/7/2021,, ZORRILLA DE SAN MARTIN, CAÍDA, SIN LESIONADOS, MARTES, 0, PAYSANDU, PAYSANDU, 1, 398195, 6423755 
7/7/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 8, DURAZNO, SIN DATOS, 1, 676145, 6337625 
7/11/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, DOMINGO, 19, ROCHA, SIN DATOS, 1, 821905, 6247770 
30/7/2021,, DOCTOR PUGNALINI, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, TACUAREMBO, TACUAREMBO, 1, 597395, 6490330 
27/7/2021,, ATANASIO SIERRA, ATROPELLO DE PEATÓN, GRAVE, MARTES, 11, MALDONADO, PIRIAPOLIS, 1, 657865, 6140360 
11/10/2021,, GENERAL APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 6, MALDONADO, SAN RAFAEL - EL PLACER, 1, 692595, 6134205 
11/8/2021,, BOULEVARD APARICIO SARAVIA, ATROPELLO DE ANIMALES, LEVE, MIÉRCOLES, 22, MONTEVIDEO, MONTEVIDEO, 1, 572465, 6146290 
17/9/2021,, JUAN BERNARDI SOSA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, COLONIA, COLONIA DEL SACRAMENTO, 1, 426010, 6188200 
25/7/2021,, JUAN MANUEL BLANES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 17, SALTO, SALTO, 1, 409625, 6526895 
4/11/2021,, LA GALERNA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 16, MALDONADO, PUNTA DEL ESTE, 1, 687650, 6128950 
27/7/2021,, BENITO JUAREZ, ATROPELLO DE PEATÓN, LEVE, MARTES, 9, MONTEVIDEO, MONTEVIDEO, 1, 576230, 6141340 
10/7/2021,, JUAN FREY, CAÍDA, LEVE, SÁBADO, 7, COLONIA, SIN DATOS, 1, 480070, 6206495 
17/7/2021,, DOCTOR PABLO DE MARIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 13, MONTEVIDEO, MONTEVIDEO, 1, 575765, 6136800 
10/7/2021,, RAMBLA MAHATMA GANDHI, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 1, MONTEVIDEO, MONTEVIDEO, 1, 577565, 6135295 
8/8/2021,, JOANICO, CAÍDA, LEVE, DOMINGO, 15, MONTEVIDEO, MONTEVIDEO, 1, 577790, 6140080 
25/8/2021,, AVENIDA DE LOS IRACUNDOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, PAYSANDU, PAYSANDU, 1, 397305, 6426130 
2/10/2021,, AVENIDA AGRACIADA, ATROPELLO DE PEATÓN, LEVE, SÁBADO, 18, MONTEVIDEO, MONTEVIDEO, 1, 571390, 6142520 
22/10/2021,, AVENIDA OCHO DE OCTUBRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 21, MONTEVIDEO, MONTEVIDEO, 1, 576545, 6138625 
23/8/2021,, JOSE ELLAURI, ATROPELLO DE PEATÓN, LEVE, LUNES, 12, MONTEVIDEO, MONTEVIDEO, 1, 577060, 6135545 
31/7/2021,, CALLE 21, ATROPELLO DE ANIMALES, GRAVE, SÁBADO, 17, MALDONADO, PLAYA GRANDE, 1, 655425, 6142600 
6/8/2021,, GUILLERMINO PERES Y GENTIL DA ROSA NIEVES, DESPISTE, LEVE, VIERNES, 8, RIVERA, RIVERA, 1, 637690, 6581960 
28/8/2021,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 17, SORIANO, MERCEDES, 1, 404090, 6320690 
2/9/2021,, MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 19, SAN JOSE, SAN JOSE DE MAYO, 1, 526695, 6200915 
5/10/2021,, AVENIDA MILLAN, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 14, MONTEVIDEO, MONTEVIDEO, 1, 573445, 6142580 
7/10/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 22, DURAZNO, CENTENARIO, 1, 547195, 6367110 
12/10/2021,, CAMINO MELILLA, CAÍDA, LEVE, MARTES, 23, MONTEVIDEO, MONTEVIDEO, 1, 567620, 6150335 
20/8/2021,, AVENIDA URUGUAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 22, MONTEVIDEO, MONTEVIDEO, 1, 573955, 6137420 
4/10/2021,, VIA_PUBLICA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 12, FLORES, TRINIDAD, 1, 509545, 6291790 
23/10/2021,, RAMON MANGINI, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 8, TACUAREMBO, PASO DE LOS TOROS, 1, 545715, 6369405 
24/10/2021,, CALLE 20, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 5, COLONIA, JUAN LACAZE, 1, 458255, 6191420 
9/11/2021,, SAN MARTIN, CAÍDA, LEVE, MARTES, 7, TACUAREMBO, TACUAREMBO, 1, 596275, 6489240 
14/8/2021,, HIPOLITO YRIGOYEN, CAÍDA, GRAVE, SÁBADO, 22, MONTEVIDEO, MONTEVIDEO, 1, 581195, 6139775 
18/8/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 17, SAN JOSE, SIN DATOS, 1, 518055, 6179590 
8/10/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 16, SAN JOSE, SIN DATOS, 1, 512595, 6184050 
15/7/2021,, AVENIDA OCHO DE OCTUBRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 22, MONTEVIDEO, MONTEVIDEO, 1, 577305, 6139610 
9/9/2021,, CARRERAS NACIONALES, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 22, MONTEVIDEO, MONTEVIDEO, 1, 577920, 6143455 
28/7/2021,, DOCTOR JOSE TERRA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 16, MONTEVIDEO, MONTEVIDEO, 1, 574595, 6139270 
1/11/2021,, R. PEREZ DEL PUERTO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 19, LAVALLEJA, MINAS, 1, 661720, 6194475 
7/7/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 16, CANELONES, BARROS BLANCOS, 1, 593720, 6155855 
19/7/2021,, CAMINO GUERRA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 21, MONTEVIDEO, MONTEVIDEO, 1, 582560, 6146305 
29/7/2021,, RAMBLA O HIGGINS, DESPISTE, LEVE, JUEVES, 14, MONTEVIDEO, MONTEVIDEO, 1, 582035, 6138020 
18/9/2021,, COSTANERA SUR TOMAS BERRETA, CAÍDA, LEVE, SÁBADO, 22, SALTO, SALTO, 1, 406290, 6525960 
21/10/2021,, AVENIDA DE LAS LEYES, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 12, MONTEVIDEO, MONTEVIDEO, 1, 574275, 6138840 
4/8/2021,, DIAGONAL CENTENARIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 13, SALTO, SALTO, 1, 410255, 6527340 
24/10/2021,, MACHIES, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 12, MONTEVIDEO, MONTEVIDEO, 1, 576975, 6145285 
9/7/2021,, ROMAN GUERRA, ATROPELLO DE PEATÓN, SIN LESIONADOS, VIERNES, 14, MALDONADO, MALDONADO, 1, 686695, 6135125 
14/10/2021,, BOULEVARD JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 10, MONTEVIDEO, MONTEVIDEO, 1, 575780, 6141985 
24/9/2021,, DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 21, CERRO LARGO, MELO, 1, 766705, 6415035 
4/8/2021,, BOLONIA, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 8, MONTEVIDEO, MONTEVIDEO, 1, 584225, 6139760 
3/9/2021,, COLONIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 17, MONTEVIDEO, MONTEVIDEO, 1, 573355, 6137165 
11/10/2021,, DIECINUEVE DE ABRIL, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 23, COLONIA, CARMELO, 1, 381600, 6238175 
30/8/2021,, SIN DATOS, DESPISTE, LEVE, LUNES, 17, ROCHA, SIN DATOS, 1, 824510, 6255800 
4/9/2021,, LA DILIGENCIA, CAÍDA, LEVE, SÁBADO, 8, MONTEVIDEO, MONTEVIDEO, 1, 565405, 6146815 
6/7/2021,, JOSE MARIA GUERRA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 13, MONTEVIDEO, MONTEVIDEO, 1, 577730, 6144435 
8/9/2021,, JUAN JACOBO ROUSSEAU, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 18, MONTEVIDEO, MONTEVIDEO, 1, 579010, 6141305 
8/11/2021,, AVENIDA SORIANO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 19, PAYSANDU, PAYSANDU, 1, 397665, 6422955 
17/7/2021,, J. ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 13, COLONIA, OMBUES DE LAVALLE, 1, 425495, 6244760 
7/10/2021,, MANUEL ORIBE, CAÍDA, LEVE, JUEVES, 19, SORIANO, MERCEDES, 1, 404315, 6320625 
26/10/2021,, AVENIDA BERNABE RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 18, RIVERA, RIVERA, 1, 638080, 6582475 
2/11/2021,, E. MORE, CAÍDA, LEVE, MARTES, 1, LAVALLEJA, MINAS, 1, 661385, 6194365 
1/9/2021,, SIMON DEL PINO, CAÍDA, LEVE, MIÉRCOLES, 18, MALDONADO, MALDONADO, 1, 687730, 6135525 
16/9/2021,, JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 12, SALTO, SALTO, 1, 408160, 6526660 
9/11/2021,, AGRACIADA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 18, TACUAREMBO, TACUAREMBO, 1, 596205, 6491065 
16/10/2021,, AVENIDA URUGUAY, ATROPELLO DE PEATÓN, LEVE, SÁBADO, 18, CANELONES, SOLYMAR, 1, 595240, 6144535 
18/10/2021,, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 9, PAYSANDU, PAYSANDU, 1, 399355, 6423440 
26/7/2021,, BOULEVARD GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 9, MONTEVIDEO, MONTEVIDEO, 1, 576395, 6136980 
7/9/2021,, ENRIQUE G. BURNET, CAÍDA, LEVE, MARTES, 12, MALDONADO, MALDONADO, 1, 686695, 6134490 
3/7/2021,, COLONIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 10, MONTEVIDEO, MONTEVIDEO, 1, 574820, 6137435 
2/11/2021,, DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 1, TACUAREMBO, TACUAREMBO, 1, 596085, 6491830 
9/7/2021,, EMILIO ROSELLI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 9, COLONIA, NUEVA PALMIRA, 1, 370530, 6250525 
21/9/2021,, MONTEVIDEO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 19, RIO NEGRO, YOUNG, 1, 441025, 6380940 
12/10/2021,, EXODO, CAÍDA, LEVE, MARTES, 14, PAYSANDU, PAYSANDU, 1, 397750, 6425870 
22/9/2021,, SALERNO Y FIRENSE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, MALDONADO, MALDONADO, 1, 685745, 6136780 
15/9/2021,, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 22, MONTEVIDEO, MONTEVIDEO, 1, 575275, 6141725 
28/10/2021,, DAMASO ANTONIO LARRAÑAGA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 9, DURAZNO, DURAZNO, 1, 543830, 6306935 
6/9/2021,, SIN DATOS, CAÍDA, GRAVE, LUNES, 19, CANELONES, SIN DATOS, 1, 610185, 6192530 
4/11/2021,, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 13, DURAZNO, DURAZNO, 1, 543955, 6306750 
17/11/2021,, RAMBLA TOMAS BERRETA, DESPISTE, LEVE, MIÉRCOLES, 22, MONTEVIDEO, MONTEVIDEO, 1, 587420, 6139205 
22/10/2021,, AGAPITO PARABERA, CAÍDA, GRAVE, VIERNES, 13, MALDONADO, MALDONADO, 1, 687480, 6136685 
7/11/2021,, C. CATALOGNE, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 14, TACUAREMBO, TACUAREMBO, 1, 595725, 6490700 
23/8/2021,, RUTA 96 Y PERIMETRAL, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 18, SORIANO, DOLORES, 1, 387815, 6287770 
8/9/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 14, CANELONES, EL PINAR, 1, 599065, 6149970 
8/7/2021,, SIN DATOS, ATROPELLO DE PEATÓN, LEVE, JUEVES, 18, CANELONES, BARROS BLANCOS, 1, 589870, 6152735 
16/10/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, SÁBADO, 0, ROCHA, SIN DATOS, 1, 794555, 6237020 
2/11/2021,, MERCEDES, ATROPELLO DE PEATÓN, LEVE, MARTES, 22, MONTEVIDEO, MONTEVIDEO, 1, 574870, 6137565 
19/7/2021,, AVENIDA ESPAÑA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 19, PAYSANDU, PAYSANDU, 1, 399050, 6423755 
29/9/2021,, DIECINUEVE DE ABRIL, CAÍDA, LEVE, MIÉRCOLES, 9, SALTO, SALTO, 1, 408770, 6527210 
23/8/2021,, CAMINO EDISON, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 15, MONTEVIDEO, MONTEVIDEO, 1, 570890, 6147005 
29/7/2021,, COSTA AZUL, ATROPELLO DE PEATÓN, LEVE, JUEVES, 17, ROCHA, LA AGUADA Y COSTA AZUL, 1, 760575, 6163785 
10/9/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 21, SAN JOSE, SIN DATOS, 1, 500715, 6193040 
11/10/2021,, VEINTICINCO DE AGOSTO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 14, CANELONES, BELLO HORIZONTE, 1, 623095, 6153360 
16/7/2021,, AVENIDA BURGUES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 18, MONTEVIDEO, MONTEVIDEO, 1, 574410, 6140840 
23/7/2021,, TREINTA Y TRES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 4, CERRO LARGO, MELO, 1, 766605, 6415050 
21/10/2021,, APARICIO SARAVIA INTERSECCIÓN VITALINA MODORNEL DE EUGUREN, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 18, RIVERA, RIVERA, 1, 637665, 6581345 
6/9/2021,, TREINTA Y TRES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 2, ARTIGAS, ARTIGAS, 1, 550960, 6636425 
26/10/2021,, DOCTOR ELIAS REGULES, CAÍDA, LEVE, MARTES, 16, CANELONES, SIN DATOS, 1, 571970, 6157820 
23/8/2021,, AVENIDA LUIS BATLLE BERRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 15, MONTEVIDEO, MONTEVIDEO, 1, 565960, 6145205 
18/9/2021,, CALLE 60, CAÍDA, GRAVE, SÁBADO, 16, FLORIDA, SIN DATOS, 1, 570720, 6229340 
29/8/2021,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 10, RIVERA, TRANQUERAS, 1, 618370, 6548045 
