Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, fixed, X, Y 
12/6/2022,, AVENIDA DON PEDRO DE MENDOZA, DESPISTE, SIN LESIONADOS, DOMINGO, 6, MONTEVIDEO, SIN DATOS, 1, 576365, 6155940 
31/5/2022,, SIN DATOS, DESPISTE, SIN LESIONADOS, MARTES, 21, CANELONES, SIN DATOS, 1, 604195, 6193750 
20/6/2022,, GENERAL JULIO AMADEO ROLETTI, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 18, MONTEVIDEO, MONTEVIDEO, 1, 577245, 6140250 
15/1/2022,, FIORITO ESQ. ROMULO CARLO, CAÍDA, LEVE, SÁBADO, 18, CANELONES, JOAQUIN SUAREZ, 1, 588290, 6155870 
24/5/2022,, GALICIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 15, MONTEVIDEO, MONTEVIDEO, 1, 574235, 6137750 
16/5/2022,, MATAOJO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 14, MONTEVIDEO, MONTEVIDEO, 1, 580405, 6139445 
18/6/2022,, RUTA 57KM3.5, CAÍDA, SIN LESIONADOS, SÁBADO, 22, FLORIDA, SIN DATOS, 1, 561055, 6267225 
13/5/2022,, LORENZO VENTURA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 12, CANELONES, BARROS BLANCOS, 1, 591480, 6153950 
27/5/2022,, RUTA NACIONAL CINCO, DESPISTE, SIN LESIONADOS, VIERNES, 6, MONTEVIDEO, SIN DATOS, 1, 567890, 6147035 
25/6/2022,, EDUARDO MARQUEZ CASTRO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 14, CANELONES, SOLYMAR, 1, 594705, 6147105 
9/3/2022,, CARLOS P. PUIG, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 16, SORIANO, DOLORES, 1, 386735, 6289795 
8/4/2022,, LAS PIEDRAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 9, SORIANO, MERCEDES, 1, 404205, 6318780 
16/5/2022,, BOULEVARD GENERAL JOSE G. ARTIGAS, CAÍDA, LEVE, LUNES, 0, MALDONADO, MALDONADO, 1, 687510, 6135410 
28/5/2022,, ZELMAR MICHELINI, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 17, MALDONADO, MALDONADO, 1, 686300, 6135340 
1/5/2022,, CAMINO CORTE DE LA LEÑA, DESPISTE, LEVE, DOMINGO, 8, MALDONADO, SIN DATOS, 1, 693205, 6156120 
18/6/2022,, VIA_PUBLICA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 13, TACUAREMBO, TACUAREMBO, 1, 596015, 6490420 
20/4/2022,, RUTA OCHO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 16, LAVALLEJA, MINAS, 1, 660040, 6194565 
22/4/2022,, AVENIDA JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, LAVALLEJA, MINAS, 1, 662510, 6194965 
28/6/2022,, SIN DATOS, DESPISTE, GRAVE, MARTES, 9, CANELONES, SIN DATOS, 1, 591710, 6163570 
14/3/2022,, PERIMETRAL Y RVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 11, SORIANO, DOLORES, 1, 387025, 6288395 
6/1/2022,, Av gutierrez Ruiz y Dr Balsell, COLISIÓN ENTRE VEHÍCULOS, FATAL, JUEVES, 22, TACUAREMBO, SIN DATOS, 1, 583765, 6444400 
9/4/2022,, GENERAL FRUCTUOSO RIVERA, ATROPELLO DE PEATÓN, LEVE, SÁBADO, 5, FLORIDA, FLORIDA, 1, 572290, 6226735 
7/1/2022,, AVENIDA CARLOS GARDEL ESQ. AVENIDA ALFREDO ZITARROSA , COLISIÓN ENTRE VEHÍCULOS, FATAL, VIERNES, 8, MALDONADO, SIN DATOS, 1, 688490, 6137380 
7/1/2022,, CAMINO VECINAL (Predio Particular), DESPISTE, FATAL, VIERNES, 15, SALTO, SIN DATOS, 1, 447750, 6552105 
8/1/2022,, RUTA 14 KM 224.000, DESPISTE, FATAL, SÁBADO, 11, FLORES, SIN DATOS, 1, 484640, 6306900 
8/1/2022,, BLANDENGUES ESQ. RAMON DEL VALLE INCLAN, COLISIÓN ENTRE VEHÍCULOS, FATAL, SÁBADO, 17, MONTEVIDEO, MONTEVIDEO, 1, 574830, 6139505 
8/1/2022,, RUTA 13 KM 185.500, COLISIÓN ENTRE VEHÍCULOS, FATAL, SÁBADO, 19, MALDONADO, SIN DATOS, 1, 718870, 6218700 
28/3/2022,, AVENIDA AIGUA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 1, MALDONADO, MALDONADO, 1, 687800, 6135220 
9/1/2022,, TOMAS CLARAMUNT ESQ. JUAN VICENTE ARCOS, COLISIÓN ENTRE VEHÍCULOS, FATAL, DOMINGO, 0, MONTEVIDEO, MONTEVIDEO, 1, 578235, 6141700 
11/6/2022,, GENERAL JOSE G. ARTIGAS, CAÍDA, LEVE, SÁBADO, 11, ROCHA, ROCHA, 1, 744890, 6181100 
12/1/2022,, RUTA 102 km. 23.800, COLISIÓN ENTRE VEHÍCULOS, FATAL, MIÉRCOLES, 14, CANELONES, COLONIA NICOLICH, 1, 589195, 6146855 
5/6/2022,, CALLE 15 A 300 METROS DE RUTA 3 CAMINO VECINAL, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 16, PAYSANDU, CHACRAS DE PAYSANDU, 1, 402915, 6419490 
15/1/2022,, AVENIDA SARANDI SOLIS ESQ. AVENIDA SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, FATAL, SÁBADO, 8, CANELONES, LA FLORESTA, 1, 620660, 6153280 
6/6/2022,, DIECIOCHO DE JULIO, CAÍDA, LEVE, LUNES, 11, SAN JOSE, SAN JOSE DE MAYO, 1, 526485, 6200255 
16/1/2022,, RUTA 8 KM 180.900, DESPISTE, FATAL, DOMINGO, 5, LAVALLEJA, SIN DATOS, 1, 704415, 6228710 
16/1/2022,, Ruta 3 km 625.500 y Horacio Quiroga, DESPISTE, FATAL, DOMINGO, 5, ARTIGAS, BELLA UNION, 1, 443215, 6653090 
19/1/2022,, AVENIDA OCHO DE OCTUBRE ESQ. HABANA y DOCTOR PEDRO CAPDEHOURAT, COLISIÓN ENTRE VEHÍCULOS, FATAL, MIÉRCOLES, 21, MONTEVIDEO, MONTEVIDEO, 1, 579175, 6141945 
22/2/2022,, FRANCISCO PIRIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 9, MALDONADO, PIRIAPOLIS, 1, 658090, 6140485 
20/1/2022,, BALTASAR BRUM esq. ANTONIO RUBIO, COLISIÓN ENTRE VEHÍCULOS, FATAL, JUEVES, 7, FLORES, TRINIDAD, 1, 509540, 6292385 
20/1/2022,, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA esq. COMODORO COE, ATROPELLO DE PEATÓN, FATAL, JUEVES, 18, MONTEVIDEO, MONTEVIDEO, 1, 578240, 6138280 
9/3/2022,, RUTA 60, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 7, LAVALLEJA, SIN DATOS, 1, 662705, 6192590 
21/1/2022,, RUTA 5 KM 142.000, ATROPELLO DE PEATÓN, FATAL, VIERNES, 17, FLORIDA, SIN DATOS, 1, 562360, 6269440 
21/4/2022,, AGUSTIN DE LA ROSA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 10, CERRO LARGO, MELO, 1, 766200, 6415100 
24/4/2022,, AVENIDA LUIS BATLLE BERRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 12, MONTEVIDEO, MONTEVIDEO, 1, 568975, 6143480 
27/1/2022,, RUTA 101 KM 31.000, DESPISTE, FATAL, JUEVES, 4, CANELONES, BARROS BLANCOS, 1, 594550, 6154030 
28/1/2022,, RUTA INTERBALNEARIA esq. AVENIDA URUGUAY, COLISIÓN ENTRE VEHÍCULOS, FATAL, VIERNES, 16, CANELONES, SOLYMAR, 1, 593410, 6146705 
28/1/2022,, RUTA 17 esq. GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, FATAL, VIERNES, 18, TREINTA Y TRES, EJIDO DE TREINTA Y TRES, 1, 745765, 6321880 
29/1/2022,, RUTA 11 km. 96.900, DESPISTE, FATAL, SÁBADO, 8, CANELONES, CANELONES, 1, 564640, 6179565 
30/1/2022,, AVENIDA ALEJANDRO NOGUEIRA ESQ. AVENIDA 3 , DESPISTE, FATAL, DOMINGO, 11, CANELONES, PINAMAR - PINEPARK, 1, 605095, 6149725 
31/1/2022,, CAMINO GENERAL SERVANDO GOMEZ esq.CAMINO CARRASCO, DESPISTE, FATAL, LUNES, 18, MONTEVIDEO, MONTEVIDEO, 1, 585580, 6141180 
22/5/2022,, DOCTOR ALEJANDRO GALLINAL, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 18, MONTEVIDEO, MONTEVIDEO, 1, 582205, 6139485 
14/3/2022,, SIN DATOS, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, LUNES, 6, FLORES, SIN DATOS, 1, 501710, 6293555 
14/3/2022,, CAMINO TENIENTE GALEANO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 21, MONTEVIDEO, MONTEVIDEO, 1, 578850, 6145825 
12/6/2022,, RUTA UNO VIEJA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 13, SAN JOSE, DELTA DEL TIGRE Y VILLAS, 1, 554815, 6153235 
10/5/2022,, ARTURO SANTANA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 13, MALDONADO, MALDONADO, 1, 686990, 6134930 
20/5/2022,, AVENIDA URUGUAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 4, MONTEVIDEO, MONTEVIDEO, 1, 575195, 6137825 
8/6/2022,, VEGA HELGUERA, DESPISTE, GRAVE, MIÉRCOLES, 16, CANELONES, BARROS BLANCOS, 1, 592935, 6155655 
9/4/2022,, AVENIDA AL PARQUE --BARRA DE CARRASCO--, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 12, CANELONES, BARRA DE CARRASCO, 1, 589320, 6140795 
9/5/2022,, IBIRAPITA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 18, CANELONES, SOLYMAR, 1, 594315, 6145680 
22/2/2022,, CELEDONIO ROJAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 16, TREINTA Y TRES, TREINTA Y TRES, 1, 743850, 6320710 
26/5/2022,, SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 17, TACUAREMBO, TACUAREMBO, 1, 596235, 6487985 
19/3/2022,, RUTA 10 Y BETETE, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 9, MALDONADO, SOLIS, 1, 648180, 6148960 
21/5/2022,, GRAL. JOSE GARIBALDI, ATROPELLO DE ANIMALES, SIN LESIONADOS, SÁBADO, 6, CERRO LARGO, SIN DATOS, 1, 769465, 6415520 
19/5/2022,, SIN DATOS, DESPISTE, LEVE, JUEVES, 17, TREINTA Y TRES, SIN DATOS, 1, 805910, 6369170 
13/5/2022,, AVENIDA AIGUA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 8, MALDONADO, MALDONADO, 1, 687565, 6135295 
9/3/2022,, VEINTICUATRO DE ABRIL, ATROPELLO DE ANIMALES, LEVE, MIÉRCOLES, 22, FLORIDA, FLORIDA, 1, 571465, 6228025 
10/5/2022,, MANUEL RODRIGUEZ CORREA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 8, TACUAREMBO, TACUAREMBO, 1, 595515, 6490045 
11/6/2022,, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 9, SORIANO, MERCEDES, 1, 404915, 6320115 
6/6/2022,, AV ENRIQUE CHAPLIN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 13, PAYSANDU, PAYSANDU, 1, 400315, 6423525 
25/6/2022,, LIZARSA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 19, MALDONADO, PAN DE AZUCAR, 1, 662330, 6150215 
18/6/2022,, BOULEVARD JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 18, MONTEVIDEO, MONTEVIDEO, 1, 577790, 6140080 
29/4/2022,, DIECINUEVE DE ABRIL, CAÍDA, LEVE, VIERNES, 15, FLORES, TRINIDAD, 1, 510440, 6291850 
1/6/2022,, RUTA DE ACCESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 6, MONTEVIDEO, MONTEVIDEO, 1, 568325, 6141750 
29/6/2022,, SERAFIN RIVAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 7, SORIANO, MERCEDES, 1, 403700, 6320085 
15/5/2022,, SIN DATOS, CAÍDA, SIN LESIONADOS, DOMINGO, 12, PAYSANDU, SIN DATOS, 1, 437130, 6419450 
6/6/2022,, GENERAL JOSE G. ARTIGAS, ATROPELLO DE PEATÓN, LEVE, LUNES, 7, COLONIA, COLONIA DEL SACRAMENTO, 1, 422595, 6185675 
27/6/2022,, BASILIO ARAUJO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 16, COLONIA, COLONIA DEL SACRAMENTO, 1, 422505, 6188540 
22/2/2022,, Ruta 19 km. 30.500 Puente Rio San Luis, COLISIÓN ENTRE VEHÍCULOS, FATAL, MARTES, 16, ROCHA, SAN LUIS AL MEDIO, 1, 803965, 6277200 
22/2/2022,, Ruta 34 y Ruta 87 , COLISIÓN ENTRE VEHÍCULOS, FATAL, MARTES, 17, CANELONES, SIN DATOS, 1, 603005, 6155690 
11/5/2022,, JOSE ENRIQUE RODO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 21, LAVALLEJA, MINAS, 1, 662450, 6194890 
18/4/2022,, REPUBLICA ARGENTINA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 17, PAYSANDU, PAYSANDU, 1, 399570, 6423645 
20/5/2022,, AVENIDA GENERAL GARIBALDI, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, MONTEVIDEO, MONTEVIDEO, 1, 575195, 6140280 
23/4/2022,, VIA_PUBLICA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 12, MONTEVIDEO, MONTEVIDEO, 1, 584830, 6149445 
23/5/2022,, AVENIDA APOLON DE MIRBEK, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 10, SALTO, SIN DATOS, 1, 408950, 6529255 
20/6/2022,, RINCON, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 21, RIO NEGRO, FRAY BENTOS, 1, 378385, 6334130 
22/6/2022,, PAYSANDU, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 8, MONTEVIDEO, MONTEVIDEO, 1, 574795, 6137715 
23/5/2022,, SIN DATOS, ATROPELLO DE ANIMALES, SIN LESIONADOS, LUNES, 15, LAVALLEJA, SIN DATOS, 1, 636215, 6202540 
25/6/2022,, CAMINO VIEJO AL CARACOL, ATROPELLO DE ANIMALES, SIN LESIONADOS, SÁBADO, 21, ROCHA, SIN DATOS, 1, 735120, 6154530 
2/6/2022,, VIRREY ARREDONDO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 17, CERRO LARGO, RIO BRANCO, 1, 839285, 6387780 
27/6/2022,, AVENIDA JOSE BELLONI, DESPISTE, LEVE, LUNES, 8, MONTEVIDEO, MONTEVIDEO, 1, 578965, 6148220 
29/4/2022,, MAGALLANES, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 11, MONTEVIDEO, MONTEVIDEO, 1, 574695, 6137920 
25/5/2022,, CAMINO TARDAGUILA, ATROPELLO DE PEATÓN, GRAVE, MIÉRCOLES, 7, MONTEVIDEO, MONTEVIDEO, 1, 579520, 6147835 
24/6/2022,, BOULEVARD JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 13, MONTEVIDEO, MONTEVIDEO, 1, 576665, 6141145 
17/6/2022,, CALLE 54, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, COLONIA, JUAN LACAZE, 1, 458900, 6191250 
17/5/2022,, VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 22, PAYSANDU, PAYSANDU, 1, 398280, 6423430 
11/5/2022,, JOSE ELLAURI, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 11, MONTEVIDEO, MONTEVIDEO, 1, 577355, 6136420 
19/4/2022,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 20, CANELONES, VILLA CRESPO Y SAN ANDRES, 1, 582900, 6155650 
29/4/2022,, AGRACIADA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 14, SAN JOSE, LIBERTAD, 1, 534850, 6167025 
24/5/2022,, AVENIDA DON PEDRO DE MENDOZA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 16, MONTEVIDEO, MONTEVIDEO, 1, 576695, 6148160 
22/2/2022,, DOCTOR JUAN JOSE DE AMEZAGA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 8, MONTEVIDEO, MONTEVIDEO, 1, 575090, 6139170 
14/3/2022,, LUIS DI TRANO, DESPISTE, GRAVE, LUNES, 0, CANELONES, SIN DATOS, 1, 601450, 6160940 
6/6/2022,, SARANDI, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 7, SAN JOSE, SAN JOSE DE MAYO, 1, 526485, 6200255 
21/5/2022,, AVENIDA ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 14, CANELONES, SALINAS, 1, 606110, 6151355 
23/5/2022,, CAMINO COSTAS DE JOSE IGNACIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 20, MALDONADO, SIN DATOS, 1, 710260, 6163090 
15/5/2022,, GOES, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 18, MONTEVIDEO, MONTEVIDEO, 1, 575820, 6138495 
17/5/2022,, CALLE 50 Y 22, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 13, CANELONES, LAGOMAR, 1, 592905, 6145080 
31/5/2022,, JULIA DE ALMENARA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 9, CANELONES, LAGOMAR, 1, 592820, 6144640 
16/6/2022,, SIN DATOS, DESPISTE, GRAVE, JUEVES, 16, COLONIA, SIN DATOS, 1, 429215, 6188605 
3/5/2022,, PAUL HARRIS, CAÍDA, LEVE, MARTES, 1, TACUAREMBO, TACUAREMBO, 1, 597135, 6491600 
15/5/2022,, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 19, MONTEVIDEO, MONTEVIDEO, 1, 575415, 6141620 
18/4/2022,, EMANCIPACION, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 15, MONTEVIDEO, MONTEVIDEO, 1, 569475, 6144490 
24/5/2022,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 10, SORIANO, MERCEDES, 1, 404055, 6320880 
26/5/2022,, SIN DATOS, CAÍDA, LEVE, JUEVES, 14, TREINTA Y TRES, SANTA CLARA DE OLIMAR, 1, 692155, 6355450 
29/5/2022,, JUAN JOSE MOROSOLI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 12, LAVALLEJA, MINAS, 1, 661475, 6196715 
29/4/2022,, AVENIDA MARISCAL FRANCISCO SOLANO LOPEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 22, MONTEVIDEO, MONTEVIDEO, 1, 580320, 6138070 
27/4/2022,, DR. MANUEL FERRERIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 18, SORIANO, MERCEDES, 1, 404280, 6320315 
17/6/2022,, CLEMENTE FREGEIRO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 6, SORIANO, MERCEDES, 1, 403655, 6319565 
14/6/2022,, CONCILIACION, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 10, MONTEVIDEO, MONTEVIDEO, 1, 570975, 6141935 
6/5/2022,, JOSE ENRIQUE RODO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 5, SORIANO, MERCEDES, 1, 404905, 6320650 
23/6/2022,, AVENIDA GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 7, MONTEVIDEO, MONTEVIDEO, 1, 576460, 6142600 
29/4/2022,, NICARAGUA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, MONTEVIDEO, MONTEVIDEO, 1, 575240, 6138675 
29/6/2022,, SIN DATOS, ATROPELLO DE ANIMALES, SIN LESIONADOS, MIÉRCOLES, 6, TACUAREMBO, SIN DATOS, 1, 698935, 6446845 
18/4/2022,, RUTA 2 Y RUTA 24, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 10, RIO NEGRO, SIN DATOS, 1, 389385, 6329325 
7/6/2022,, AVENIDA DE LAS LEYES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 12, MONTEVIDEO, MONTEVIDEO, 1, 574275, 6138840 
16/6/2022,, AVE DEL PARAISO, ATROPELLO DE ANIMALES, LEVE, JUEVES, 15, MALDONADO, PINARES - LAS DELICIAS, 1, 683505, 6135380 
24/4/2022,, HECTOR GUTIERREZ RUIZ, ATROPELLO DE ANIMALES, SIN LESIONADOS, DOMINGO, 16, RIVERA, SIN DATOS, 1, 642050, 6578740 
29/4/2022,, ORDEN, ATROPELLO DE ANIMALES, LEVE, VIERNES, 12, PAYSANDU, GUICHON, 1, 481795, 6420160 
5/6/2022,, BATALLA DE ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 7, COLONIA, ROSARIO, 1, 467830, 6203495 
28/3/2022,, HOLANDA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 5, MALDONADO, PINARES - LAS DELICIAS, 1, 686695, 6134405 
8/6/2022,, GENERAL FELIX LABORDE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 14, MONTEVIDEO, MONTEVIDEO, 1, 579100, 6140435 
2/6/2022,, TREINTA Y TRES ORIENTALES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 14, PAYSANDU, PAYSANDU, 1, 397715, 6423715 
7/6/2022,, SIN DATOS, DESPISTE, LEVE, MARTES, 13, TACUAREMBO, SIN DATOS, 1, 588750, 6494750 
10/4/2022,, CEBOLLATI, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 11, TREINTA Y TRES, VERGARA, 1, 785340, 6350565 
28/6/2022,, AVENIDA EL DORADO, ATROPELLO DE PEATÓN, GRAVE, MARTES, 19, CANELONES, SIN DATOS, 1, 571645, 6159305 
26/4/2022,, VEINTICINCO DE AGOSTO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 16, RIO NEGRO, YOUNG, 1, 441030, 6381940 
18/6/2022,, AVENIDA GENERAL FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 13, CANELONES, EL PINAR, 1, 600130, 6148645 
26/5/2022,, CAMINO ARIEL, ATROPELLO DE PEATÓN, LEVE, JUEVES, 13, MONTEVIDEO, MONTEVIDEO, 1, 571975, 6144880 
26/5/2022,, RUTA 19. KM 5, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 10, ROCHA, SIN DATOS, 1, 822890, 6266765 
24/6/2022,, AV. GORLERO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 21, MALDONADO, PUNTA DEL ESTE, 1, 687810, 6129285 
2/6/2022,, SIN DATOS, DESPISTE, SIN LESIONADOS, JUEVES, 22, CERRO LARGO, SIN DATOS, 1, 818600, 6383855 
22/2/2022,, ASENCIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 18, RIO NEGRO, YOUNG, 1, 439840, 6380380 
9/3/2022,, RUTA 199 KMS 86, CAÍDA, SIN LESIONADOS, MIÉRCOLES, 7, DURAZNO, SIN DATOS, 1, 601845, 6354150 
5/6/2022,, DOCTOR RAFAEL PAZOS, DESPISTE, SIN LESIONADOS, DOMINGO, 6, PAYSANDU, GUICHON, 1, 481050, 6420275 
21/6/2022,, TREINTA Y TRES ORIENTALES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 8, PAYSANDU, PAYSANDU, 1, 397620, 6423305 
24/5/2022,, WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 13, RIVERA, SIN DATOS, 1, 638565, 6582270 
20/6/2022,, CAMINO CARLOS LOPEZ, ATROPELLO DE PEATÓN, GRAVE, LUNES, 5, MONTEVIDEO, MONTEVIDEO, 1, 576420, 6147840 
15/6/2022,, DAMASO ANTONIO LARRAÑAGA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 22, CANELONES, SAN JOSE DE CARRASCO, 1, 592110, 6144150 
1/6/2022,, COLONIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, MONTEVIDEO, MONTEVIDEO, 1, 573765, 6137195 
12/5/2022,, PRESIDENTE LUIS BATLLE BERRES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 17, PAYSANDU, PAYSANDU, 1, 397460, 6423970 
16/5/2022,, CONCILIACION, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 8, MONTEVIDEO, MONTEVIDEO, 1, 571190, 6141715 
8/6/2022,, INTENDENTE ORESTES LANZA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 18, SALTO, SALTO, 1, 408115, 6525445 
3/6/2022,, GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, COLONIA, COLONIA DEL SACRAMENTO, 1, 423120, 6185385 
23/4/2022,, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 10, SAN JOSE, SAN JOSE DE MAYO, 1, 527180, 6201240 
28/6/2022,, ANGELA B. DE LOPEZ, CAÍDA, LEVE, MARTES, 22, TACUAREMBO, PASO DE LOS TOROS, 1, 544945, 6370070 
23/6/2022,, AV. GENERAL SAN MARTIN, ATROPELLO DE ANIMALES, LEVE, JUEVES, 20, PAYSANDU, PAYSANDU, 1, 398990, 6422190 
31/5/2022,, ROBERTO GEYMONAT, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 15, COLONIA, OMBUES DE LAVALLE, 1, 425645, 6244580 
9/6/2022,, AVENIDA GENERAL FLORES, CAÍDA, LEVE, JUEVES, 8, MONTEVIDEO, MONTEVIDEO, 1, 576580, 6142770 
