Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, fixed, X, Y 
19/8/2022,, SIN DATOS, DESPISTE, SIN LESIONADOS, VIERNES, 13, TACUAREMBO, SIN DATOS, 1, 563875, 6498260 
13/9/2022,, AVENIDA INGENIERO FEDERICO CAPURRO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 10, MONTEVIDEO, MONTEVIDEO, 1, 567360, 6140675 
26/9/2022,, VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 12, COLONIA, CARMELO, 1, 381310, 6237715 
3/8/2022,, CHANA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 10, MONTEVIDEO, MONTEVIDEO, 1, 576030, 6137300 
22/10/2022,, ZELMAR MICHELINI, CAÍDA, LEVE, SÁBADO, 11, FLORES, TRINIDAD, 1, 508625, 6291245 
19/7/2022,, SIN DATOS, DESPISTE, SIN LESIONADOS, MARTES, 10, FLORIDA, SIN DATOS, 1, 555610, 6201560 
27/7/2022,, VIA_PUBLICA, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 12, MONTEVIDEO, MONTEVIDEO, 1, 585850, 6150445 
26/7/2022,, JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 22, PAYSANDU, PAYSANDU, 1, 398440, 6422855 
12/11/2022,, CLEMENTE FREGEIRO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 15, SORIANO, MERCEDES, 1, 403410, 6319535 
8/8/2022,, CAMINO A RINCON DE RUIZ. A 7 KM AL OESTE DE LA CIUDAD, DESPISTE, LEVE, LUNES, 11, SORIANO, CHACRAS DE DOLORES, 1, 385115, 6288485 
1/10/2022,, AVENIDA JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 0, MALDONADO, MALDONADO, 1, 686900, 6135925 
6/7/2022,, BOULEVARD GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 9, PAYSANDU, PAYSANDU, 1, 399195, 6423825 
13/10/2022,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 18, CANELONES, VILLA CRESPO Y SAN ANDRES, 1, 582900, 6155650 
17/11/2022,, VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 17, MONTEVIDEO, MONTEVIDEO, 1, 573035, 6137305 
5/12/2022,, BR. VIERA Y BENAVIDEZ, CAÍDA, LEVE, LUNES, 20, SORIANO, MERCEDES, 1, 403785, 6318875 
9/9/2022,, F. OLIVEREZ, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 20, TREINTA Y TRES, EJIDO DE TREINTA Y TRES, 1, 743395, 6320965 
23/11/2022,, JULIO HERRERA Y OBES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 19, RIVERA, RIVERA, 1, 638355, 6581940 
9/7/2022,, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 18, SORIANO, MERCEDES, 1, 404410, 6319695 
24/7/2022,, AVENIDA GARIBALDI, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 0, LAVALLEJA, MINAS, 1, 662585, 6194900 
9/10/2022,, VIA_PUBLICA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 22, MONTEVIDEO, MONTEVIDEO, 1, 578160, 6140345 
14/10/2022,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 18, PAYSANDU, GUICHON, 1, 481015, 6419875 
13/9/2022,, RUTA CUATRO, DESPISTE, GRAVE, MARTES, 14, SALTO, BIASSINI, 1, 488615, 6539360 
12/12/2022,, JOSE HILARION URIARTE, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 12, CERRO LARGO, RIO BRANCO, 1, 839775, 6388505 
29/7/2022,, ZELMAR MICHELINI, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 9, MALDONADO, MALDONADO, 1, 686285, 6134830 
23/7/2022,, AVENIDA BALTASAR BRUM, DESPISTE, LEVE, SÁBADO, 10, ARTIGAS, ARTIGAS, 1, 551750, 6635270 
9/8/2022,, AVENIDA DOCTOR CARLOS MARIA RAMIREZ, ATROPELLO DE PEATÓN, LEVE, MARTES, 17, MONTEVIDEO, MONTEVIDEO, 1, 569515, 6141235 
27/10/2022,, PARAGUAY, CAÍDA, LEVE, JUEVES, 9, MONTEVIDEO, MONTEVIDEO, 1, 573645, 6138700 
14/11/2022,, RUTA 11 KM 68, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 13, SAN JOSE, SIN DATOS, 1, 541410, 6193840 
18/12/2022,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 21, COLONIA, COLONIA DEL SACRAMENTO, 1, 422950, 6188985 
29/9/2022,, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 17, MONTEVIDEO, MONTEVIDEO, 1, 584745, 6139960 
26/7/2022,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 20, CANELONES, EMPALME OLMOS, 1, 602250, 6159620 
17/7/2022,, INTER, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 10, MALDONADO, SIN DATOS, 1, 679215, 6137865 
7/11/2022,, GRITO DE ASENCIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 9, SALTO, SALTO, 1, 408270, 6527400 
28/12/2022,, FLORIANOPOLIS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 17, MALDONADO, PUNTA DEL ESTE, 1, 689205, 6131480 
24/7/2022,, RUTA 2 KM 8, DESPISTE, LEVE, DOMINGO, 18, COLONIA, BARKER, 1, 458000, 6208485 
21/12/2022,, ARROYO SAN MIGUEL, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 15, ROCHA, CHUY, 1, 828340, 6265990 
5/7/2022,, GENERAL APARICIO SARAVIA, CAÍDA, LEVE, MARTES, 21, MALDONADO, SAN RAFAEL - EL PLACER, 1, 693060, 6134320 
27/9/2022,, AUXILIAR SUR ENTRE ROMA Y MADRID, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 10, CANELONES, SHANGRILA, 1, 591290, 6143585 
15/11/2022,, JOAQUIN SUAREZ, DESPISTE, SIN LESIONADOS, MARTES, 13, SORIANO, MERCEDES, 1, 405090, 6320265 
16/8/2022,, ALFEREZ CAMPORA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 17, MALDONADO, PUNTA DEL ESTE, 1, 687385, 6134300 
29/9/2022,, LUCIO RODRIGUEZ, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 15, MONTEVIDEO, MONTEVIDEO, 1, 567820, 6141900 
26/10/2022,, CAMINO EL GOLF ENTRE FLAMENCOS Y EGUZQUIZA, DESPISTE, LEVE, MIÉRCOLES, 8, MALDONADO, SIN DATOS, 1, 696295, 6138720 
9/8/2022,, AVENIDA JOSE BELLONI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 12, MONTEVIDEO, MONTEVIDEO, 1, 579245, 6143235 
21/12/2022,, BVAR. ARTIGAS, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 17, MALDONADO, MALDONADO, 1, 687760, 6134575 
11/7/2022,, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 11, SORIANO, MERCEDES, 1, 404845, 6320425 
30/9/2022,, RUTA DIEZ KM 118.500, DESPISTE, SIN LESIONADOS, VIERNES, 4, MALDONADO, PUNTA BALLENA, 1, 678310, 6138450 
17/10/2022,, AQUILES SENCION, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 13, ROCHA, ROCHA, 1, 745005, 6180940 
21/10/2022,, BOULEVARD JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 7, MONTEVIDEO, MONTEVIDEO, 1, 576665, 6141145 
22/11/2022,, RAMIREZ, ATROPELLO DE PEATÓN, GRAVE, MARTES, 10, SALTO, SALTO, 1, 407100, 6525905 
15/11/2022,, SAN JOSE, ATROPELLO DE PEATÓN, LEVE, MARTES, 11, MONTEVIDEO, MONTEVIDEO, 1, 574295, 6137025 
24/8/2022,, GENERAL JUAN A. LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 16, CANELONES, SAN RAMON, 1, 595945, 6205000 
15/12/2022,, ELLAURI, ATROPELLO DE PEATÓN, LEVE, JUEVES, 19, CANELONES, SIN DATOS, 1, 571290, 6156390 
4/8/2022,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 19, CANELONES, SIN DATOS, 1, 567470, 6172955 
12/8/2022,, VIA_PUBLICA, DESPISTE, SIN LESIONADOS, VIERNES, 16, CERRO LARGO, SIN DATOS, 1, 835665, 6387765 
18/9/2022,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 20, CANELONES, PANDO, 1, 595195, 6156995 
24/9/2022,, AVENIDA CORONEL CARLOS LECUEDER, ATROPELLO DE PEATÓN, GRAVE, SÁBADO, 19, ARTIGAS, ARTIGAS, 1, 551450, 6636805 
16/7/2022,, CORDOBA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 21, MONTEVIDEO, MONTEVIDEO, 1, 568705, 6145060 
19/9/2022,, CAMINO LAS CHISPAS, DESPISTE, LEVE, LUNES, 7, COLONIA, SIN DATOS, 1, 461460, 6249930 
27/7/2022,, MANUEL D RODRIGUEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 15, SAN JOSE, SAN JOSE DE MAYO, 1, 527180, 6201240 
20/12/2022,, TOMAS GOMENSORO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 21, SORIANO, MERCEDES, 1, 404530, 6320575 
12/11/2022,, AVENIDA APOLON DE MIRBEK, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 0, SALTO, SIN DATOS, 1, 411310, 6529035 
21/9/2022,, VEINTICINCO DE AGOSTO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 10, MALDONADO, SAN CARLOS, 1, 690630, 6148180 
15/11/2022,, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, ATROPELLO DE PEATÓN, LEVE, MARTES, 12, MONTEVIDEO, MONTEVIDEO, 1, 573285, 6142475 
19/12/2022,, CERRITO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 22, PAYSANDU, PAYSANDU, 1, 398900, 6425885 
21/7/2022,, SIN DATOS, CAÍDA, SIN LESIONADOS, JUEVES, 20, LAVALLEJA, JOSE PEDRO VARELA, 1, 729890, 6295645 
19/12/2022,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 16, MALDONADO, SAN CARLOS, 1, 690505, 6147970 
9/12/2022,, DOCTOR EMILIO FRUGONI, CAÍDA, LEVE, VIERNES, 2, COLONIA, COLONIA DEL SACRAMENTO, 1, 423455, 6186780 
17/12/2022,, PAYSANDU, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 12, MONTEVIDEO, MONTEVIDEO, 1, 574795, 6137715 
5/11/2022,, AGUSTIN TORRES MEDEIROS, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 10, TACUAREMBO, TACUAREMBO, 1, 594710, 6488630 
2/9/2022,, AVENIDA ENRIQUE LEGRAND, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 19, MONTEVIDEO, MONTEVIDEO, 1, 582075, 6138925 
29/9/2022,, LUIS B. POZZOLO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 12, SORIANO, MERCEDES, 1, 403085, 6320605 
16/12/2022,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 15, CANELONES, MARINDIA, 1, 607520, 6151610 
15/11/2022,, TREINTA Y TRES ORIENTALES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 18, CANELONES, SAN BAUTISTA, 1, 595350, 6188505 
19/12/2022,, DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 17, ARTIGAS, ARTIGAS, 1, 551020, 6636640 
26/9/2022,, CUFRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 17, MONTEVIDEO, MONTEVIDEO, 1, 575890, 6139025 
22/7/2022,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 22, CANELONES, ATLANTIDA, 1, 613360, 6151550 
10/11/2022,, SAN SALVADOR, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 12, MONTEVIDEO, MONTEVIDEO, 1, 576170, 6136550 
11/12/2022,, TACUARI, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 0, CERRO LARGO, MELO, 1, 766875, 6414155 
20/7/2022,, VEINTICINCO DE AGOSTO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 11, SALTO, SALTO, 1, 408695, 6526585 
2/11/2022,, CAMINO A LAS CAÑAS, CAÍDA, LEVE, MIÉRCOLES, 12, RIO NEGRO, SIN DATOS, 1, 376395, 6330265 
11/11/2022,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 12, FLORIDA, SARANDI GRANDE, 1, 562360, 6268095 
13/7/2022,, APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 14, RIVERA, RIVERA, 1, 636735, 6581480 
23/10/2022,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 19, FLORIDA, FLORIDA, 1, 570715, 6226675 
17/11/2022,, VEINTICINCO DE AGOSTO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 18, TACUAREMBO, PASO DE LOS TOROS, 1, 544505, 6371200 
11/9/2022,, PARALELA SUR ESQ. JORGE LAZAROFF, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 23, CANELONES, SOLYMAR, 1, 594895, 6145925 
9/8/2022,, SOLIS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 8, CANELONES, SIN DATOS, 1, 571840, 6159905 
23/12/2022,, RUTA Nº 18. KM 397, ATROPELLO DE ANIMALES, SIN LESIONADOS, VIERNES, 2, CERRO LARGO, SIN DATOS, 1, 825175, 6386705 
18/7/2022,, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 9, MONTEVIDEO, MONTEVIDEO, 1, 578040, 6138670 
9/9/2022,, CALLE DE CINCO SAUCES, DESPISTE, SIN LESIONADOS, VIERNES, 9, TACUAREMBO, SIN DATOS, 1, 669455, 6446570 
27/9/2022,, CORONEL MORA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 15, MONTEVIDEO, MONTEVIDEO, 1, 577045, 6135680 
23/12/2022,, AVDA. DE LAS MERCEDES, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, CANELONES, SOLYMAR, 1, 594755, 6145730 
12/8/2022,, VIA_PUBLICA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 9, MONTEVIDEO, MONTEVIDEO, 1, 582510, 6149595 
20/10/2022,, AVENIDA BRASIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 14, MONTEVIDEO, MONTEVIDEO, 1, 577610, 6136285 
27/7/2022,, AVENIDA URUGUAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 11, CANELONES, SOLYMAR, 1, 594135, 6145840 
17/8/2022,, AVENIDA GENERAL RONDEAU, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, MONTEVIDEO, MONTEVIDEO, 1, 573725, 6138910 
30/11/2022,, AVENIDA GENERAL JOSE GERVASIO ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 11, CANELONES, SIN DATOS, 1, 572805, 6157040 
28/9/2022,, CONSTITUCION, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 13, CANELONES, SAUCE, 1, 585965, 6165360 
31/7/2022,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 19, SAN JOSE, SIN DATOS, 1, 504680, 6190035 
13/8/2022,, J. ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 1, COLONIA, OMBUES DE LAVALLE, 1, 424625, 6243855 
5/9/2022,, DIEGO LAMAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 13, ARTIGAS, ARTIGAS, 1, 551230, 6636865 
21/11/2022,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 16, PAYSANDU, GUICHON, 1, 481105, 6419635 
7/8/2022,, AVENIDA LIBERTADOR BRIGADIER GENERAL LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 5, MONTEVIDEO, MONTEVIDEO, 1, 573670, 6137290 
20/12/2022,, M. LAVALLEJA --BO. J. D. LOPEZ--, CAÍDA, LEVE, MARTES, 16, TACUAREMBO, TACUAREMBO, 1, 598095, 6492605 
2/7/2022,, CONSTITUCION, CAÍDA, LEVE, SÁBADO, 1, LAVALLEJA, ZAPICAN, 1, 691370, 6288400 
1/12/2022,, CAPITAN GARCIA DE ZUÑIGA, CAÍDA, LEVE, JUEVES, 23, MONTEVIDEO, MONTEVIDEO, 1, 576205, 6135650 
13/11/2022,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 18, ROCHA, CASTILLOS, 1, 789275, 6210925 
8/11/2022,, ITUZAINGO, CAÍDA, LEVE, MARTES, 10, ROCHA, ROCHA, 1, 745485, 6181485 
28/10/2022,, SANTA LUCIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, MONTEVIDEO, MONTEVIDEO, 1, 571840, 6142425 
29/8/2022,, JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 14, MALDONADO, MALDONADO, 1, 686390, 6135735 
23/12/2022,, AVENIDA ANTONIO LUSSICH, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 16, MALDONADO, LA SONRISA, 1, 685060, 6136945 
15/11/2022,, AVENIDA DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 14, PAYSANDU, PAYSANDU, 1, 397660, 6423940 
13/10/2022,, FERNANDO CARBALLO, DESPISTE, SIN LESIONADOS, JUEVES, 8, COLONIA, COLONIA DEL SACRAMENTO, 1, 425205, 6187500 
25/12/2022,, ANTONIO ESTEFANELL, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 4, PAYSANDU, NUEVO PAYSANDU, 1, 398430, 6426730 
20/8/2022,, AVENIDA BALTASAR BRUM, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 9, ARTIGAS, ARTIGAS, 1, 551750, 6635270 
18/9/2022,, ZELMAR MICHELINI, CAÍDA, LEVE, DOMINGO, 22, FLORES, TRINIDAD, 1, 508595, 6290635 
17/12/2022,, ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 11, COLONIA, COLONIA DEL SACRAMENTO, 1, 422775, 6186385 
14/11/2022,, VIA_PUBLICA, ATROPELLO DE ANIMALES, LEVE, LUNES, 14, SALTO, SALTO, 1, 409075, 6524745 
17/8/2022,, CAMINO CARRASCO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 9, MONTEVIDEO, MONTEVIDEO, 1, 581820, 6140905 
1/9/2022,, LARRAVIDE, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 22, MONTEVIDEO, MONTEVIDEO, 1, 578180, 6141370 
27/12/2022,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 18, TREINTA Y TRES, VERGARA, 1, 786140, 6351525 
27/11/2022,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 1, SORIANO, MERCEDES, 1, 404195, 6320190 
22/7/2022,, SARANDI, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 15, MALDONADO, MALDONADO, 1, 686590, 6135930 
7/8/2022,, SIN DATOS, DESPISTE, LEVE, DOMINGO, 15, TREINTA Y TRES, SIN DATOS, 1, 735615, 6309450 
6/11/2022,, PABLO G. RIOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 7, TACUAREMBO, TACUAREMBO, 1, 597105, 6489845 
25/12/2022,, ESTEBAN VIEIRA, CAÍDA, LEVE, DOMINGO, 3, CERRO LARGO, MELO, 1, 767390, 6415320 
20/9/2022,, GENERAL FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 16, SALTO, SALTO, 1, 409495, 6526645 
27/12/2022,, ANDRESITO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 18, PAYSANDU, PAYSANDU, 1, 398655, 6425540 
20/8/2022,, RAMBLA VEINTICINCO DE AGOSTO DE 1825, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 13, MONTEVIDEO, MONTEVIDEO, 1, 572295, 6137305 
12/12/2022,, FRANKLIN DELANO ROOSEVELT, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 16, LAVALLEJA, MINAS, 1, 661770, 6194685 
12/8/2022,, AVENIDA GOBERNADOR DE VIANA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 7, SALTO, SALTO, 1, 409925, 6525615 
16/7/2022,, SIN DATOS, DESPISTE, SIN LESIONADOS, SÁBADO, 6, PAYSANDU, SIN DATOS, 1, 405105, 6435885 
29/11/2022,, COLON, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, MARTES, 15, PAYSANDU, PAYSANDU, 1, 398880, 6423225 
1/7/2022,, BATALLA DEL CERRITO Y EDUARDO ACEVEDO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 7, MALDONADO, MALDONADO, 1, 687120, 6136595 
18/11/2022,, INTENDENTE OLIVER, CAÍDA, LEVE, VIERNES, 14, TACUAREMBO, TACUAREMBO, 1, 595400, 6491295 
2/10/2022,, JUAN CARLOS GOMEZ, CAÍDA, LEVE, DOMINGO, 1, SALTO, SALTO, 1, 407475, 6525740 
2/7/2022,, JORGE CANNING, CAÍDA, SIN LESIONADOS, SÁBADO, 13, MONTEVIDEO, MONTEVIDEO, 1, 576575, 6138190 
10/12/2022,, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 10, FLORIDA, FLORIDA, 1, 571625, 6225605 
21/8/2022,, SIN DATOS, CAÍDA, LEVE, DOMINGO, 8, FLORIDA, SIN DATOS, 1, 561835, 6270295 
23/8/2022,, SIN DATOS, ATROPELLO DE ANIMALES, SIN LESIONADOS, MARTES, 3, TACUAREMBO, SIN DATOS, 1, 604330, 6498045 
24/10/2022,, FRANKLIN DELANO ROOSEVELT, ATROPELLO DE PEATÓN, LEVE, LUNES, 12, LAVALLEJA, MINAS, 1, 661845, 6194625 
10/8/2022,, PRESIDENTE FELICIANO ALBERTO VIERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 7, RIVERA, RIVERA, 1, 639140, 6579745 
4/11/2022,, AVENIDA GENERAL SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, MONTEVIDEO, MONTEVIDEO, 1, 575315, 6142420 
6/7/2022,, AVENIDA DON PEDRO DE MENDOZA, CAÍDA, LEVE, MIÉRCOLES, 21, MONTEVIDEO, MONTEVIDEO, 1, 576460, 6148960 
15/10/2022,, CARMEN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 16, COLONIA, CARMELO, 1, 381140, 6237335 
19/7/2022,, LINDORO FORTEZA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 21, MONTEVIDEO, MONTEVIDEO, 1, 578875, 6140520 
13/12/2022,, GENERAL JOSE G. ARTIGAS Y PASCUAL HARRIAGUE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 16, SALTO, SALTO, 1, 414110, 6527185 
30/12/2022,, AVENIDA AGRACIADA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 15, MONTEVIDEO, MONTEVIDEO, 1, 571840, 6142100 
20/12/2022,, AVENIDA BOLIVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 16, MONTEVIDEO, MONTEVIDEO, 1, 583740, 6139560 
23/12/2022,, AVENIDA WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 14, CANELONES, PASO CARRASCO, 1, 587820, 6142890 
13/11/2022,, RUTA 8 Y 11, DESPISTE, LEVE, DOMINGO, 21, CANELONES, SIN DATOS, 1, 609795, 6161265 
20/8/2022,, PRESBITERO HORACIO MERIGGI, CAÍDA, LEVE, SÁBADO, 17, PAYSANDU, PAYSANDU, 1, 399750, 6424995 
22/11/2022,, JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 8, ARTIGAS, SIN DATOS, 1, 469640, 6602525 
2/12/2022,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 10, ROCHA, SIN DATOS, 1, 771870, 6197015 
15/7/2022,, DR. ALTIVO ESTEVES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 13, RIVERA, RIVERA, 1, 641040, 6580360 
1/10/2022,, RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 20, CANELONES, SANTA LUCIA, 1, 555525, 6187745 
25/11/2022,, CLEMENTE FREGEIRO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 12, SORIANO, MERCEDES, 1, 403880, 6319605 
11/11/2022,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, SORIANO, SIN DATOS, 1, 430710, 6323390 
6/10/2022,, DOCTOR POUEY, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 23, CANELONES, SIN DATOS, 1, 571070, 6157030 
19/10/2022,, AV. ENRIQUE CHAPLIN, CAÍDA, LEVE, MIÉRCOLES, 13, PAYSANDU, PAYSANDU, 1, 400465, 6424655 
19/8/2022,, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 14, MONTEVIDEO, MONTEVIDEO, 1, 576200, 6141075 
