Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, fixed, X, Y 
22/6/2023,, ARTURO SANTANA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 10, MALDONADO, MALDONADO, 1, 686290, 6134925 
24/1/2023,, JOSE ENRIQUE RODO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 19, SORIANO, PALMITAS, 1, 425865, 6292325 
16/3/2023,, SERAFIN RIVAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 12, SORIANO, MERCEDES, 1, 403700, 6320085 
25/4/2023,, VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 8, PAYSANDU, SIN DATOS, 1, 414665, 6466090 
15/1/2023,, SIN DATOS, DESPISTE, LEVE, DOMINGO, 7, CANELONES, SIN DATOS, 1, 594805, 6169125 
23/4/2023,, MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 23, SAN JOSE, SAN JOSE DE MAYO, 1, 526835, 6200275 
28/5/2023,, SIN DATOS, ATROPELLO DE PEATÓN, SIN LESIONADOS, DOMINGO, 20, MALDONADO, SIN DATOS, 1, 691595, 6150500 
8/6/2023,, VIA_PUBLICA, DESPISTE, LEVE, JUEVES, 11, CANELONES, SIN DATOS, 1, 631705, 6164840 
8/1/2023,, PRESBITERO BALDOMERO VIDAL, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 22, PAYSANDU, PAYSANDU, 1, 397345, 6425925 
10/3/2023,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 21, COLONIA, SIN DATOS, 1, 477915, 6198745 
18/3/2023,, MANUEL ORIBE ESQUINA TREINTA Y TRES.-, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 2, MALDONADO, SIN DATOS, 1, 661355, 6151200 
17/2/2023,, JOSE ENRIQUE RODO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, COLONIA, CARMELO, 1, 380790, 6236000 
10/3/2023,, AVENIDA BRASIL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 21, MONTEVIDEO, MONTEVIDEO, 1, 576655, 6136980 
16/4/2023,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 5, RIO NEGRO, YOUNG, 1, 441075, 6381690 
16/2/2023,, CARMEN, CAÍDA, LEVE, JUEVES, 13, CANELONES, SAUCE, 1, 585335, 6165635 
11/5/2023,, PIEDRAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 13, FLORES, TRINIDAD, 1, 510105, 6290765 
30/5/2023,, ALBERTO ZUM FELDE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 7, MONTEVIDEO, MONTEVIDEO, 1, 581890, 6140510 
11/2/2023,, RUTA INTERBALNEARIA, DESPISTE, LEVE, SÁBADO, 9, CANELONES, SIN DATOS, 1, 633970, 6149955 
9/5/2023,, MIGUEL BARREIRO Y APOLON, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 8, SALTO, SALTO, 1, 413675, 6528800 
14/1/2023,, SIN DATOS, DESPISTE, SIN LESIONADOS, SÁBADO, 19, CERRO LARGO, SIN DATOS, 1, 786255, 6414430 
29/1/2023,, JOSE PEDRO VARELA, CAÍDA, LEVE, DOMINGO, 23, FLORIDA, CASUPA, 1, 624335, 6225695 
6/3/2023,, GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 23, CANELONES, PROGRESO, 1, 571170, 6164095 
8/2/2023,, SIN DATOS, CAÍDA, LEVE, MIÉRCOLES, 15, SAN JOSE, LIBERTAD, 1, 535900, 6165730 
15/2/2023,, CAMINO DEL EXODO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 16, SALTO, SALTO, 1, 408200, 6529315 
1/6/2023,, GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 8, CANELONES, SIN DATOS, 1, 571030, 6153095 
25/6/2023,, SIN DATOS, DESPISTE, SIN LESIONADOS, DOMINGO, 18, COLONIA, SIN DATOS, 1, 422280, 6192515 
10/2/2023,, CAMINO MAURICIO, DESPISTE, LEVE, VIERNES, 9, SAN JOSE, SIN DATOS, 1, 534515, 6165810 
12/4/2023,, DOCTOR GABRIEL OTERO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 8, MONTEVIDEO, MONTEVIDEO, 1, 586300, 6138935 
23/2/2023,, AVENIDA GENERAL RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 15, MONTEVIDEO, MONTEVIDEO, 1, 582725, 6138670 
27/3/2023,, ARIEL Y PERICO, DESPISTE, SIN LESIONADOS, LUNES, 12, LAVALLEJA, MINAS, 1, 659825, 6193820 
1/4/2023,, AVENIDA MANUEL ORIBE, CAÍDA, LEVE, SÁBADO, 9, SALTO, SALTO, 1, 413140, 6527105 
17/3/2023,, FRANCISCO MARTINEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 10, MALDONADO, MALDONADO, 1, 687240, 6136770 
16/6/2023,, SETEMBRINO PEREDA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 13, PAYSANDU, PAYSANDU, 1, 397660, 6423940 
15/5/2023,, AVENIDA SORIANO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 9, PAYSANDU, PAYSANDU, 1, 399455, 6422735 
30/6/2023,, AV. SALTO, CAÍDA, LEVE, VIERNES, 20, PAYSANDU, PAYSANDU, 1, 399185, 6424815 
7/3/2023,, RUTA CIENTO UNO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 17, CANELONES, COLONIA NICOLICH, 1, 590690, 6146520 
21/4/2023,, SIN DATOS, DESPISTE, SIN LESIONADOS, VIERNES, 16, ROCHA, SIN DATOS, 1, 778595, 6255680 
12/5/2023,, ARROSPIDE, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 15, DURAZNO, DURAZNO, 1, 544215, 6306370 
2/6/2023,, DOCTOR JOSE MARIA PENCO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, MONTEVIDEO, MONTEVIDEO, 1, 575350, 6142135 
14/5/2023,, TREINTA Y TRES ORIENTALES, CAÍDA, LEVE, DOMINGO, 15, PAYSANDU, PAYSANDU, 1, 397880, 6424460 
22/1/2023,, SIN DATOS, DESPISTE, LEVE, DOMINGO, 14, ROCHA, SIN DATOS, 1, 769805, 6177575 
22/3/2023,, JOSE ENRIQUE RODO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 9, SORIANO, MERCEDES, 1, 403835, 6320425 
19/4/2023,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 16, FLORIDA, SIN DATOS, 1, 569000, 6197375 
20/4/2023,, SIN DATOS, DESPISTE, SIN LESIONADOS, JUEVES, 7, RIO NEGRO, SIN DATOS, 1, 407740, 6349520 
9/5/2023,, CESAR MAYO GUTIERREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 4, CANELONES, SIN DATOS, 1, 570680, 6153865 
22/2/2023,, RAMBLA LORENZO BATLLE PACHECO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 16, MALDONADO, PUNTA DEL ESTE, 1, 688245, 6129620 
19/5/2023,, APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 17, LAVALLEJA, MINAS, 1, 663190, 6196045 
4/1/2023,, DIECINUEVE DE ABRIL, CAÍDA, LEVE, MIÉRCOLES, 9, SORIANO, MERCEDES, 1, 403535, 6319645 
8/4/2023,, VEINTIUNO DE SETIEMBRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 20, MONTEVIDEO, MONTEVIDEO, 1, 577520, 6135500 
19/2/2023,, ENRIQUE RICCETTO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 12, CERRO LARGO, PLACIDO ROSAS, 1, 807365, 6370875 
14/3/2023,, DOCTOR EVARISTO G. CIGANDA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 11, SAN JOSE, SAN JOSE DE MAYO, 1, 526880, 6200100 
11/1/2023,, AVENIDA JOSE BELLONI, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, MIÉRCOLES, 20, MONTEVIDEO, MONTEVIDEO, 1, 578705, 6146765 
28/4/2023,, EDUARDO FABINI, ATROPELLO DE PEATÓN, LEVE, VIERNES, 19, CANELONES, PANDO, 1, 592320, 6158255 
19/4/2023,, MACIEL, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 17, SALTO, SALTO, 1, 411105, 6528340 
20/4/2023,, RUTA UNO VIEJA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 21, SAN JOSE, LIBERTAD, 1, 534775, 6167100 
17/3/2023,, GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 7, COLONIA, COLONIA DEL SACRAMENTO, 1, 422400, 6185355 
14/4/2023,, RAMBLA O HIGGINS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 17, MONTEVIDEO, MONTEVIDEO, 1, 581945, 6138045 
10/1/2023,, A. MUÑOZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 7, CERRO LARGO, MELO, 1, 767245, 6414325 
6/2/2023,, CAMINO CARRASCO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 15, MONTEVIDEO, MONTEVIDEO, 1, 584825, 6140965 
20/2/2023,, DR. HECTOR BARRIOS, ATROPELLO DE PEATÓN, LEVE, LUNES, 18, MALDONADO, PIRIAPOLIS, 1, 657330, 6141020 
18/6/2023,, PIEDRAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 16, RIO NEGRO, YOUNG, 1, 441030, 6381940 
25/1/2023,, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 11, CANELONES, PANDO, 1, 595690, 6157550 
10/5/2023,, BULEVAR ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 11, LAVALLEJA, MINAS, 1, 661090, 6196210 
23/1/2023,, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 18, FLORIDA, FLORIDA, 1, 573000, 6226585 
17/3/2023,, AGRACIADA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 16, SALTO, SALTO, 1, 408400, 6527385 
30/5/2023,, RUTA NACIONAL OCHO, ATROPELLO DE PEATÓN, LEVE, MARTES, 8, CANELONES, PANDO, 1, 595150, 6156965 
14/4/2023,, CHINA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, MONTEVIDEO, MONTEVIDEO, 1, 567735, 6139840 
1/6/2023,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 6, MALDONADO, MALDONADO, 1, 686505, 6136035 
9/6/2023,, VIA_PUBLICA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 7, MONTEVIDEO, SIN DATOS, 1, 582165, 6150215 
31/5/2023,, GENERAL JOSE G. ARTIGAS, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, MIÉRCOLES, 11, COLONIA, COLONIA DEL SACRAMENTO, 1, 422600, 6185470 
8/6/2023,, JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 16, SAN JOSE, SAN JOSE DE MAYO, 1, 526610, 6200225 
25/1/2023,, MANUEL MELENDEZ, CAÍDA, LEVE, MIÉRCOLES, 20, MALDONADO, MALDONADO, 1, 688475, 6135940 
11/5/2023,, LUIS DREYER, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 16, COLONIA, NUEVA HELVECIA, 1, 478550, 6205995 
11/3/2023,, VIA_PUBLICA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 10, COLONIA, COLONIA DEL SACRAMENTO, 1, 422230, 6185345 
14/5/2023,, SIN DATOS, ATROPELLO DE ANIMALES, SIN LESIONADOS, DOMINGO, 20, ROCHA, SIN DATOS, 1, 768680, 6192965 
13/6/2023,, NEWTON, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 11, MONTEVIDEO, MONTEVIDEO, 1, 572305, 6146265 
12/1/2023,, JOSE M. GARAT, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 11, COLONIA, ROSARIO, 1, 467260, 6202815 
20/6/2023,, DOCTOR VICENTE BASAGOITY, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 12, MONTEVIDEO, MONTEVIDEO, 1, 571345, 6142145 
2/1/2023,, RAMBLA REPUBLICA DEL PERU, DESPISTE, LEVE, LUNES, 12, MONTEVIDEO, MONTEVIDEO, 1, 577765, 6136075 
4/2/2023,, BOULEVARD GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 17, MALDONADO, MALDONADO, 1, 687270, 6136470 
28/1/2023,, RAMBLA FRANKLIN ROOSEVELT, DESPISTE, LEVE, SÁBADO, 1, MONTEVIDEO, MONTEVIDEO, 1, 573400, 6137785 
17/3/2023,, VIA_PUBLICA, CAÍDA, LEVE, VIERNES, 18, SALTO, SALTO, 1, 407735, 6526970 
27/3/2023,, AV. SALTO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 20, PAYSANDU, PAYSANDU, 1, 397980, 6424975 
20/6/2023,, BOCA JUNIORS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 17, SAN JOSE, PLAYA PASCUAL, 1, 549605, 6155740 
21/3/2023,, GENERAL GESTIDO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 8, RIVERA, RIVERA, 1, 638660, 6580900 
16/1/2023,, GALICIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 17, MONTEVIDEO, MONTEVIDEO, 1, 573520, 6137695 
30/3/2023,, DOCTOR LUIS CASANELLO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 9, COLONIA, COLONIA DEL SACRAMENTO, 1, 424080, 6185555 
26/5/2023,, JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 12, LAVALLEJA, MINAS, 1, 661785, 6195175 
1/4/2023,, AVENIDA DOCTOR CARLOS MARIA RAMIREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 5, MONTEVIDEO, MONTEVIDEO, 1, 570665, 6142350 
10/1/2023,, TORREMOLINOS, DESPISTE, GRAVE, MARTES, 18, MONTEVIDEO, MONTEVIDEO, 1, 581745, 6146090 
8/6/2023,, AV CORDOBA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 12, MALDONADO, PUNTA DEL ESTE, 1, 687095, 6134365 
26/6/2023,, JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 17, CANELONES, CANELONES, 1, 565830, 6178955 
24/4/2023,, AVENIDA GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 14, MONTEVIDEO, MONTEVIDEO, 1, 574820, 6139970 
13/6/2023,, JUAN JOSÉ BURGOS Y MINUANES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 15, CERRO LARGO, MELO, 1, 767340, 6417040 
22/6/2023,, AVENIDA JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 12, MALDONADO, MALDONADO, 1, 686305, 6135935 
28/4/2023,, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, ATROPELLO DE PEATÓN, LEVE, VIERNES, 6, MONTEVIDEO, MONTEVIDEO, 1, 577370, 6139810 
16/6/2023,, COLON, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, SAN JOSE, SAN JOSE DE MAYO, 1, 526700, 6199830 
27/1/2023,, DOCTOR JUAN PAULLIER, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 4, MONTEVIDEO, MONTEVIDEO, 1, 576035, 6137190 
21/1/2023,, AVENIDA DE LAS AMERICAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 13, CANELONES, PARQUE CARRASCO, 1, 589270, 6143565 
23/6/2023,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 13, CANELONES, PANDO, 1, 594850, 6158575 
19/2/2023,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 17, CANELONES, SIN DATOS, 1, 561180, 6182875 
11/3/2023,, ARGENTINA (CALLE 1), DESPISTE, GRAVE, SÁBADO, 18, ARTIGAS, CERRO EJIDO, 1, 551115, 6633775 
14/6/2023,, PABLO G. RIOS, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 16, TACUAREMBO, TACUAREMBO, 1, 596805, 6490175 
5/1/2023,, INGENIERO CARLOS MARIA MORALES, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 9, MONTEVIDEO, MONTEVIDEO, 1, 574800, 6136180 
23/2/2023,, AVENIDA WILSON FERREIRA ALDUNATE, ATROPELLO DE ANIMALES, LEVE, JUEVES, 7, MALDONADO, MALDONADO, 1, 685520, 6137940 
2/1/2023,, GALICIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 12, MONTEVIDEO, MONTEVIDEO, 1, 573520, 6137695 
24/3/2023,, TOMAS ALDABALDE Y CAMINO HERNANDEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 10, CANELONES, SIN DATOS, 1, 568730, 6154310 
1/6/2023,, ALDUNATE Y PLUTÓN, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 17, MALDONADO, SIN DATOS, 1, 685240, 6138400 
27/2/2023,, RAMBLA ENTRE AVENIDA 1 Y 6, CAÍDA, LEVE, LUNES, 17, CANELONES, BELLO HORIZONTE, 1, 624355, 6150990 
6/6/2023,, VIA_PUBLICA, CAÍDA, LEVE, MARTES, 17, DURAZNO, DURAZNO, 1, 545730, 6305090 
13/1/2023,, SAN SALVADOR, DESPISTE, SIN LESIONADOS, VIERNES, 18, COLONIA, NUEVA PALMIRA, 1, 370205, 6253155 
6/5/2023,, EUSEBIO GIMENEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 13, SORIANO, MERCEDES, 1, 402755, 6320550 
18/6/2023,, RICARDO DETOMASI, DESPISTE, LEVE, DOMINGO, 4, SORIANO, MERCEDES, 1, 402540, 6320715 
5/1/2023,, CAMINO FRANCISCO LECOCQ, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 18, MONTEVIDEO, MONTEVIDEO, 1, 570710, 6147745 
17/5/2023,, PRESBITERO SOLANO GARCIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 22, PAYSANDU, PAYSANDU, 1, 400085, 6424710 
11/6/2023,, SIN DATOS, DESPISTE, SIN LESIONADOS, DOMINGO, 23, COLONIA, SIN DATOS, 1, 413145, 6218715 
31/1/2023,, ITALIA, CAÍDA, LEVE, MARTES, 11, COLONIA, CARMELO, 1, 381485, 6238695 
24/3/2023,, YUQUERI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 21, MONTEVIDEO, MONTEVIDEO, 1, 559370, 6150215 
22/2/2023,, TOMAS BERRETA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 22, ARTIGAS, ARTIGAS, 1, 551670, 6636880 
17/2/2023,, AVENIDA AGRACIADA, ATROPELLO DE PEATÓN, LEVE, VIERNES, 0, MONTEVIDEO, MONTEVIDEO, 1, 572285, 6141600 
22/4/2023,, SIN DATOS, CAÍDA, LEVE, SÁBADO, 6, CANELONES, SIN DATOS, 1, 569245, 6158430 
13/5/2023,, CAMINO FRANCISCO LECOCQ, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 5, MONTEVIDEO, MONTEVIDEO, 1, 569365, 6146355 
5/5/2023,, COSTANERA, CAÍDA, LEVE, VIERNES, 14, COLONIA, COLONIA DEL SACRAMENTO, 1, 422390, 6186920 
16/6/2023,, SAN ISIDRO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 22, CANELONES, SIN DATOS, 1, 572680, 6160460 
21/2/2023,, VIA_PUBLICA, CAÍDA, LEVE, MARTES, 10, LAVALLEJA, SIN DATOS, 1, 690040, 6213090 
7/5/2023,, VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 19, SAN JOSE, SAN JOSE DE MAYO, 1, 526475, 6199780 
31/1/2023,, AV. SALTO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 7, PAYSANDU, PAYSANDU, 1, 399185, 6424815 
5/6/2023,, AVENIDA OCHO, ATROPELLO DE PEATÓN, GRAVE, LUNES, 16, SAN JOSE, DELTA DEL TIGRE Y VILLAS, 1, 553110, 6154345 
24/2/2023,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 17, MONTEVIDEO, MONTEVIDEO, 1, 588320, 6151550 
6/5/2023,, AVENIDA JOSE BELLONI, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 20, MONTEVIDEO, SIN DATOS, 1, 579240, 6152795 
8/5/2023,, INDUSTRIA, CAÍDA, LEVE, LUNES, 17, SALTO, SALTO, 1, 406640, 6524955 
13/6/2023,, RAMBLA VEINTICINCO DE AGOSTO DE 1825, DESPISTE, LEVE, MARTES, 3, MONTEVIDEO, MONTEVIDEO, 1, 571845, 6137130 
9/2/2023,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 11, MALDONADO, SIN DATOS, 1, 663330, 6144975 
28/6/2023,, AVENIDA ENRIQUE AMORIN, CAÍDA, LEVE, MIÉRCOLES, 0, SALTO, SALTO, 1, 409135, 6528155 
29/5/2023,, AVENIDA GENERAL RIVERA, ATROPELLO DE PEATÓN, LEVE, LUNES, 13, MONTEVIDEO, MONTEVIDEO, 1, 577410, 6137375 
26/1/2023,, CALLE 12, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 18, CANELONES, CITY GOLF, 1, 612380, 6153315 
2/3/2023,, FLORENCIO SANCHEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 13, CERRO LARGO, MELO, 1, 766110, 6415210 
6/4/2023,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 6, MONTEVIDEO, SIN DATOS, 1, 564025, 6143695 
28/6/2023,, GENERAL LEANDRO GOMEZ, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, MIÉRCOLES, 12, PAYSANDU, PAYSANDU, 1, 397735, 6423820 
7/4/2023,, BOULEVARD JOSE BATLLE Y ORDOÑEZ, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, VIERNES, 5, MONTEVIDEO, MONTEVIDEO, 1, 573600, 6144140 
29/4/2023,, GENERAL LEANDRO GOMEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 12, PAYSANDU, PAYSANDU, 1, 398425, 6423735 
1/1/2023,, RAMON MANGINI, DESPISTE, SIN LESIONADOS, DOMINGO, 2, TACUAREMBO, PASO DE LOS TOROS, 1, 545775, 6370145 
13/4/2023,, JOSE L. MORALES ARRILLAGA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 14, LAVALLEJA, MINAS, 1, 662435, 6195020 
19/4/2023,, VIA_PUBLICA, CAÍDA, LEVE, MIÉRCOLES, 8, MONTEVIDEO, MONTEVIDEO, 1, 577515, 6149130 
28/3/2023,, MONTEVIDEO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 13, PAYSANDU, PAYSANDU, 1, 397760, 6423385 
4/4/2023,, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 14, MONTEVIDEO, MONTEVIDEO, 1, 575165, 6141790 
2/6/2023,, ISIDORO RODRIGUEZ, ATROPELLO DE ANIMALES, LEVE, VIERNES, 1, COLONIA, CARMELO, 1, 380425, 6237360 
17/3/2023,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, CANELONES, SIN DATOS, 1, 573495, 6180695 
22/1/2023,, VIA_PUBLICA, CAÍDA, LEVE, DOMINGO, 11, SAN JOSE, SAN JOSE DE MAYO, 1, 526220, 6200325 
18/3/2023,, CARMELO COLMAN, CAÍDA, LEVE, SÁBADO, 4, TREINTA Y TRES, TREINTA Y TRES, 1, 744465, 6319930 
17/5/2023,, SIN DATOS, ATROPELLO DE ANIMALES, SIN LESIONADOS, MIÉRCOLES, 0, LAVALLEJA, MINAS, 1, 662630, 6192645 
8/3/2023,, BOULEVARD JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, MONTEVIDEO, MONTEVIDEO, 1, 573395, 6144290 
20/5/2023,, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 13, MONTEVIDEO, MONTEVIDEO, 1, 578360, 6138110 
13/5/2023,, AVENIDA OCHO DE OCTUBRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 0, MONTEVIDEO, MONTEVIDEO, 1, 577305, 6139610 
17/3/2023,, VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 11, SALTO, SALTO, 1, 409625, 6526895 
21/5/2023,, CAMINO DE LAS DILIGENCIAS, DESPISTE, LEVE, DOMINGO, 2, CERRO LARGO, MELO, 1, 766075, 6415835 
24/1/2023,, AVENIDA GENERAL JOSE GERVASIO ARTIGAS, ATROPELLO DE PEATÓN, LEVE, MARTES, 18, CANELONES, SIN DATOS, 1, 572400, 6156990 
21/3/2023,, CAMINO NACIONAL, ATROPELLO DE ANIMALES, GRAVE, MARTES, 7, LAVALLEJA, SIN DATOS, 1, 649640, 6196845 
7/3/2023,, SIN DATOS, DESPISTE, LEVE, MARTES, 11, SALTO, SIN DATOS, 1, 424190, 6527830 
11/6/2023,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 11, RIO NEGRO, FRAY BENTOS, 1, 378165, 6334480 
6/3/2023,, JOSE GOMEZ, CAÍDA, LEVE, LUNES, 10, DURAZNO, DURAZNO, 1, 543410, 6305345 
27/1/2023,, AVENIDA GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, MONTEVIDEO, MONTEVIDEO, 1, 575360, 6140910 
24/2/2023,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 9, MALDONADO, MALDONADO, 1, 686500, 6134485 
