Departamento,Gravedad,X,Y
MONTEVIDEO,SIN LESIONADOS,575735.0,6141060.0
CERRO LARGO,LEVE,839435.0,6388110.0
PAYSANDU,LEVE,398375.0,6422350.0
DURAZNO,LEVE,543975.0,6307200.0
ROCHA,SIN LESIONADOS,833060.0,6257485.0
TREINTA Y TRES,SIN LESIONADOS,744185.0,6320540.0
MALDONADO,SIN LESIONADOS,657330.0,6141020.0
MALDONADO,LEVE,686190.0,6136535.0
CANELONES,SIN LESIONADOS,566125.0,6178925.0
CANELONES,SIN LESIONADOS,595315.0,6157085.0
CANELONES,LEVE,592500.0,6143630.0
SAN JOSE,LEVE,525190.0,6200985.0
CANELONES,SIN LESIONADOS,570945.0,6152985.0
TACUAREMBO,LEVE,676620.0,6423145.0
CANELONES,LEVE,572160.0,6159850.0
TACUAREMBO,LEVE,597685.0,6492150.0
CANELONES,LEVE,572875.0,6159245.0
MONTEVIDEO,LEVE,573210.0,6145920.0
SALTO,LEVE,407390.0,6525230.0
MONTEVIDEO,GRAVE,574740.0,6140975.0
MONTEVIDEO,SIN LESIONADOS,586640.0,6140905.0
CANELONES,SIN LESIONADOS,594020.0,6156120.0
SAN JOSE,LEVE,527320.0,6172105.0
MONTEVIDEO,LEVE,574140.0,6137640.0
SAN JOSE,LEVE,549775.0,6155655.0
TACUAREMBO,LEVE,597430.0,6492120.0
MALDONADO,LEVE,662355.0,6152680.0
CERRO LARGO,LEVE,768815.0,6413235.0
TACUAREMBO,LEVE,609490.0,6390870.0
CANELONES,GRAVE,613890.0,6152285.0
ROCHA,LEVE,744975.0,6182210.0
CANELONES,SIN LESIONADOS,555700.0,6187135.0
FLORIDA,SIN LESIONADOS,572295.0,6227020.0
RIVERA,GRAVE,638400.0,6582395.0
SALTO,LEVE,408315.0,6528575.0
MONTEVIDEO,LEVE,570045.0,6140850.0
COLONIA,SIN LESIONADOS,478225.0,6206125.0
MALDONADO,SIN LESIONADOS,687475.0,6135220.0
MONTEVIDEO,LEVE,577195.0,6143905.0
COLONIA,GRAVE,478475.0,6203390.0
TREINTA Y TRES,LEVE,701510.0,6348055.0
MONTEVIDEO,GRAVE,578625.0,6147690.0
LAVALLEJA,SIN LESIONADOS,657615.0,6213355.0
CANELONES,LEVE,598330.0,6146955.0
PAYSANDU,LEVE,398700.0,6423420.0
CANELONES,LEVE,632460.0,6165260.0
MONTEVIDEO,LEVE,572115.0,6141315.0
COLONIA,LEVE,422645.0,6187470.0
MONTEVIDEO,LEVE,571840.0,6142100.0
PAYSANDU,LEVE,417905.0,6487415.0
PAYSANDU,GRAVE,400055.0,6424460.0
MALDONADO,SIN LESIONADOS,687500.0,6137285.0
COLONIA,SIN LESIONADOS,440420.0,6205015.0
MONTEVIDEO,LEVE,571480.0,6148670.0
FLORIDA,LEVE,572280.0,6226580.0
MALDONADO,LEVE,687000.0,6136565.0
MONTEVIDEO,LEVE,564730.0,6149270.0
CANELONES,LEVE,588540.0,6147005.0
CERRO LARGO,LEVE,766640.0,6414640.0
MALDONADO,SIN LESIONADOS,700635.0,6143370.0
MONTEVIDEO,GRAVE,575115.0,6137575.0
FLORIDA,LEVE,573000.0,6226445.0
MONTEVIDEO,LEVE,578595.0,6145180.0
LAVALLEJA,SIN LESIONADOS,661705.0,6195380.0
SAN JOSE,LEVE,535760.0,6167650.0
MONTEVIDEO,LEVE,571390.0,6142520.0
SALTO,SIN LESIONADOS,421940.0,6562040.0
TACUAREMBO,SIN LESIONADOS,597150.0,6491655.0
SALTO,SIN LESIONADOS,409675.0,6527455.0
CANELONES,LEVE,574760.0,6175180.0
MONTEVIDEO,SIN LESIONADOS,572245.0,6136885.0
MONTEVIDEO,LEVE,578360.0,6139560.0
CANELONES,SIN LESIONADOS,555600.0,6187670.0
SALTO,LEVE,409045.0,6528515.0
ARTIGAS,LEVE,442360.0,6652345.0
MONTEVIDEO,GRAVE,578540.0,6145785.0
MONTEVIDEO,SIN LESIONADOS,564805.0,6143210.0
LAVALLEJA,LEVE,661565.0,6196925.0
MONTEVIDEO,LEVE,575100.0,6140075.0
LAVALLEJA,GRAVE,661695.0,6196490.0
MONTEVIDEO,LEVE,577945.0,6142060.0
ARTIGAS,LEVE,443185.0,6652140.0
TREINTA Y TRES,LEVE,742985.0,6319140.0
COLONIA,GRAVE,459805.0,6189380.0
TREINTA Y TRES,SIN LESIONADOS,743450.0,6320460.0
MONTEVIDEO,LEVE,575425.0,6138900.0
DURAZNO,LEVE,544295.0,6304980.0
RIO NEGRO,LEVE,377150.0,6335100.0
CANELONES,LEVE,588420.0,6143315.0
CANELONES,LEVE,593480.0,6146620.0
CANELONES,LEVE,598735.0,6146850.0
PAYSANDU,LEVE,397995.0,6424540.0
FLORES,LEVE,509405.0,6290795.0
MONTEVIDEO,LEVE,572910.0,6144645.0
PAYSANDU,LEVE,408495.0,6420620.0
RIVERA,GRAVE,638370.0,6581205.0
SAN JOSE,LEVE,528975.0,6199465.0
MALDONADO,LEVE,690295.0,6147770.0
ARTIGAS,LEVE,550485.0,6635205.0
CANELONES,LEVE,591580.0,6143805.0
MONTEVIDEO,SIN LESIONADOS,573440.0,6142140.0
SALTO,LEVE,410485.0,6526410.0
CANELONES,GRAVE,604920.0,6152170.0
MONTEVIDEO,LEVE,575920.0,6141780.0
CANELONES,LEVE,591605.0,6149505.0
SORIANO,LEVE,386920.0,6289300.0
MONTEVIDEO,LEVE,579305.0,6137750.0
MONTEVIDEO,LEVE,574350.0,6141445.0
SALTO,LEVE,410340.0,6528050.0
PAYSANDU,LEVE,399900.0,6424735.0
MONTEVIDEO,GRAVE,573645.0,6138700.0
MALDONADO,LEVE,683315.0,6135995.0
MONTEVIDEO,LEVE,566020.0,6143005.0
MONTEVIDEO,LEVE,571900.0,6142255.0
MALDONADO,LEVE,686080.0,6135190.0
MALDONADO,LEVE,686075.0,6135440.0
MONTEVIDEO,SIN LESIONADOS,575570.0,6138365.0
MONTEVIDEO,LEVE,572685.0,6141840.0
SORIANO,LEVE,386810.0,6289470.0
CERRO LARGO,SIN LESIONADOS,766705.0,6415035.0
PAYSANDU,LEVE,399020.0,6423485.0
RIO NEGRO,LEVE,377595.0,6334455.0
MONTEVIDEO,LEVE,571290.0,6147160.0
COLONIA,LEVE,478475.0,6203390.0
MALDONADO,LEVE,688250.0,6134865.0
SALTO,SIN LESIONADOS,409060.0,6527425.0
SALTO,LEVE,415875.0,6527585.0
PAYSANDU,LEVE,396950.0,6423065.0
FLORIDA,LEVE,571565.0,6226865.0
CANELONES,LEVE,590735.0,6146720.0
COLONIA,LEVE,463495.0,6198970.0
MONTEVIDEO,LEVE,575345.0,6136900.0
MONTEVIDEO,LEVE,581015.0,6141240.0
SORIANO,LEVE,377305.0,6304385.0
FLORES,SIN LESIONADOS,509520.0,6291200.0
SORIANO,LEVE,406395.0,6320765.0
COLONIA,GRAVE,422375.0,6187260.0
DURAZNO,SIN LESIONADOS,543780.0,6306845.0
SALTO,LEVE,411050.0,6529060.0
SALTO,LEVE,408365.0,6527155.0
PAYSANDU,GRAVE,397190.0,6425305.0
CANELONES,GRAVE,615620.0,6203980.0
MONTEVIDEO,LEVE,574940.0,6137055.0
COLONIA,LEVE,381575.0,6236950.0
COLONIA,LEVE,467745.0,6203275.0
CANELONES,SIN LESIONADOS,567545.0,6179915.0
SORIANO,LEVE,403900.0,6319400.0
MONTEVIDEO,LEVE,580595.0,6140175.0
SAN JOSE,GRAVE,554910.0,6153160.0
CERRO LARGO,LEVE,767285.0,6415770.0
TACUAREMBO,LEVE,591930.0,6489830.0
COLONIA,LEVE,477215.0,6196815.0
ARTIGAS,LEVE,443015.0,6652750.0
FLORES,LEVE,509945.0,6291770.0
CANELONES,GRAVE,570720.0,6157300.0
MALDONADO,LEVE,687090.0,6137105.0
DURAZNO,GRAVE,544270.0,6305305.0
PAYSANDU,LEVE,396980.0,6424030.0
COLONIA,SIN LESIONADOS,369795.0,6250960.0
MALDONADO,SIN LESIONADOS,703020.0,6203010.0
MALDONADO,LEVE,688110.0,6135340.0
ARTIGAS,LEVE,550985.0,6635835.0
MONTEVIDEO,SIN LESIONADOS,580605.0,6140825.0
MONTEVIDEO,LEVE,574955.0,6137375.0
MONTEVIDEO,LEVE,578850.0,6137075.0
LAVALLEJA,GRAVE,662265.0,6195290.0
ARTIGAS,LEVE,551700.0,6637375.0
TACUAREMBO,SIN LESIONADOS,596410.0,6487815.0
SORIANO,LEVE,379505.0,6257740.0
LAVALLEJA,SIN LESIONADOS,661690.0,6194745.0
CANELONES,LEVE,599980.0,6149120.0
FLORIDA,LEVE,572725.0,6225885.0
FLORES,LEVE,509085.0,6290425.0
MONTEVIDEO,SIN LESIONADOS,567980.0,6146950.0
MONTEVIDEO,LEVE,577765.0,6139775.0
DURAZNO,SIN LESIONADOS,544525.0,6305630.0
TREINTA Y TRES,LEVE,743555.0,6320470.0
CANELONES,LEVE,623030.0,6151815.0
MONTEVIDEO,LEVE,571275.0,6148590.0
SORIANO,LEVE,404410.0,6319695.0
MALDONADO,SIN LESIONADOS,686070.0,6135835.0
SAN JOSE,LEVE,526295.0,6200965.0
FLORES,SIN LESIONADOS,519705.0,6295460.0
MALDONADO,LEVE,686790.0,6135425.0
CANELONES,SIN LESIONADOS,590840.0,6147340.0
COLONIA,GRAVE,474690.0,6198805.0
MONTEVIDEO,LEVE,574035.0,6139040.0
CERRO LARGO,SIN LESIONADOS,766680.0,6414280.0
SALTO,LEVE,408105.0,6526150.0
MALDONADO,LEVE,686075.0,6135650.0
MALDONADO,LEVE,657070.0,6141060.0
COLONIA,LEVE,422570.0,6186375.0
RIO NEGRO,SIN LESIONADOS,403940.0,6399520.0
CANELONES,SIN LESIONADOS,586555.0,6198625.0
FLORIDA,GRAVE,554355.0,6191490.0
MALDONADO,SIN LESIONADOS,690140.0,6147125.0
RIVERA,LEVE,638365.0,6580240.0
TREINTA Y TRES,SIN LESIONADOS,750495.0,6350605.0
MALDONADO,LEVE,687000.0,6133770.0
CANELONES,LEVE,594740.0,6145800.0
MONTEVIDEO,LEVE,578110.0,6145970.0
RIO NEGRO,LEVE,439350.0,6380780.0
MONTEVIDEO,LEVE,575605.0,6137965.0
PAYSANDU,SIN LESIONADOS,404745.0,6413605.0
SAN JOSE,LEVE,534685.0,6165840.0
SAN JOSE,SIN LESIONADOS,526090.0,6200885.0
SAN JOSE,SIN LESIONADOS,552200.0,6154415.0
TACUAREMBO,LEVE,596790.0,6489590.0
SORIANO,GRAVE,387475.0,6287920.0
MALDONADO,LEVE,686035.0,6136330.0
COLONIA,LEVE,478360.0,6205180.0
RIO NEGRO,LEVE,377615.0,6335545.0
COLONIA,LEVE,422870.0,6187195.0
COLONIA,SIN LESIONADOS,369205.0,6251100.0
SAN JOSE,GRAVE,528235.0,6200720.0
MONTEVIDEO,LEVE,572120.0,6136935.0
MONTEVIDEO,LEVE,574465.0,6141185.0
MONTEVIDEO,LEVE,582295.0,6141085.0
MALDONADO,LEVE,686590.0,6135630.0
CANELONES,LEVE,589860.0,6151350.0
SORIANO,SIN LESIONADOS,404195.0,6319655.0
SALTO,LEVE,408570.0,6527605.0
MONTEVIDEO,SIN LESIONADOS,577370.0,6139810.0
CANELONES,LEVE,604625.0,6151530.0
SAN JOSE,SIN LESIONADOS,522150.0,6176835.0
TREINTA Y TRES,SIN LESIONADOS,740830.0,6317635.0
ROCHA,SIN LESIONADOS,775755.0,6203330.0
FLORES,LEVE,508735.0,6291630.0
SALTO,LEVE,407845.0,6525485.0
TACUAREMBO,SIN LESIONADOS,546125.0,6369585.0
MONTEVIDEO,SIN LESIONADOS,566730.0,6151770.0
ARTIGAS,SIN LESIONADOS,551705.0,6636155.0
MONTEVIDEO,LEVE,575165.0,6138335.0
PAYSANDU,SIN LESIONADOS,400875.0,6423330.0
FLORIDA,GRAVE,572130.0,6226720.0
ROCHA,LEVE,745945.0,6180650.0
CANELONES,LEVE,596585.0,6159065.0
TACUAREMBO,LEVE,589195.0,6455105.0
MALDONADO,SIN LESIONADOS,688405.0,6130040.0
MALDONADO,LEVE,657765.0,6140225.0
FLORES,LEVE,509725.0,6291390.0
CANELONES,LEVE,585710.0,6165470.0
MONTEVIDEO,LEVE,575100.0,6139070.0
SORIANO,LEVE,403935.0,6319920.0
MONTEVIDEO,LEVE,573435.0,6140965.0
MONTEVIDEO,GRAVE,574990.0,6136380.0
COLONIA,SIN LESIONADOS,422950.0,6188985.0
ROCHA,LEVE,759005.0,6163100.0
MONTEVIDEO,LEVE,574695.0,6138250.0
MONTEVIDEO,LEVE,570925.0,6143125.0
MONTEVIDEO,LEVE,574435.0,6138460.0
SALTO,SIN LESIONADOS,407955.0,6526175.0
MONTEVIDEO,LEVE,577580.0,6139490.0
MALDONADO,LEVE,690450.0,6149900.0
CANELONES,GRAVE,595070.0,6157215.0
CERRO LARGO,GRAVE,767370.0,6414355.0
ARTIGAS,SIN LESIONADOS,551240.0,6636720.0
FLORIDA,LEVE,571770.0,6226930.0
SORIANO,SIN LESIONADOS,449825.0,6272025.0
FLORIDA,LEVE,573005.0,6225880.0
FLORES,SIN LESIONADOS,517485.0,6271925.0
ROCHA,SIN LESIONADOS,795595.0,6202735.0
PAYSANDU,LEVE,398770.0,6424870.0
CANELONES,GRAVE,555070.0,6187115.0
ROCHA,LEVE,746330.0,6181735.0
MONTEVIDEO,GRAVE,574165.0,6137335.0
TACUAREMBO,LEVE,595655.0,6491240.0
MONTEVIDEO,GRAVE,573735.0,6138810.0
PAYSANDU,LEVE,398695.0,6428495.0
DURAZNO,SIN LESIONADOS,544135.0,6306650.0
MONTEVIDEO,LEVE,568790.0,6149290.0
MONTEVIDEO,LEVE,575170.0,6136655.0
MALDONADO,LEVE,686200.0,6135020.0
TACUAREMBO,SIN LESIONADOS,596835.0,6491005.0
LAVALLEJA,GRAVE,662065.0,6195210.0
TREINTA Y TRES,LEVE,743720.0,6320905.0
PAYSANDU,SIN LESIONADOS,398455.0,6426725.0
TACUAREMBO,SIN LESIONADOS,595695.0,6491000.0
TACUAREMBO,GRAVE,676620.0,6423145.0
COLONIA,SIN LESIONADOS,425745.0,6188375.0
LAVALLEJA,SIN LESIONADOS,663315.0,6195775.0
ARTIGAS,LEVE,442190.0,6652190.0
COLONIA,SIN LESIONADOS,422295.0,6185350.0
PAYSANDU,LEVE,418945.0,6466580.0
COLONIA,SIN LESIONADOS,371265.0,6251400.0
CERRO LARGO,LEVE,766925.0,6415010.0
SAN JOSE,LEVE,519285.0,6179620.0
MONTEVIDEO,LEVE,575090.0,6138055.0
PAYSANDU,SIN LESIONADOS,397940.0,6429315.0
MALDONADO,LEVE,691065.0,6134280.0
FLORIDA,GRAVE,573075.0,6226655.0
SORIANO,GRAVE,402970.0,6318920.0
MONTEVIDEO,LEVE,579180.0,6138225.0
COLONIA,GRAVE,422600.0,6185470.0
DURAZNO,LEVE,544055.0,6306925.0
RIO NEGRO,SIN LESIONADOS,378770.0,6333920.0
PAYSANDU,LEVE,400500.0,6425285.0
MONTEVIDEO,SIN LESIONADOS,585220.0,6149710.0
MONTEVIDEO,GRAVE,568425.0,6149960.0
MONTEVIDEO,LEVE,572355.0,6146530.0
MONTEVIDEO,LEVE,577260.0,6137375.0
ROCHA,LEVE,745470.0,6179595.0
MONTEVIDEO,LEVE,577110.0,6142400.0
FLORIDA,LEVE,572355.0,6226515.0
TACUAREMBO,LEVE,595860.0,6490845.0
MONTEVIDEO,LEVE,577490.0,6141690.0
MALDONADO,LEVE,690950.0,6148270.0
MONTEVIDEO,LEVE,572675.0,6140715.0
COLONIA,SIN LESIONADOS,422600.0,6185575.0
MONTEVIDEO,LEVE,570435.0,6147440.0
LAVALLEJA,LEVE,661220.0,6196705.0
FLORIDA,SIN LESIONADOS,572230.0,6225945.0
SALTO,SIN LESIONADOS,408200.0,6526915.0
SALTO,SIN LESIONADOS,408400.0,6527385.0
CANELONES,LEVE,592785.0,6151775.0
PAYSANDU,LEVE,397555.0,6422470.0
MONTEVIDEO,LEVE,579570.0,6137790.0
LAVALLEJA,LEVE,657105.0,6192725.0
CERRO LARGO,GRAVE,766725.0,6415780.0
CANELONES,LEVE,595180.0,6146135.0
MALDONADO,LEVE,658660.0,6143525.0
MONTEVIDEO,GRAVE,587230.0,6139665.0
MONTEVIDEO,LEVE,580405.0,6141380.0
ARTIGAS,LEVE,440460.0,6636160.0
SORIANO,LEVE,404310.0,6321130.0
SALTO,GRAVE,409925.0,6525615.0
MONTEVIDEO,LEVE,579940.0,6137155.0
ROCHA,LEVE,744910.0,6182140.0
COLONIA,SIN LESIONADOS,422910.0,6185495.0
MALDONADO,LEVE,688110.0,6135550.0
COLONIA,LEVE,377720.0,6241770.0
MONTEVIDEO,GRAVE,571710.0,6137015.0
MONTEVIDEO,LEVE,588190.0,6151120.0
SAN JOSE,LEVE,524665.0,6200600.0
MALDONADO,SIN LESIONADOS,690675.0,6150440.0
SALTO,LEVE,409925.0,6525615.0
CERRO LARGO,GRAVE,764660.0,6415145.0
MONTEVIDEO,LEVE,572930.0,6143745.0
CANELONES,LEVE,604460.0,6177550.0
PAYSANDU,LEVE,397340.0,6423000.0
MALDONADO,SIN LESIONADOS,680830.0,6144310.0
CANELONES,LEVE,571190.0,6155910.0
ROCHA,SIN LESIONADOS,744895.0,6180965.0
MALDONADO,LEVE,687280.0,6136705.0
MONTEVIDEO,LEVE,568975.0,6141370.0
MONTEVIDEO,LEVE,575900.0,6137670.0
SALTO,SIN LESIONADOS,408570.0,6527605.0
MONTEVIDEO,LEVE,565095.0,6146355.0
PAYSANDU,SIN LESIONADOS,398180.0,6424500.0
DURAZNO,SIN LESIONADOS,544755.0,6305620.0
TACUAREMBO,LEVE,596290.0,6490710.0
MALDONADO,SIN LESIONADOS,690735.0,6148170.0
ROCHA,LEVE,744445.0,6181925.0
MONTEVIDEO,LEVE,565960.0,6145205.0
MONTEVIDEO,LEVE,559800.0,6148895.0
MONTEVIDEO,LEVE,581955.0,6138255.0
CANELONES,SIN LESIONADOS,560855.0,6178490.0
CANELONES,LEVE,569545.0,6164760.0
PAYSANDU,LEVE,397220.0,6422460.0
FLORIDA,SIN LESIONADOS,572145.0,6227310.0
RIVERA,LEVE,637590.0,6581735.0
CANELONES,GRAVE,571045.0,6154700.0
MONTEVIDEO,LEVE,576185.0,6136965.0
CANELONES,LEVE,596935.0,6158305.0
MONTEVIDEO,LEVE,578790.0,6138355.0
TACUAREMBO,SIN LESIONADOS,553060.0,6370905.0
MONTEVIDEO,LEVE,573280.0,6143345.0
PAYSANDU,LEVE,398180.0,6423660.0
MALDONADO,SIN LESIONADOS,678430.0,6138295.0
MONTEVIDEO,LEVE,579790.0,6143270.0
CERRO LARGO,SIN LESIONADOS,766525.0,6432120.0
SAN JOSE,LEVE,526765.0,6201625.0
COLONIA,GRAVE,422400.0,6185355.0
MONTEVIDEO,LEVE,578650.0,6146535.0
COLONIA,LEVE,459145.0,6190350.0
MONTEVIDEO,LEVE,574190.0,6139205.0
MONTEVIDEO,GRAVE,568080.0,6142165.0
SAN JOSE,SIN LESIONADOS,509715.0,6172315.0
PAYSANDU,LEVE,399050.0,6423755.0
MALDONADO,LEVE,687285.0,6136355.0
COLONIA,LEVE,421850.0,6188685.0
MONTEVIDEO,LEVE,571820.0,6146755.0
RIO NEGRO,LEVE,377160.0,6335340.0
MALDONADO,LEVE,686695.0,6135930.0
CANELONES,SIN LESIONADOS,571070.0,6157030.0
MALDONADO,SIN LESIONADOS,686495.0,6135835.0
RIO NEGRO,LEVE,413800.0,6374125.0
TREINTA Y TRES,LEVE,744350.0,6320030.0
ARTIGAS,GRAVE,552085.0,6633550.0
SALTO,LEVE,409155.0,6526015.0
RIVERA,SIN LESIONADOS,640110.0,6580700.0
TACUAREMBO,LEVE,596970.0,6488655.0
DURAZNO,LEVE,543880.0,6307020.0
DURAZNO,LEVE,544530.0,6306090.0
COLONIA,GRAVE,370220.0,6251550.0
COLONIA,LEVE,478400.0,6204570.0
MONTEVIDEO,GRAVE,573685.0,6136870.0
RIVERA,LEVE,636435.0,6578755.0
CANELONES,LEVE,613000.0,6177655.0
MALDONADO,LEVE,687105.0,6135530.0
SORIANO,SIN LESIONADOS,404095.0,6320170.0
TREINTA Y TRES,LEVE,744455.0,6319125.0
CANELONES,SIN LESIONADOS,636855.0,6174015.0
MONTEVIDEO,LEVE,567115.0,6152525.0
CANELONES,GRAVE,588730.0,6146945.0
CERRO LARGO,SIN LESIONADOS,708690.0,6364820.0
CANELONES,LEVE,565260.0,6178715.0
CERRO LARGO,LEVE,766385.0,6414875.0
CANELONES,LEVE,574065.0,6157855.0
MONTEVIDEO,LEVE,570390.0,6142090.0
MONTEVIDEO,LEVE,580120.0,6138325.0
FLORIDA,LEVE,572860.0,6226585.0
COLONIA,LEVE,425010.0,6187090.0
MONTEVIDEO,SIN LESIONADOS,567250.0,6147000.0
MALDONADO,LEVE,686595.0,6135025.0
CERRO LARGO,GRAVE,766875.0,6414155.0
PAYSANDU,LEVE,399740.0,6426335.0
MONTEVIDEO,SIN LESIONADOS,577290.0,6141615.0
CANELONES,LEVE,601015.0,6160540.0
MALDONADO,SIN LESIONADOS,702230.0,6137635.0
LAVALLEJA,LEVE,661665.0,6195020.0
RIVERA,LEVE,640060.0,6579770.0
MONTEVIDEO,LEVE,572365.0,6136520.0
COLONIA,SIN LESIONADOS,459415.0,6189755.0
LAVALLEJA,SIN LESIONADOS,641405.0,6174920.0
PAYSANDU,LEVE,397445.0,6423440.0
MONTEVIDEO,LEVE,570355.0,6142705.0
CANELONES,LEVE,591595.0,6154055.0
LAVALLEJA,SIN LESIONADOS,662200.0,6194590.0
LAVALLEJA,LEVE,661425.0,6195355.0
SALTO,LEVE,413910.0,6527100.0
MONTEVIDEO,LEVE,580045.0,6144155.0
PAYSANDU,LEVE,399900.0,6424735.0
SAN JOSE,SIN LESIONADOS,526165.0,6200060.0
PAYSANDU,SIN LESIONADOS,400930.0,6421535.0
MONTEVIDEO,LEVE,577405.0,6146765.0
FLORIDA,LEVE,573275.0,6225620.0
MONTEVIDEO,LEVE,570545.0,6146815.0
TREINTA Y TRES,SIN LESIONADOS,735735.0,6333645.0
MALDONADO,LEVE,655930.0,6141665.0
MONTEVIDEO,LEVE,578965.0,6141110.0
COLONIA,LEVE,423310.0,6185910.0
MONTEVIDEO,LEVE,579295.0,6142880.0
MONTEVIDEO,LEVE,575135.0,6140590.0
SALTO,LEVE,411715.0,6527935.0
MONTEVIDEO,SIN LESIONADOS,576735.0,6138895.0
MALDONADO,SIN LESIONADOS,685885.0,6134515.0
SAN JOSE,LEVE,555790.0,6152430.0
SALTO,LEVE,408395.0,6528215.0
MALDONADO,SIN LESIONADOS,685645.0,6136900.0
MONTEVIDEO,GRAVE,566885.0,6141515.0
CANELONES,SIN LESIONADOS,594815.0,6195680.0
MALDONADO,SIN LESIONADOS,685580.0,6137875.0
CANELONES,SIN LESIONADOS,571985.0,6156955.0
DURAZNO,LEVE,543570.0,6305735.0
LAVALLEJA,SIN LESIONADOS,659415.0,6198100.0
COLONIA,SIN LESIONADOS,458900.0,6191425.0
CANELONES,SIN LESIONADOS,572105.0,6190620.0
CANELONES,LEVE,582795.0,6155485.0
LAVALLEJA,LEVE,663130.0,6194950.0
ROCHA,LEVE,745270.0,6181675.0
ARTIGAS,LEVE,550825.0,6636125.0
CANELONES,GRAVE,571065.0,6156030.0
DURAZNO,LEVE,673975.0,6336005.0
CANELONES,LEVE,571070.0,6157235.0
ROCHA,SIN LESIONADOS,790100.0,6282785.0
MONTEVIDEO,LEVE,574420.0,6138800.0
MONTEVIDEO,SIN LESIONADOS,566020.0,6143005.0
ROCHA,LEVE,760035.0,6160805.0
MONTEVIDEO,LEVE,574250.0,6137545.0
MONTEVIDEO,LEVE,566530.0,6144880.0
COLONIA,SIN LESIONADOS,479280.0,6206515.0
CERRO LARGO,LEVE,767340.0,6415550.0
CANELONES,LEVE,595810.0,6158180.0
MALDONADO,LEVE,693150.0,6134345.0
MONTEVIDEO,LEVE,567295.0,6152820.0
RIVERA,LEVE,638945.0,6579580.0
SORIANO,LEVE,404965.0,6320860.0
TACUAREMBO,LEVE,595420.0,6490710.0
ROCHA,LEVE,760700.0,6161180.0
COLONIA,GRAVE,460140.0,6189290.0
MONTEVIDEO,GRAVE,577565.0,6135295.0
CANELONES,LEVE,567645.0,6171770.0
TACUAREMBO,LEVE,596785.0,6489775.0
FLORIDA,LEVE,562530.0,6267965.0
PAYSANDU,LEVE,401345.0,6428895.0
MONTEVIDEO,LEVE,578540.0,6145785.0
MONTEVIDEO,LEVE,574700.0,6140860.0
MALDONADO,LEVE,687085.0,6135230.0
PAYSANDU,SIN LESIONADOS,398060.0,6425440.0
MONTEVIDEO,LEVE,576120.0,6140415.0
SORIANO,LEVE,404370.0,6319900.0
SALTO,LEVE,407985.0,6529070.0
SORIANO,LEVE,387125.0,6288945.0
CANELONES,LEVE,595220.0,6157375.0
MONTEVIDEO,LEVE,566250.0,6145030.0
MONTEVIDEO,LEVE,586610.0,6140210.0
MONTEVIDEO,LEVE,582175.0,6138875.0
RIVERA,LEVE,639910.0,6580955.0
TREINTA Y TRES,SIN LESIONADOS,744440.0,6343310.0
MONTEVIDEO,LEVE,567720.0,6139940.0
TREINTA Y TRES,LEVE,744895.0,6320640.0
TACUAREMBO,SIN LESIONADOS,597220.0,6489750.0
SORIANO,SIN LESIONADOS,404730.0,6320510.0
MALDONADO,GRAVE,691035.0,6147835.0
LAVALLEJA,LEVE,677620.0,6199485.0
CANELONES,GRAVE,596860.0,6148770.0
MALDONADO,LEVE,687895.0,6137245.0
MONTEVIDEO,SIN LESIONADOS,575000.0,6137520.0
MONTEVIDEO,GRAVE,578560.0,6146035.0
PAYSANDU,GRAVE,399185.0,6421725.0
CANELONES,LEVE,586510.0,6164395.0
CANELONES,GRAVE,568250.0,6154595.0
PAYSANDU,LEVE,398755.0,6423885.0
SAN JOSE,SIN LESIONADOS,495750.0,6198185.0
CERRO LARGO,LEVE,765790.0,6414000.0
MONTEVIDEO,LEVE,574550.0,6136345.0
CERRO LARGO,SIN LESIONADOS,766695.0,6415580.0
CERRO LARGO,SIN LESIONADOS,766725.0,6415780.0
MALDONADO,SIN LESIONADOS,687875.0,6136575.0
CANELONES,LEVE,607710.0,6151650.0
SALTO,LEVE,408695.0,6526585.0
MONTEVIDEO,LEVE,576645.0,6139525.0
COLONIA,GRAVE,467340.0,6203640.0
MONTEVIDEO,LEVE,573815.0,6137880.0
MONTEVIDEO,LEVE,582595.0,6146570.0
COLONIA,LEVE,422195.0,6185350.0
CANELONES,LEVE,596830.0,6205080.0
SAN JOSE,LEVE,555735.0,6152495.0
TACUAREMBO,LEVE,597075.0,6492920.0
TACUAREMBO,SIN LESIONADOS,545215.0,6370745.0
PAYSANDU,SIN LESIONADOS,398130.0,6423325.0
MONTEVIDEO,LEVE,579675.0,6143095.0
MONTEVIDEO,SIN LESIONADOS,576860.0,6138595.0
RIVERA,SIN LESIONADOS,640200.0,6579445.0
RIVERA,GRAVE,637465.0,6582200.0
MALDONADO,LEVE,689965.0,6134375.0
PAYSANDU,LEVE,396860.0,6423850.0
MALDONADO,LEVE,687330.0,6135610.0
MONTEVIDEO,LEVE,575295.0,6142030.0
MALDONADO,LEVE,695040.0,6134855.0
CANELONES,LEVE,594700.0,6145810.0
CERRO LARGO,SIN LESIONADOS,766075.0,6415730.0
RIO NEGRO,LEVE,378005.0,6335190.0
CANELONES,LEVE,592000.0,6150835.0
CANELONES,SIN LESIONADOS,612875.0,6199085.0
MALDONADO,SIN LESIONADOS,688675.0,6136810.0
SAN JOSE,SIN LESIONADOS,540810.0,6194515.0
PAYSANDU,LEVE,399635.0,6421165.0
