Departamento,Gravedad,X,Y
1,0,571260.0,6142645.0
10,0,400335.0,6423685.0
12,0,404060.0,6319840.0
1,0,579545.0,6145320.0
4,0,821520.0,6245820.0
3,0,686065.0,6135935.0
13,0,458885.0,6194915.0
2,0,566100.0,6179810.0
16,0,616120.0,6280485.0
10,0,398630.0,6422830.0
19,0,598845.0,6492510.0
10,0,397610.0,6424190.0
4,0,759225.0,6269835.0
5,0,766410.0,6415070.0
1,0,574925.0,6141515.0
1,0,567060.0,6152390.0
1,0,568295.0,6140750.0
1,0,578395.0,6142975.0
19,0,657060.0,6483265.0
13,0,473895.0,6200920.0
2,0,601870.0,6150395.0
1,0,568670.0,6140390.0
8,1,551695.0,6635915.0
2,0,586330.0,6154890.0
16,0,571330.0,6227495.0
6,0,731120.0,6300445.0
12,0,403485.0,6319935.0
1,0,573055.0,6144725.0
8,0,443525.0,6653610.0
7,0,637900.0,6581985.0
14,0,554050.0,6153850.0
1,0,570815.0,6143765.0
1,0,575920.0,6141780.0
9,0,411005.0,6527535.0
2,0,594325.0,6145615.0
2,0,567455.0,6163650.0
12,0,403465.0,6318790.0
3,0,687360.0,6134500.0
14,0,554500.0,6153680.0
17,0,543855.0,6306340.0
14,0,526090.0,6200885.0
11,0,378165.0,6334480.0
2,0,605650.0,6151545.0
14,0,526535.0,6199235.0
19,0,596190.0,6488835.0
14,1,526205.0,6200675.0
2,0,571050.0,6155145.0
9,0,411235.0,6528530.0
1,1,577010.0,6136830.0
17,0,543410.0,6305345.0
2,0,598615.0,6148570.0
6,1,743595.0,6320165.0
14,0,553525.0,6153800.0
2,0,586330.0,6154890.0
8,0,551665.0,6637030.0
3,0,661730.0,6159160.0
10,0,399360.0,6425020.0
19,0,596010.0,6490565.0
1,0,575980.0,6136710.0
3,0,686065.0,6135935.0
1,0,578630.0,6146440.0
18,0,661440.0,6195065.0
9,0,414750.0,6527425.0
1,0,568255.0,6144440.0
8,0,444085.0,6648990.0
13,0,467405.0,6202065.0
13,0,381645.0,6236765.0
9,0,410565.0,6528030.0
1,0,581925.0,6144030.0
1,0,576285.0,6138375.0
1,0,578630.0,6145010.0
18,0,663365.0,6195045.0
13,0,370440.0,6251770.0
7,0,641040.0,6580360.0
2,0,582615.0,6177820.0
17,0,627280.0,6309720.0
1,0,574430.0,6141665.0
13,0,443995.0,6208220.0
1,0,580905.0,6140920.0
13,0,422090.0,6185345.0
1,0,574270.0,6137340.0
2,0,594910.0,6157390.0
4,0,760730.0,6160765.0
9,0,411310.0,6529035.0
1,0,567070.0,6140345.0
1,0,574155.0,6137435.0
1,0,573630.0,6137600.0
2,0,590260.0,6153045.0
3,1,686320.0,6136880.0
18,0,663225.0,6194035.0
2,0,591480.0,6153975.0
1,0,574715.0,6136990.0
1,0,576825.0,6144220.0
13,0,422990.0,6186210.0
5,0,766355.0,6414530.0
6,0,743700.0,6320175.0
8,0,551330.0,6636360.0
1,0,574700.0,6139910.0
13,0,421650.0,6219660.0
13,0,381600.0,6238175.0
9,0,486830.0,6540205.0
16,0,572010.0,6227025.0
5,0,766540.0,6414650.0
11,0,386020.0,6329880.0
1,0,585090.0,6140525.0
2,0,586130.0,6164185.0
1,0,574345.0,6137345.0
1,0,569025.0,6144830.0
16,0,569760.0,6226015.0
5,1,765930.0,6414515.0
13,0,467350.0,6202780.0
13,0,443730.0,6207775.0
1,0,569365.0,6146355.0
1,0,575920.0,6141780.0
8,0,464665.0,6614840.0
2,0,594360.0,6155305.0
1,0,573230.0,6139805.0
1,0,565105.0,6141665.0
1,0,574960.0,6137605.0
5,1,766440.0,6415270.0
4,0,828720.0,6266255.0
10,0,399315.0,6424800.0
10,0,398050.0,6423775.0
1,0,576870.0,6135270.0
7,0,636975.0,6581195.0
3,0,687360.0,6135220.0
19,0,595090.0,6490340.0
4,0,828580.0,6266025.0
2,0,593435.0,6146740.0
13,0,475680.0,6199980.0
16,0,561460.0,6271200.0
1,0,571535.0,6142370.0
2,1,610625.0,6199815.0
13,0,382045.0,6235910.0
4,0,812730.0,6226340.0
2,0,573050.0,6162595.0
4,0,760045.0,6272695.0
1,0,578395.0,6140150.0
8,0,551590.0,6636960.0
2,0,590750.0,6146860.0
15,1,509350.0,6291795.0
10,0,397290.0,6426515.0
1,0,576475.0,6139355.0
1,1,579500.0,6143960.0
8,0,551475.0,6636365.0
14,0,534600.0,6166320.0
5,0,766210.0,6415195.0
5,0,726365.0,6392250.0
1,0,574925.0,6139465.0
13,0,422780.0,6186225.0
4,0,745015.0,6180325.0
2,0,570360.0,6156825.0
2,0,571585.0,6156840.0
2,0,604830.0,6160380.0
3,0,658035.0,6140815.0
4,0,745370.0,6180540.0
10,0,414335.0,6518960.0
7,0,638615.0,6582160.0
3,0,656430.0,6142005.0
1,0,572910.0,6137350.0
10,1,397900.0,6422925.0
10,0,397840.0,6423270.0
17,0,544720.0,6306450.0
5,0,773015.0,6414545.0
3,0,692550.0,6144225.0
3,0,670920.0,6140805.0
12,0,386370.0,6288970.0
13,0,479510.0,6207670.0
13,0,478350.0,6205585.0
2,1,587095.0,6155445.0
3,0,685520.0,6137940.0
9,0,407350.0,6525020.0
1,1,571575.0,6144735.0
19,0,589040.0,6454435.0
12,0,404650.0,6319525.0
2,0,613110.0,6197925.0
2,0,576190.0,6160515.0
14,0,525490.0,6200430.0
15,0,509670.0,6292285.0
1,0,561265.0,6141865.0
7,0,718530.0,6482125.0
13,0,422585.0,6185985.0
1,0,580980.0,6140605.0
5,0,767235.0,6415740.0
11,0,380115.0,6332855.0
1,0,579815.0,6142690.0
2,1,587305.0,6147025.0
9,0,408920.0,6527320.0
9,0,414745.0,6527375.0
13,0,369780.0,6252130.0
8,0,549545.0,6635090.0
16,0,561890.0,6268325.0
3,0,686080.0,6135190.0
2,0,589110.0,6140375.0
2,0,589015.0,6146895.0
1,1,574040.0,6137630.0
3,0,688345.0,6132145.0
1,0,566575.0,6143440.0
1,1,573080.0,6136565.0
1,0,575585.0,6138150.0
2,0,595190.0,6158430.0
2,0,574200.0,6157750.0
11,1,440850.0,6381925.0
14,0,526385.0,6199875.0
1,0,574675.0,6142445.0
12,0,387485.0,6289560.0
1,0,576125.0,6141125.0
13,0,459635.0,6189380.0
10,0,516840.0,6471235.0
2,0,598190.0,6146455.0
1,0,576180.0,6141970.0
2,0,566915.0,6179815.0
13,1,421820.0,6187695.0
9,0,406430.0,6529555.0
10,0,467795.0,6417120.0
1,1,577330.0,6142285.0
2,0,572350.0,6157340.0
10,0,398140.0,6424305.0
11,0,440525.0,6381685.0
1,0,575115.0,6137575.0
11,0,378665.0,6334575.0
12,0,386370.0,6288485.0
1,1,565010.0,6139445.0
2,1,590345.0,6146605.0
5,1,766215.0,6415300.0
9,1,408835.0,6526700.0
13,1,381175.0,6236175.0
2,1,568005.0,6159155.0
7,1,639865.0,6579115.0
7,1,626550.0,6533160.0
13,1,424260.0,6186465.0
10,1,399500.0,6429335.0
7,1,660445.0,6481355.0
1,1,582525.0,6146930.0
2,1,569265.0,6165790.0
6,1,791385.0,6327655.0
1,1,568250.0,6141845.0
1,1,572465.0,6137380.0
13,1,432775.0,6189870.0
2,1,571985.0,6157055.0
3,1,685240.0,6137820.0
9,1,413670.0,6527065.0
15,1,506355.0,6278080.0
14,1,530380.0,6199785.0
4,1,757005.0,6173155.0
1,1,576010.0,6146195.0
2,1,557090.0,6186540.0
5,1,833060.0,6386990.0
2,1,571610.0,6155430.0
1,1,580935.0,6143290.0
2,1,591360.0,6145730.0
9,1,449460.0,6576560.0
14,1,552135.0,6188695.0
9,1,433900.0,6581430.0
9,1,519475.0,6525080.0
13,1,438490.0,6191590.0
1,1,574750.0,6140490.0
7,1,666165.0,6525585.0
18,1,700830.0,6292995.0
1,1,574460.0,6138560.0
2,1,616770.0,6152685.0
2,1,600030.0,6149955.0
4,1,744655.0,6181570.0
17,1,634290.0,6377320.0
5,1,767025.0,6414440.0
8,1,553260.0,6631905.0
4,1,799140.0,6314545.0
8,1,465020.0,6614305.0
12,1,387495.0,6287315.0
7,1,641720.0,6580170.0
7,1,636985.0,6579130.0
9,1,407955.0,6526175.0
3,1,688770.0,6136410.0
1,1,573735.0,6138810.0
19,1,595825.0,6491135.0
1,1,567295.0,6152820.0
13,1,474495.0,6198530.0
12,1,380675.0,6300265.0
2,1,594385.0,6157785.0
2,1,594175.0,6145135.0
1,1,567115.0,6152525.0
18,1,699985.0,6213115.0
1,1,580860.0,6145265.0
18,1,669125.0,6196240.0
1,1,571320.0,6145805.0
2,1,590180.0,6154415.0
14,1,558600.0,6151480.0
18,1,661465.0,6197195.0
2,1,597355.0,6147575.0
1,1,566295.0,6144640.0
13,1,370450.0,6251035.0
2,1,572875.0,6159245.0
10,1,399740.0,6427445.0
2,1,606555.0,6151410.0
11,1,383570.0,6330520.0
2,1,569555.0,6163290.0
1,1,558945.0,6150640.0
2,1,586480.0,6173820.0
1,1,579300.0,6146755.0
1,1,572855.0,6144685.0
19,1,583835.0,6447380.0
2,1,568490.0,6167610.0
2,1,632695.0,6160430.0
1,1,572280.0,6148440.0
1,1,573035.0,6137305.0
13,1,431555.0,6189435.0
5,1,767060.0,6438450.0
6,1,743680.0,6339465.0
2,1,596170.0,6205050.0
3,0,688230.0,6130100.0
4,0,744480.0,6181075.0
16,0,624875.0,6226515.0
19,0,596760.0,6490130.0
3,0,687875.0,6136835.0
13,0,456290.0,6196830.0
3,0,712325.0,6151650.0
9,0,409075.0,6527540.0
13,0,443315.0,6208595.0
9,0,409860.0,6524935.0
13,0,478660.0,6206635.0
11,0,411145.0,6366905.0
1,0,571610.0,6143780.0
19,0,595475.0,6491205.0
2,0,590510.0,6145280.0
19,0,596015.0,6490425.0
9,0,408185.0,6527720.0
8,0,445695.0,6657090.0
3,0,693060.0,6134320.0
2,0,556070.0,6187220.0
3,0,687330.0,6135610.0
5,0,766700.0,6416285.0
10,0,397915.0,6424135.0
10,1,399005.0,6424170.0
1,0,572035.0,6141945.0
1,0,561355.0,6148020.0
1,0,574100.0,6139630.0
1,0,571940.0,6142360.0
14,0,527305.0,6201290.0
1,0,578085.0,6136530.0
3,0,687500.0,6132080.0
14,1,526260.0,6200685.0
9,0,409805.0,6527430.0
2,1,583150.0,6155000.0
10,0,399505.0,6426140.0
1,0,574175.0,6137230.0
1,0,572875.0,6141765.0
9,0,408330.0,6526900.0
7,0,645510.0,6505215.0
3,0,687875.0,6136730.0
13,0,369225.0,6252070.0
1,0,570975.0,6141935.0
1,1,580115.0,6141020.0
1,0,571045.0,6145860.0
18,0,663420.0,6195845.0
18,0,671830.0,6294710.0
9,0,432595.0,6593230.0
5,0,766425.0,6415170.0
3,1,689730.0,6147055.0
1,1,577410.0,6136365.0
17,0,544855.0,6307715.0
1,0,575735.0,6141060.0
16,0,572260.0,6227475.0
1,1,566885.0,6140030.0
9,0,409480.0,6527505.0
3,0,686400.0,6139425.0
10,0,399240.0,6424135.0
13,1,426295.0,6187715.0
18,1,660380.0,6201140.0
19,0,595655.0,6489910.0
3,0,657625.0,6140480.0
4,0,760410.0,6163785.0
1,0,568525.0,6140675.0
3,1,653915.0,6145575.0
1,0,571390.0,6142520.0
1,0,582560.0,6146305.0
1,0,579405.0,6145200.0
2,0,588680.0,6142115.0
1,0,573730.0,6147650.0
5,0,767155.0,6424675.0
2,0,618720.0,6161110.0
1,0,579630.0,6147985.0
1,0,579075.0,6137730.0
1,0,576045.0,6144890.0
6,0,745105.0,6320365.0
13,0,381565.0,6237975.0
5,1,767105.0,6414000.0
12,0,403880.0,6319605.0
14,0,550640.0,6155620.0
11,0,440495.0,6381275.0
19,0,610990.0,6516545.0
1,0,579065.0,6145855.0
1,0,578265.0,6142400.0
3,0,699375.0,6135240.0
1,0,572035.0,6141945.0
1,0,579190.0,6137760.0
13,0,425955.0,6188720.0
2,0,625875.0,6182990.0
3,0,686605.0,6134335.0
16,0,571940.0,6227100.0
2,0,556615.0,6186855.0
7,0,636815.0,6581315.0
14,0,554815.0,6153235.0
1,0,575060.0,6136770.0
14,0,553015.0,6154035.0
1,0,575345.0,6136900.0
2,0,601140.0,6148930.0
7,0,640920.0,6580010.0
16,0,572080.0,6226955.0
1,0,575425.0,6136925.0
12,0,387065.0,6288655.0
12,0,403085.0,6320605.0
1,0,570935.0,6149145.0
16,0,571605.0,6226535.0
1,0,568560.0,6139160.0
1,0,578905.0,6140720.0
1,0,577630.0,6141820.0
11,0,378240.0,6333980.0
11,0,462710.0,6410090.0
3,0,686600.0,6134640.0
9,0,407710.0,6525510.0
19,0,596360.0,6490645.0
14,0,526090.0,6200885.0
1,0,577405.0,6146765.0
1,1,576990.0,6137725.0
3,1,686395.0,6133305.0
10,0,398105.0,6424100.0
19,0,545600.0,6370550.0
10,0,403260.0,6417515.0
19,0,597320.0,6492925.0
3,0,688385.0,6131540.0
1,0,581640.0,6138275.0
13,0,380770.0,6238120.0
1,0,583740.0,6139560.0
10,0,398585.0,6422460.0
9,0,560960.0,6551140.0
1,0,574800.0,6138780.0
1,0,577675.0,6144700.0
1,0,568880.0,6147840.0
19,0,597035.0,6491505.0
15,0,534690.0,6304660.0
2,0,566660.0,6180495.0
2,0,597035.0,6149815.0
9,0,408015.0,6526550.0
2,1,570860.0,6153585.0
13,0,422950.0,6188985.0
1,0,568670.0,6140390.0
5,0,839855.0,6389255.0
19,0,596105.0,6491430.0
18,0,662825.0,6195635.0
1,0,571430.0,6147705.0
19,0,597100.0,6488860.0
1,0,578220.0,6140255.0
7,1,638105.0,6581735.0
5,0,766270.0,6414795.0
10,0,398375.0,6422350.0
2,0,593590.0,6145155.0
1,0,578175.0,6144275.0
1,0,570985.0,6150585.0
13,0,422230.0,6185345.0
2,0,592445.0,6146235.0
1,0,570750.0,6142435.0
2,0,590810.0,6146500.0
18,0,662390.0,6194815.0
1,0,578360.0,6139560.0
3,1,686695.0,6136370.0
4,0,745975.0,6182770.0
6,0,722705.0,6329925.0
8,0,443260.0,6651895.0
1,0,577490.0,6140915.0
5,0,766745.0,6415885.0
1,0,573520.0,6137695.0
2,0,592220.0,6154595.0
16,0,572640.0,6226810.0
13,0,370245.0,6250230.0
3,0,691270.0,6147405.0
15,0,509575.0,6290215.0
1,0,580715.0,6145615.0
18,0,661630.0,6194665.0
10,0,398315.0,6421490.0
1,0,571820.0,6146755.0
1,0,574795.0,6137715.0
18,0,658330.0,6195365.0
2,0,593825.0,6145000.0
9,0,409140.0,6527520.0
12,0,403845.0,6320945.0
2,0,601910.0,6159445.0
13,0,381245.0,6237930.0
2,0,612475.0,6156050.0
18,0,686030.0,6204335.0
2,0,594655.0,6157865.0
12,0,455215.0,6260370.0
3,0,687815.0,6129120.0
1,0,578805.0,6139025.0
1,1,566160.0,6146110.0
9,0,411330.0,6527970.0
10,0,400315.0,6423465.0
1,0,576200.0,6138085.0
13,0,420495.0,6189170.0
2,0,613845.0,6152285.0
17,0,544850.0,6306505.0
3,1,659695.0,6151560.0
10,0,399140.0,6423365.0
2,0,582625.0,6177920.0
1,0,574650.0,6140040.0
6,0,731595.0,6301870.0
1,0,574210.0,6142545.0
2,0,586050.0,6164140.0
19,0,546325.0,6369170.0
10,0,397735.0,6423285.0
1,1,577620.0,6146805.0
2,0,607520.0,6151610.0
1,0,574370.0,6136020.0
11,0,439240.0,6380720.0
3,1,688020.0,6144950.0
1,0,574380.0,6142060.0
3,0,683900.0,6154565.0
3,0,670035.0,6140595.0
5,0,768250.0,6415215.0
1,0,580195.0,6140730.0
18,0,662465.0,6194755.0
1,0,572115.0,6143890.0
2,0,588970.0,6155450.0
3,0,688095.0,6135220.0
6,0,691450.0,6355435.0
3,1,686200.0,6135020.0
1,0,567250.0,6142980.0
1,0,574500.0,6140965.0
1,0,572255.0,6140400.0
19,0,594455.0,6491525.0
2,0,635485.0,6153975.0
19,0,604025.0,6491135.0
6,0,744015.0,6319270.0
2,0,607120.0,6160500.0
3,0,688815.0,6130735.0
3,0,687210.0,6137270.0
6,0,744360.0,6319930.0
1,0,577690.0,6143280.0
5,1,766900.0,6413345.0
16,0,602815.0,6233335.0
13,0,391340.0,6251720.0
4,0,746050.0,6180490.0
19,0,596070.0,6490920.0
12,0,386895.0,6289520.0
9,0,410590.0,6527290.0
3,0,686900.0,6135825.0
2,0,620970.0,6155175.0
3,0,684800.0,6137400.0
6,0,742990.0,6319150.0
3,0,686675.0,6132570.0
9,0,409375.0,6526780.0
9,0,407645.0,6527795.0
1,0,576460.0,6138690.0
1,0,571790.0,6136705.0
19,1,595420.0,6490710.0
3,0,657270.0,6141350.0
2,1,597850.0,6149315.0
1,0,574110.0,6143870.0
6,0,744125.0,6320115.0
1,0,574100.0,6139250.0
14,1,550900.0,6155400.0
12,0,403320.0,6320315.0
10,0,397490.0,6423635.0
1,0,577165.0,6139510.0
1,0,585770.0,6150275.0
9,0,409820.0,6527575.0
3,0,688055.0,6129535.0
19,0,595090.0,6490340.0
2,0,566485.0,6179495.0
1,1,575855.0,6144865.0
9,0,408625.0,6527130.0
1,0,576145.0,6140150.0
4,0,833345.0,6258120.0
11,0,378620.0,6334060.0
4,0,789585.0,6211405.0
9,0,447375.0,6528345.0
9,0,408680.0,6527470.0
1,0,574130.0,6138385.0
1,0,580475.0,6138285.0
1,1,572080.0,6142695.0
10,0,400190.0,6424005.0
9,0,407650.0,6524290.0
1,0,577575.0,6138430.0
2,0,628235.0,6153230.0
7,0,638605.0,6580815.0
9,0,509320.0,6560450.0
13,0,422400.0,6185250.0
3,0,685375.0,6136225.0
1,1,577045.0,6135680.0
3,0,683420.0,6134955.0
1,0,578575.0,6146110.0
2,0,595195.0,6156995.0
6,1,744390.0,6319875.0
1,0,576215.0,6137950.0
2,0,612835.0,6153490.0
2,0,604230.0,6177340.0
7,0,639210.0,6580425.0
18,0,662570.0,6195035.0
1,0,573670.0,6139520.0
18,0,661505.0,6195145.0
9,0,408895.0,6529245.0
1,0,581640.0,6140345.0
2,0,595590.0,6148235.0
1,0,576305.0,6141200.0
2,0,574445.0,6161180.0
16,0,572570.0,6226305.0
2,0,598075.0,6148470.0
7,0,637505.0,6579270.0
9,0,407100.0,6524380.0
9,0,410580.0,6526275.0
1,0,577860.0,6140255.0
3,0,687885.0,6129760.0
3,0,686985.0,6135925.0
17,0,544855.0,6307715.0
1,0,574615.0,6140680.0
9,0,412005.0,6527105.0
1,0,578850.0,6137075.0
2,0,594000.0,6145770.0
1,0,576460.0,6142600.0
1,0,573830.0,6136290.0
13,0,473115.0,6200965.0
10,1,405935.0,6422130.0
15,0,509820.0,6291285.0
11,0,395945.0,6384145.0
1,0,571680.0,6142245.0
2,0,568530.0,6155550.0
7,1,637750.0,6580995.0
18,0,661635.0,6195295.0
18,0,662270.0,6194525.0
4,0,744685.0,6182185.0
19,0,595445.0,6490110.0
3,0,687875.0,6140540.0
2,0,591825.0,6154290.0
9,0,407865.0,6527330.0
4,0,786915.0,6227400.0
3,0,684075.0,6137470.0
2,1,591740.0,6144275.0
3,0,660465.0,6151405.0
19,0,597650.0,6490920.0
9,0,409685.0,6525535.0
19,0,597200.0,6491750.0
1,0,585475.0,6137775.0
1,0,576300.0,6135655.0
1,0,571980.0,6143665.0
9,0,567060.0,6562245.0
3,1,687935.0,6134685.0
1,0,575780.0,6141540.0
2,0,605280.0,6151145.0
13,0,475445.0,6199705.0
1,0,574950.0,6136865.0
1,0,570385.0,6143395.0
17,0,544585.0,6306410.0
1,1,571210.0,6147910.0
1,0,575440.0,6141030.0
4,0,821285.0,6242840.0
2,0,603005.0,6155925.0
8,0,443260.0,6651895.0
1,0,572050.0,6145500.0
12,0,404780.0,6319870.0
13,0,459505.0,6190480.0
2,0,571465.0,6163790.0
19,0,591825.0,6487740.0
14,0,526220.0,6200325.0
9,0,407780.0,6526830.0
8,0,550615.0,6635895.0
3,1,686980.0,6135730.0
4,0,746050.0,6180490.0
17,0,544035.0,6306475.0
1,0,578435.0,6145465.0
10,0,397800.0,6423580.0
10,0,398640.0,6423810.0
2,0,591435.0,6153980.0
1,1,577855.0,6136335.0
1,0,582000.0,6145970.0
3,0,684465.0,6137535.0
12,0,387885.0,6290410.0
3,0,687450.0,6128990.0
19,1,595445.0,6490110.0
4,0,795130.0,6195900.0
14,0,525055.0,6200895.0
9,0,408105.0,6526150.0
4,0,792485.0,6211750.0
1,0,573610.0,6137805.0
1,0,577700.0,6136150.0
1,1,581425.0,6138670.0
1,0,568990.0,6148035.0
1,0,581080.0,6144575.0
1,0,570295.0,6147875.0
1,0,579605.0,6139150.0
14,0,553710.0,6154125.0
2,1,594620.0,6157380.0
3,0,690735.0,6148170.0
10,0,397460.0,6423970.0
1,0,576735.0,6138895.0
8,0,549980.0,6635975.0
16,0,566780.0,6219765.0
10,1,398960.0,6423855.0
10,0,400000.0,6424030.0
14,0,526285.0,6200580.0
2,1,616155.0,6153160.0
1,0,578310.0,6140805.0
1,0,560530.0,6148535.0
16,0,599765.0,6210815.0
19,0,597105.0,6489845.0
1,1,577930.0,6136405.0
1,0,565195.0,6145660.0
19,0,596290.0,6490710.0
1,0,587650.0,6139330.0
2,1,591825.0,6154290.0
1,1,579145.0,6146510.0
13,0,423300.0,6185920.0
1,0,576190.0,6142360.0
1,0,579130.0,6143545.0
3,0,678025.0,6138560.0
1,0,578395.0,6145870.0
2,0,560395.0,6162130.0
5,0,764560.0,6415175.0
13,1,468555.0,6200925.0
1,0,571645.0,6146885.0
12,0,404195.0,6319655.0
14,0,526345.0,6199285.0
10,0,399470.0,6425800.0
14,0,554815.0,6153235.0
6,0,795540.0,6362430.0
13,0,467950.0,6202680.0
15,0,488850.0,6328765.0
19,0,607380.0,6438705.0
19,0,595400.0,6491295.0
9,0,408290.0,6528410.0
2,0,603305.0,6177090.0
1,0,575860.0,6141070.0
2,0,620300.0,6161485.0
3,0,687650.0,6134840.0
16,0,572430.0,6226880.0
2,0,612360.0,6196845.0
12,0,386555.0,6288745.0
1,0,570625.0,6142670.0
3,0,688750.0,6132635.0
10,0,399405.0,6428065.0
19,0,597805.0,6492280.0
2,0,572075.0,6157265.0
2,0,561210.0,6175880.0
16,0,572495.0,6226810.0
3,0,700270.0,6176950.0
8,0,551590.0,6636955.0
19,0,595695.0,6491000.0
14,1,524725.0,6200405.0
3,1,688535.0,6133735.0
1,0,565010.0,6139445.0
15,0,509750.0,6290205.0
1,0,574935.0,6137940.0
2,0,623675.0,6151590.0
3,0,645230.0,6155580.0
1,1,580030.0,6142085.0
2,1,586420.0,6160070.0
8,0,549040.0,6634725.0
1,0,579825.0,6148350.0
5,0,766070.0,6414830.0
5,0,839955.0,6387920.0
1,0,569300.0,6141025.0
13,1,369425.0,6251030.0
1,0,577790.0,6140080.0
1,0,566590.0,6140045.0
11,0,378585.0,6334930.0
1,0,576270.0,6138535.0
9,0,408185.0,6527720.0
1,0,579170.0,6148150.0
1,0,570620.0,6148260.0
16,0,561825.0,6268310.0
5,0,766490.0,6414960.0
9,0,410880.0,6527810.0
3,1,686525.0,6143520.0
10,0,397420.0,6423780.0
10,0,502445.0,6471375.0
10,0,401310.0,6419885.0
1,0,577345.0,6145325.0
3,0,687885.0,6135590.0
2,0,555075.0,6187720.0
1,0,576540.0,6135255.0
1,0,568625.0,6140690.0
1,0,581720.0,6145760.0
2,1,582410.0,6154790.0
17,0,544770.0,6306540.0
5,0,768435.0,6414490.0
1,0,577420.0,6136130.0
15,0,493005.0,6314985.0
10,0,400150.0,6423695.0
10,0,398895.0,6426655.0
2,0,595250.0,6157595.0
9,0,413140.0,6527105.0
1,0,577125.0,6144875.0
3,0,684515.0,6139535.0
2,0,572090.0,6156955.0
1,0,575080.0,6140505.0
1,0,576065.0,6145730.0
1,0,578630.0,6146440.0
3,1,686265.0,6136095.0
1,0,578405.0,6139190.0
5,0,766475.0,6417280.0
4,0,825805.0,6259040.0
3,0,689935.0,6135405.0
1,0,576435.0,6154875.0
17,0,544175.0,6306515.0
1,0,575275.0,6138070.0
2,0,566365.0,6179405.0
10,1,401685.0,6424955.0
2,0,586475.0,6158530.0
1,0,568335.0,6141775.0
12,0,403930.0,6320540.0
2,0,614555.0,6161865.0
10,1,397660.0,6419885.0
17,0,543240.0,6306420.0
2,0,595270.0,6146225.0
12,0,403895.0,6320125.0
2,1,618990.0,6190775.0
19,0,595475.0,6489710.0
1,0,576285.0,6138375.0
13,0,440130.0,6236260.0
1,0,585200.0,6138835.0
1,0,568165.0,6144055.0
1,0,571320.0,6141110.0
7,0,638875.0,6577105.0
1,0,575915.0,6137490.0
8,0,443165.0,6652670.0
3,0,694600.0,6134235.0
8,1,444950.0,6655765.0
14,0,518915.0,6179180.0
2,0,586575.0,6142065.0
2,0,614560.0,6174270.0
1,0,586095.0,6140175.0
14,0,502300.0,6191840.0
1,0,575185.0,6139230.0
13,0,422780.0,6186305.0
3,0,654775.0,6144805.0
1,0,579755.0,6144280.0
1,0,576860.0,6144985.0
2,1,597415.0,6148110.0
10,1,402410.0,6424180.0
5,0,766420.0,6415930.0
14,1,534125.0,6165800.0
2,0,618780.0,6153965.0
4,0,744685.0,6182185.0
19,0,545125.0,6371325.0
2,1,586240.0,6141820.0
13,0,487955.0,6198710.0
9,0,409335.0,6525965.0
1,0,566580.0,6145375.0
2,1,608715.0,6151855.0
17,0,632085.0,6352915.0
9,0,409260.0,6526805.0
7,1,638900.0,6581470.0
10,0,398060.0,6425440.0
2,0,601910.0,6155615.0
12,0,385590.0,6289920.0
10,0,397220.0,6422460.0
2,0,604320.0,6177420.0
1,0,585850.0,6150445.0
1,0,576420.0,6147840.0
3,0,688600.0,6132535.0
12,0,403535.0,6320360.0
1,1,581060.0,6140480.0
1,0,568585.0,6138960.0
2,0,621340.0,6153900.0
2,0,594325.0,6145615.0
7,0,625675.0,6515060.0
15,0,509735.0,6291580.0
11,0,375555.0,6331105.0
12,0,386685.0,6289880.0
2,0,609695.0,6152060.0
9,0,414060.0,6527050.0
12,0,395665.0,6284010.0
1,0,576365.0,6137330.0
1,0,569500.0,6140790.0
9,0,407995.0,6527310.0
2,1,598650.0,6148760.0
14,0,558525.0,6152065.0
14,0,544220.0,6160260.0
2,1,570190.0,6154900.0
1,0,570795.0,6151755.0
2,0,624260.0,6153645.0
13,0,381485.0,6238695.0
8,0,551180.0,6636355.0
12,0,403980.0,6320765.0
1,0,574330.0,6136510.0
8,0,548200.0,6636655.0
1,0,573475.0,6136955.0
4,0,745525.0,6180425.0
13,0,421690.0,6187815.0
6,1,742770.0,6320070.0
12,0,404565.0,6319935.0
17,0,543910.0,6306655.0
3,0,663330.0,6137635.0
1,0,571195.0,6150860.0
1,0,570385.0,6143395.0
14,0,526765.0,6201625.0
14,0,550640.0,6155620.0
13,0,369280.0,6251170.0
13,0,424320.0,6185640.0
1,0,580040.0,6139130.0
17,0,546985.0,6367790.0
3,0,686830.0,6134395.0
12,1,404780.0,6319865.0
11,0,377570.0,6335180.0
17,0,544870.0,6306480.0
1,0,569725.0,6140865.0
1,0,568215.0,6143725.0
1,0,567425.0,6139290.0
13,0,433235.0,6201320.0
13,0,467700.0,6202870.0
10,1,398725.0,6423625.0
12,0,403685.0,6320190.0
3,0,688050.0,6141290.0
19,0,595130.0,6490405.0
12,0,403735.0,6321040.0
14,0,541355.0,6180130.0
10,1,399530.0,6424780.0
13,0,421260.0,6188120.0
3,0,686280.0,6137085.0
19,0,679745.0,6444810.0
1,0,576510.0,6141290.0
11,0,382085.0,6330810.0
13,0,381775.0,6236915.0
13,0,370365.0,6251845.0
3,0,686750.0,6136860.0
18,1,661815.0,6194900.0
1,0,577615.0,6138810.0
8,0,550810.0,6635575.0
1,0,574640.0,6136740.0
12,1,404515.0,6318950.0
10,0,398745.0,6423800.0
3,0,687110.0,6133550.0
2,0,618375.0,6191535.0
9,0,409095.0,6526365.0
