departamento,gravedad,latitud,longitud
1,1,-34.83356013970857,-56.19655145167008
1,0,-34.870001521401015,-56.17136094658048
1,0,-34.91719022753071,-56.16234806256113
1,0,-34.8549913236527,-56.25557832544301
1,0,-34.876545009883934,-56.24860003945762
3,0,-34.93015538282886,-54.95321378951684
1,0,-34.8739850015401,-56.25020987030618
2,0,-34.72830188587935,-56.22760784976817
1,0,-34.86276291639674,-56.208246955989445
1,1,-34.902750882355306,-56.18717653794305
18,0,-34.375143156418055,-55.21877803225875
1,0,-34.87592466240044,-56.180492638224315
17,1,-33.38187760543317,-56.5226410151105
10,0,-32.31114560584262,-58.07799902650168
2,0,-34.52375160484857,-56.28201800549683
8,0,-30.963706602228836,-56.14254799948448
1,0,-34.8431586868731,-56.19580193131006
9,0,-31.38861347405571,-57.9543667801452
15,0,-33.52061791260473,-56.89549162241923
4,0,-33.69679788998923,-53.44489478349663
1,1,-34.81674605940236,-56.22486983046304
1,0,-34.81647003050135,-56.196225380522066
1,0,-34.89143466983892,-56.194018504346616
5,0,-32.36826473261392,-54.153439655149356
15,0,-33.96189922181008,-57.08875510083171
1,0,-34.86445460914205,-56.22589938755343
8,0,-30.40927592069688,-56.474545202722595
19,0,-32.811353176625055,-56.51033277855505
19,0,-31.71363323019194,-55.98232170176121
12,0,-33.52225614237861,-58.22188957032102
17,0,-32.8417277332605,-56.49285537419884
17,0,-33.24144827464648,-56.00576889694222
11,0,-33.16319754683789,-58.21827864530798
1,0,-34.90554422091874,-56.18687536760059
9,0,-31.394694333209156,-57.97357071225549
1,1,-34.86363823924506,-56.13805726062337
10,0,-32.31921881720851,-58.083300015458775
2,0,-34.77199043941753,-55.84095357132637
4,0,-33.69411750562264,-53.470828494326
1,0,-34.86635795566488,-56.17260095978597
14,0,-34.634067166626906,-56.63286738915235
2,0,-34.751029199125405,-55.69430767142276
1,0,-34.903095780379914,-56.15187417165907
12,0,-33.252984774672186,-58.0339734889369
18,1,-34.377805711425424,-55.24705134753556
1,1,-34.78589316071558,-56.135861174888696
2,0,-34.786816592732194,-55.93905891649571
7,0,-30.904559767983724,-55.53043962284641
11,0,-32.70897448186117,-57.64771242933694
2,0,-34.448358700012996,-55.83161862726163
7,0,-31.16234777614924,-55.38652544680049
13,0,-34.30954786494745,-57.352074707074664
1,0,-34.86358971839265,-56.21059117832706
1,0,-34.79265204934925,-56.20815256616541
1,0,-34.9021565523589,-56.192709776322346
9,0,-31.39007236286027,-57.964372975320416
3,0,-34.909924013348984,-54.983375360233865
13,1,-33.87101353506316,-58.41095191064893
9,0,-31.406357405307425,-57.97032499889936
1,1,-34.863853917137874,-56.20271167481014
1,0,-34.911131257591194,-56.186327688860736
9,0,-31.40854804660025,-57.954936679138434
18,0,-34.36900408378909,-55.240057906111026
1,0,-34.8722843625038,-56.267075085011484
3,1,-34.962362322525294,-54.94381616785623
3,0,-34.897379237353725,-54.93164989580564
13,0,-34.428031329647006,-57.85717415877408
14,0,-34.76581445698265,-56.38592411394699
2,0,-34.74938833833382,-55.996784135996215
1,0,-34.8281142887135,-56.22585687358116
13,1,-34.462797581797446,-57.83733288328718
1,0,-34.79710286511351,-56.15268783263378
19,0,-31.724041690687447,-55.99223501323789
1,0,-34.87500391710074,-56.17103720850533
4,0,-33.763568250382846,-53.4086855797297
1,0,-34.83838088488936,-56.27492220475657
1,1,-34.89675394340769,-56.18039525289433
1,0,-34.81727072316275,-56.14182070817028
1,0,-34.89154061105388,-56.11215734502681
1,1,-34.87135476445022,-56.1583273378633
1,0,-34.80672760447862,-56.230539328002635
12,0,-33.533952130357854,-58.21101566476238
3,0,-34.886051797398615,-55.03964998915619
1,0,-34.9097657896729,-56.211736646381844
2,0,-34.53856663653836,-55.90320677707608
13,0,-34.46271358489107,-57.842993592035135
10,0,-32.30827197021613,-58.07647792896725
17,0,-33.37676193412298,-56.52933433827921
13,0,-34.46472135938472,-57.839529664029236
13,0,-33.98495900789372,-58.287309778689895
1,0,-34.76320215397283,-56.213897376981265
13,0,-34.46263878327782,-57.840760886224
2,0,-34.70278940169465,-56.20076589852638
1,0,-34.90995207461481,-56.145892659424106
19,0,-31.711295913343356,-55.87079947132959
1,0,-34.87812118981975,-56.145893808505264
1,0,-34.87428122145435,-56.184174386662626
1,0,-34.850817261684234,-56.14852783731247
5,0,-32.76278238257064,-53.71916029038705
2,0,-34.455930201910824,-56.07923491763035
1,0,-34.87971470909133,-56.265586617466006
16,0,-34.10967028866611,-56.2210239265082
1,0,-34.882045046086795,-56.152528202236134
13,0,-34.45592877248627,-57.83955051885199
1,0,-34.80519630614673,-56.13669832336722
2,1,-34.765859869972076,-55.83634072676097
1,0,-34.84185297914031,-56.136862599095615
2,0,-34.68644719790455,-55.80208402115317
4,0,-34.36636344789191,-54.28279337631526
18,0,-34.37985006863943,-55.235589557898024
1,0,-34.85877480194865,-56.26982045134803
10,0,-32.3956596147586,-58.025043885868136
2,0,-34.791798731148134,-55.93134380673946
1,0,-34.887073396473895,-56.12407881613648
14,0,-34.765692101909345,-56.37079054316612
13,0,-34.28625030631292,-57.23229785925458
19,0,-31.71044977657582,-55.984730951291134
1,0,-34.86399114224757,-56.182634985097735
4,0,-33.66948065893287,-54.20324767822203
2,0,-34.73242457977657,-56.034454034804135
15,0,-33.52143231669864,-56.898667381530075
5,1,-32.35877609476413,-54.168503171668085
2,1,-34.82033793070048,-55.96787830154608
16,0,-33.47731168291562,-55.15295435866585
9,0,-31.403434728041013,-57.98680939038666
3,0,-34.91946290366851,-54.97148488048267
1,0,-34.80152405365232,-56.241956999512084
3,0,-34.90554587331322,-54.9587495623637
16,1,-34.09960544106652,-56.21249763569475
2,0,-34.52932122162591,-56.27837440322317
13,0,-34.273850310935394,-57.59352942287804
1,0,-34.84265807689905,-56.14232288261728
8,0,-30.41042202318996,-56.479067940748884
1,0,-34.89262270006721,-56.07586650672919
3,0,-34.80550938189806,-55.22558072284278
1,0,-34.83263568121276,-56.14045834110112
1,0,-34.86206722351306,-56.21919364158467
13,0,-34.32115048052074,-57.34717747131527
3,0,-34.93923189870298,-54.94614560028242
9,0,-31.385604979368253,-57.95249591157271
1,0,-34.86905109433495,-56.22552808159255
19,0,-31.7299317621506,-55.967313213492545
1,0,-34.832827274959875,-56.16801530087585
1,0,-34.9290383543909,-56.16096853071203
1,0,-34.854344583569116,-56.163040285841326
1,0,-34.87557998885872,-56.14356761997094
2,0,-34.76281474663624,-56.22378990278068
2,0,-34.60086695594543,-56.26150662515231
1,1,-34.873533032816326,-56.23555227886429
15,1,-33.51773502220591,-56.899586985050476
14,0,-34.33386427041079,-56.703484668918506
1,0,-34.906720394639194,-56.16092198520162
2,0,-34.756870878291366,-56.002047324691915
9,0,-31.40220137802811,-57.96512809966523
3,0,-34.91635915446813,-54.9584270611287
1,0,-34.85087069250992,-56.18260068388337
1,0,-34.87194563278566,-56.19907763662717
12,0,-33.256871513827875,-58.02204936232992
6,0,-33.31122869517413,-54.33120134535617
1,0,-34.854679912923466,-56.133665734707115
1,0,-34.896893930367085,-56.135521075644675
3,0,-34.92106085584581,-54.95387754093072
2,0,-34.6230986026754,-56.113062831584074
6,0,-33.21517421705773,-54.38051443288986
9,0,-31.382660087045437,-57.96024838770855
9,1,-31.38120775169967,-57.9370451013334
10,0,-32.35736909284659,-58.10490359276435
1,1,-34.90553799297896,-56.1859450396798
5,0,-32.37012354934716,-54.171920815110234
2,1,-34.799467180230494,-55.93692919607517
3,1,-34.860387316897665,-55.27991489903675
2,1,-34.6475864860562,-55.97564348563948
19,0,-31.70592587653816,-55.97744610223825
4,0,-33.699417301241795,-53.45449123559167
1,1,-34.839264866923564,-56.20015991356088
2,0,-34.81573510437087,-55.92064789772749
3,0,-34.908098825466716,-54.94440437339097
12,0,-33.250878794189,-58.0323384933339
14,0,-34.36507686362131,-56.624637575774386
12,0,-33.869896004450446,-57.36382853623381
11,0,-33.21425468375927,-58.04376500221894
9,0,-31.322024805267215,-57.27957645212976
13,0,-34.47231808503176,-57.84292683226933
16,0,-34.05297013421174,-55.65927920910508
1,0,-34.8252432221924,-56.17990149626345
19,0,-32.183218825666614,-55.0100831316048
13,0,-34.290576773168766,-57.2335593242295
1,0,-34.87744459527982,-56.19202139459105
15,0,-33.5215198732275,-56.895490537695636
4,0,-34.48105715572087,-54.33726333751405
2,1,-34.71447052651751,-56.208188698643724
5,0,-32.72481521679413,-54.629912175867496
2,0,-34.70022873291062,-55.88115184621014
1,0,-34.842820301493695,-56.152602362231164
8,1,-30.24425940771714,-57.58194744943951
1,0,-34.886694009571436,-56.12774881340783
3,1,-34.93221925150773,-54.93400484249563
1,0,-34.87297862039691,-56.08959894138826
1,0,-34.835908503149206,-56.253781560291394
1,0,-34.86043021149751,-56.124470776388726
3,0,-34.911812152589995,-54.9454062313088
15,0,-33.51305054013117,-56.90691434255428
14,0,-34.6313911433267,-56.61318676932058
3,0,-34.898261440168675,-54.96790294010542
6,0,-33.29695618646544,-54.45226087013318
2,0,-34.8273766230131,-55.96850127008592
9,0,-31.381447034033528,-57.96559937874241
1,0,-34.888087456195784,-56.15914164421164
1,0,-34.81206104859735,-56.14471739487581
3,0,-34.95860949777485,-54.94314339388571
14,0,-34.38928953040961,-56.54451893360591
17,1,-33.057975000827234,-56.47839016057412
2,0,-34.77491437160255,-55.840256997613345
11,0,-33.126511049333736,-58.29650347797435
2,0,-34.76553670956228,-55.75800027124492
7,0,-30.906583938412385,-55.545894105777926
4,0,-33.772421627438824,-53.41095972626415
14,0,-34.3380399289631,-56.714939753480245
1,0,-34.87872146357036,-56.15436777627291
1,0,-34.887970344453585,-56.16176925356309
1,0,-34.883079648507945,-56.31687874308921
12,0,-33.250020695640664,-58.032489420553446
18,0,-34.36995259960969,-55.23704768074622
3,0,-34.90817135400565,-54.94336288132538
6,0,-32.860037215576234,-53.873446864069145
11,1,-33.12354662134112,-58.308304030471554
2,0,-34.845654924901446,-55.98139834941173
1,0,-34.90492029496785,-56.18124449703104
18,0,-34.3658697682381,-55.222834476602934
10,0,-32.30875773248026,-58.082963063230224
8,0,-30.426860890125074,-57.09033422246794
16,0,-33.95899357275052,-56.23917571466352
14,0,-34.342796155833305,-56.669694328252966
12,0,-33.263205572960224,-58.03049730877324
1,0,-34.80881686905501,-56.1644848330988
3,0,-34.79746446720757,-54.91453128363213
1,0,-34.84176465372284,-56.124504428202144
10,0,-32.3140688980999,-58.084247853944454
3,0,-34.960770033158106,-54.94029687300728
10,0,-32.460239829090824,-57.9572010424653
19,0,-31.702136857281356,-55.97184220552341
13,0,-34.3377371580643,-57.258966913326454
9,0,-31.38520745837759,-57.96942388277724
1,0,-34.79567979784408,-56.13625097611679
1,0,-34.8940689388194,-56.170079631093344
3,1,-34.801421206980464,-54.91393975451242
3,0,-34.89896626442181,-54.95349571878718
9,0,-31.391007734591806,-57.96596014584245
12,0,-33.84281616053193,-57.991468302793216
2,0,-34.49669731003478,-56.281923246822274
9,0,-31.40281554030537,-57.95540456466147
1,0,-34.88662148497393,-56.13021179775649
11,0,-32.697545336983566,-57.63360106371894
5,0,-32.38217845360811,-54.17271385852507
12,0,-33.78615706045442,-58.354260212924785
13,0,-33.9885571720943,-58.28817600009262
12,0,-33.25036437097405,-58.02911207999325
10,0,-32.3214267708271,-58.07828017557446
12,0,-33.446243819653986,-57.898172805917554
1,1,-34.850934236001464,-56.212735703588514
2,0,-34.84794866834934,-55.9915423401588
17,0,-33.37566280079099,-56.52493256702324
8,0,-30.430320691705997,-56.53935964894241
10,1,-32.319334057186204,-58.080380012366255
1,0,-34.80734755758558,-56.22167800425887
1,0,-34.88444204454197,-56.14073995533102
4,0,-34.47558571086878,-54.33852582396763
14,0,-34.34878672709778,-56.721427316155626
1,1,-34.88944810169705,-56.173463900961615
10,0,-32.29874431967411,-58.07774598751802
17,0,-33.09542537255955,-55.229555308784775
14,0,-34.41759453271136,-56.97061815608406
1,0,-34.860907001658504,-56.21406286898481
1,0,-34.882671895651434,-56.18485746416168
18,0,-33.67107858530594,-54.65942494701477
15,0,-33.450295816985644,-56.88024332392819
7,0,-30.920636726781705,-55.528048606580306
13,0,-33.938569354355636,-57.8098215269944
3,0,-34.920974808467726,-54.94610819104714
8,1,-30.40608212987708,-56.47695677908143
18,1,-34.33465928543014,-55.07876754080278
7,0,-30.92221514933912,-55.54795991514324
13,0,-33.9971825023089,-58.29122954534143
6,0,-32.83324960090608,-53.82996611188335
13,0,-34.2856173656967,-57.233165324945944
12,0,-33.27666761804637,-58.02770256975421
3,0,-34.86560915053917,-55.13568512574562
1,0,-34.854100451930414,-56.13460161482122
1,0,-34.80774022104932,-56.341662798311376
17,1,-33.38313868198181,-56.52220406864392
1,0,-34.81665448858961,-56.137562862442984
2,0,-34.74911661717421,-55.696741157491985
10,0,-32.32989533857032,-58.0795492477804
1,0,-34.87876003490114,-56.14698141637333
11,0,-33.126019943694004,-58.300355089037225
14,0,-34.69384904104481,-56.526370580092035
13,0,-33.987817453854696,-58.28129029540563
3,0,-34.9512083856464,-54.9399886799521
8,0,-30.404575219622604,-56.47248825851112
1,0,-34.87289491325019,-56.16591591669024
1,0,-34.87189812986137,-56.13299279322617
1,0,-34.83501126286217,-56.16432963812724
4,0,-33.40502901576507,-53.86474161260174
8,0,-30.403394529298804,-56.48186402401143
1,0,-34.79493253644024,-56.16484354552641
15,0,-33.51511920307856,-56.899428489688155
1,1,-34.78059103946436,-56.059248598231655
12,0,-33.52629654601745,-58.219146652368416
1,0,-34.79975372698077,-56.22573948858639
16,0,-33.87191248374161,-55.569248884873076
11,1,-32.96556555089305,-57.35349566745686
13,0,-34.35221375773984,-57.407327878429086
8,0,-30.360804208906135,-57.494185740499915
10,0,-32.54275147353048,-57.82058816566356
14,0,-34.61572505032471,-56.60693289571039
14,0,-34.39315803092357,-57.0095735208784
1,0,-34.83309478285757,-56.20809363521869
18,0,-33.7790905754652,-54.76365411093871
2,0,-34.39349624969711,-55.80001897943015
2,0,-34.66070153792696,-55.602858690638925
14,0,-34.37508434511384,-56.59544372476749
14,0,-34.53265888964333,-56.75933752775654
17,0,-33.09770321026771,-55.150436805397284
17,0,-33.100018187168885,-56.459441236534154
2,0,-34.39241689617422,-55.86649946510216
2,0,-34.6843989527252,-56.33696398933838
19,1,-32.12540915746325,-54.909593427363376
1,0,-34.90365316792759,-56.18054561699117
2,0,-34.59359447008415,-56.38070579746757
12,0,-33.53040377644162,-58.2187735490666
16,0,-34.054452608819105,-55.89935095539503
5,0,-32.14397384894641,-53.83833195799942
7,0,-31.14252312076149,-55.919030131983185
16,1,-34.405177352101454,-56.42034195367406
3,0,-34.852833781860745,-55.30057988890368
1,0,-34.79390800639049,-56.179938610777036
5,0,-32.70691092473041,-53.30088340161766
11,0,-32.81343234607014,-57.113019735791994
4,0,-34.47686706706273,-54.300385712634686
4,0,-34.41925869842698,-54.292014564042844
12,0,-33.268324592614924,-58.02771219475884
3,1,-34.836907808346,-54.65242847065696
13,0,-33.884025367215145,-58.38883784596031
4,0,-33.681894658042026,-53.55983939363658
19,0,-32.084498282253335,-56.095054657221496
5,0,-32.51906107996985,-54.535282823509114
4,0,-33.70437763630103,-54.233612815683735
12,0,-33.480116798364904,-58.17275836563794
8,0,-30.366696381361276,-57.59599148272382
2,0,-34.50593669457206,-56.281244880188
2,1,-34.70470470697218,-56.2613494424775
2,0,-34.76879426442187,-55.57776502231033
7,0,-30.922860228214184,-55.541147979746036
1,0,-34.88868368159877,-56.14764490675859
9,0,-31.29375815287009,-57.123145213000925
9,0,-31.39783032593986,-57.98233313745654
13,1,-34.42609706160557,-57.71627537782407
1,0,-34.75899832603812,-56.11385182351546
19,1,-32.15568853429538,-55.037558422014996
2,0,-34.4970140476585,-56.329737217172855
15,0,-33.52281786057686,-56.88439713741769
10,0,-31.86737927812648,-57.18024948032916
3,0,-34.62868083339208,-54.87486478065132
9,0,-31.441373578651476,-57.91996453797643
14,0,-34.33712622506961,-56.709887498914455
17,0,-33.38269142755555,-56.52317413456756
14,0,-34.64207478742466,-56.62683087271835
1,0,-34.824251714406664,-56.14076415500635
2,0,-34.76358302449576,-56.01797429951851
2,0,-34.64305625442224,-56.24454774762172
4,0,-34.49750776854517,-54.32895495498812
1,0,-34.894810033232794,-56.103038435837796
14,0,-34.73829764477606,-56.42960462198149
1,0,-34.86863184410842,-56.16885829344915
15,1,-33.51241318646143,-56.89927010817314
10,0,-32.32287673655545,-58.07750059024898
1,0,-34.8921430472478,-56.15882672308742
9,0,-31.377098123330686,-57.962032082518995
1,0,-34.82312799915366,-56.14766474895482
3,0,-34.909746484810725,-54.97270898236251
1,1,-34.862588525265934,-56.21612548919459
2,0,-34.77492373669574,-55.841240393378506
2,0,-34.53958560000866,-55.871536827299245
1,1,-34.841049133773296,-56.197244289279766
10,0,-32.32112434031713,-58.071424497189064
11,0,-33.13408595035476,-58.28793167339
1,0,-34.87335121191045,-56.147201413043355
5,0,-32.388365519519574,-54.02444458281922
1,0,-34.89449304725809,-56.159623587289325
1,0,-34.888609989361946,-56.14999851479739
1,0,-34.87003112250379,-56.06950010395735
16,0,-34.2829589218785,-56.38815409099302
2,0,-34.744692888535006,-56.11209285190959
17,1,-33.371593908275024,-56.52232094498661
9,0,-31.389887413267644,-57.97688663372673
18,0,-34.36574205798434,-55.24208338192034
3,1,-34.89305671423944,-54.97476055238344
6,1,-33.22676273626887,-54.36783182029217
18,0,-34.37547353857075,-55.23535512325446
9,0,-31.38270196534925,-57.88547626227398
1,0,-34.79975372698077,-56.22573948858639
17,0,-33.37184363936083,-56.52866207802519
18,0,-34.377570311028514,-55.24950315755999
1,0,-34.808104856139366,-56.19258943780527
17,0,-33.377290219105205,-56.52594503213345
17,0,-32.826941439574306,-55.67875659906702
2,0,-34.84733324329736,-56.004401813694365
7,0,-30.89394484678436,-55.55319916601711
10,0,-32.31231170305742,-58.0892725387096
11,0,-33.129987950238636,-58.296072214313966
10,0,-32.325448867000205,-58.07205974319598
3,0,-34.8925972680135,-54.96076603889911
9,0,-31.409081753025408,-57.93763760015389
11,0,-32.83557299043207,-57.15910028097431
1,0,-34.81914955887312,-56.13972371172088
3,0,-34.89410715397016,-54.95137313231482
14,0,-34.318996173907536,-56.708591222085424
11,0,-32.81343234607014,-57.113019735791994
7,0,-30.890614213355093,-55.545821648917176
13,0,-34.46278974596861,-57.838476003407465
2,1,-34.777260870471764,-55.85475892341825
3,0,-34.907079104658756,-54.872091229508534
1,0,-34.91137898115511,-56.18966393730008
2,1,-34.300835296219766,-55.936189372868526
18,0,-34.378455016482114,-55.260958140289375
4,0,-33.683004659024014,-54.20528973114938
1,0,-34.865987170656524,-56.24738322261784
12,1,-33.53106464195898,-58.21576754423746
15,0,-33.50790493533007,-56.9012133789448
1,0,-34.8573197215143,-56.19637519251253
14,0,-34.74002328041602,-56.41320665850676
19,0,-31.726806510361747,-55.97130602522547
2,0,-34.85084737149218,-56.04915198866995
19,0,-31.722669169702712,-55.98412280499205
2,0,-34.76869274880512,-55.75800762321275
14,0,-34.321625763647724,-56.8070075038695
12,0,-33.53317984272046,-58.21159719749205
5,0,-32.3692663830538,-54.17189440603032
12,0,-33.872395300503854,-57.37254312091209
1,0,-34.892728554182575,-56.16527773457375
1,0,-34.87402236674675,-56.19949515862383
10,0,-32.32077444560555,-58.085974373441246
2,0,-34.28996714197002,-55.951700358204796
12,0,-33.24607124486869,-58.01924012192048
11,0,-33.12868021330744,-58.30039431083632
8,0,-30.394926082016383,-57.47900327674108
19,0,-31.71552127574045,-55.981509541057044
9,0,-31.387377023305504,-57.913548161929235
2,0,-34.70907657604654,-55.958670411472816
1,0,-34.862371043589015,-56.23149834787486
1,0,-34.796949740058345,-56.06409118256117
1,0,-34.880559403185316,-56.17913354202889
1,0,-34.810229967863975,-56.207219128612216
1,1,-34.90446929006014,-56.20155309799895
5,0,-32.36312547839956,-54.165446036625085
9,0,-31.39574407958509,-57.977893890656794
1,0,-34.870379723333215,-56.135032826510944
3,0,-34.9018960758801,-54.95883991206234
10,0,-32.31835525469936,-58.0735165072298
1,0,-34.79755963989542,-56.310752696506775
2,0,-34.83231695609866,-55.97691492178945
1,0,-34.7947869657417,-56.26830810376774
6,0,-33.228745441988316,-54.382738051252225
11,0,-32.99426791291662,-58.032711648542524
13,1,-34.01974535946226,-58.259080793031075
5,0,-32.59856907748281,-53.38259688664727
2,0,-34.778260812535805,-56.004358061914324
6,0,-33.23211889927697,-54.38666069035132
19,0,-31.732957482270667,-55.984591117590256
18,0,-34.3745195503996,-55.23173211183485
3,1,-34.86016045198966,-54.9431919409518
1,0,-34.7493066785802,-56.16519385497772
1,0,-34.9007010490197,-56.19759459953589
10,0,-32.30207619721847,-58.07842269452184
9,0,-31.384867576972766,-57.96063893340621
8,1,-30.418814447293386,-56.47912748870961
1,0,-34.837526328421205,-56.20318433883661
15,0,-33.50860669094827,-56.94088904686726
5,0,-32.36898735206262,-54.183589789578065
2,0,-34.57437853200981,-55.89957508463473
15,0,-33.81582149305544,-57.011939922854644
17,0,-33.118106406581994,-56.460134379360795
1,0,-34.903842677877236,-56.17523515539202
1,0,-34.900956322667255,-56.18850763806003
1,1,-34.827536259896654,-56.22006649072784
13,0,-34.451486854701415,-57.83634908535243
2,0,-34.76126776871258,-56.02160746357825
12,0,-33.25114030985931,-58.022519366784294
12,0,-33.393096846388694,-58.1175598520607
3,0,-34.90915888419456,-54.956471266757035
16,0,-34.133991199131984,-56.181920489641826
13,1,-34.43118234109222,-57.44232112739256
8,1,-30.402477655777403,-56.47822523545542
2,0,-34.83811873754301,-55.9859752046516
1,0,-34.86948545403126,-56.1817053372871
1,0,-34.883465019567026,-56.17543880508442
1,0,-34.88868368159877,-56.14764490675859
4,0,-34.48438765697453,-54.33084322464103
7,0,-30.903067499621766,-55.54207605693455
12,0,-33.44986977860668,-57.914187635028874
13,0,-33.98481545329828,-58.27945900237626
2,0,-34.63037347986013,-56.335266748423535
16,0,-33.78661032202539,-55.84073907723036
18,0,-34.260025751547936,-55.60343663311608
1,0,-34.88505654946399,-56.18412261845485
1,0,-34.85658301067071,-56.17390216703688
9,1,-31.380607565576078,-57.95723037493147
11,0,-33.119902749850255,-58.3160206900497
19,0,-31.973474195206943,-55.6811833641233
1,0,-34.87214179920159,-56.20148282908726
3,0,-34.86868997129188,-54.94910520907188
1,0,-34.81962354187896,-56.142999083848885
19,0,-32.64186009676097,-56.46717195134634
17,0,-33.37870353877792,-56.51819676014012
1,0,-34.8293050653065,-56.13491579195525
1,0,-34.897021759489625,-56.193471421775854
19,1,-32.405612312676915,-56.18267542774792
3,0,-34.86292082623822,-55.113376694974
18,1,-34.379961368168416,-55.23705540344195
1,1,-34.852419130268785,-56.1327596481263
3,0,-34.90009717702208,-54.964465371330526
12,0,-33.7174748218535,-57.566684151622304
2,1,-34.75406637798765,-56.00093388712731
1,0,-34.902750882355306,-56.18717653794305
2,1,-34.78982660681915,-55.927543694678135
18,0,-34.369070253721546,-55.24152451358165
1,0,-34.837273709710864,-56.22691949386892
2,0,-34.56519386245268,-56.26770868185165
10,0,-32.32112434031713,-58.071424497189064
5,0,-32.368145308908105,-54.13623246725278
3,0,-34.95857795766248,-54.94128255591511
14,0,-34.76613639275888,-56.38717839038481
10,0,-32.315641235840175,-58.0954204626814
2,0,-34.720090145973934,-56.04262446267053
18,0,-34.09529599651938,-55.461930061807514
5,0,-32.377320467393595,-54.16718077598051
1,0,-34.90838264051324,-56.18657373029179
2,0,-34.76000979236882,-56.23654558824635
2,0,-34.73918211740806,-56.02809435179558
1,0,-34.88444322517075,-56.18007978752481
5,0,-32.37565197498849,-54.1731828809868
16,0,-33.730221790053285,-56.32285960847669
1,0,-34.86182927498363,-56.22428298769376
1,1,-34.80133863660291,-56.22681786886769
10,0,-32.32627106931321,-58.08141855316058
3,0,-34.72956571682046,-55.027518494509536
11,0,-33.11944863638858,-58.299132818939995
15,1,-33.51553394260576,-56.91100347586798
2,1,-34.61461774472433,-56.356825726656346
1,0,-34.81887780860603,-56.10211284172707
1,0,-34.86182927498363,-56.22428298769376
1,0,-34.813105311148824,-56.09583408161972
1,0,-34.906737948389384,-56.19009264491666
1,0,-34.83620146905468,-56.272371202172934
19,0,-31.706471374659635,-55.98361349130711
17,0,-33.33875313284475,-55.62589805296495
16,0,-34.09537755104836,-56.22126329907834
12,0,-33.249459950945216,-58.02394894606573
2,0,-34.50101578639267,-56.03783825337331
13,0,-33.98221197597301,-57.1903274235246
13,0,-34.436342773047414,-57.75211761635342
2,0,-34.50727706067845,-56.24190790701617
2,0,-34.43445455051688,-56.37720197944079
12,0,-33.24421397204859,-57.998019259972075
1,0,-34.90495513239567,-56.20001599803417
14,0,-34.58953664717113,-56.70617782673194
19,0,-31.730467873055797,-55.96667393830883
9,0,-31.367402848799706,-57.96156528726205
1,0,-34.91999919641245,-56.15131713445483
3,0,-34.81391757743974,-54.97046869580864
1,0,-34.91355977196696,-56.15893670406984
1,0,-34.83674435586794,-56.14768847484372
3,0,-34.90640199828946,-54.958728366872386
3,0,-34.94748524823612,-54.941067284860125
18,0,-34.37711443042627,-55.239725090497366
2,0,-34.69955149511074,-56.05689125873611
2,0,-34.82952274665964,-55.971700465260675
1,0,-34.90617229428979,-56.17969965193806
1,0,-34.8026700772529,-56.13650602246099
7,0,-30.90940378224258,-55.547944152279726
16,0,-34.131642333469586,-56.33008637650735
13,0,-33.87696620149893,-58.274333084121864
13,0,-34.28778054505199,-57.23382322177041
13,0,-33.874340302495085,-58.40392514097295
14,0,-34.66971678760833,-56.57256888830051
2,0,-34.731187332685195,-56.22758100564592
10,0,-32.45771596028527,-57.96286652043792
3,0,-34.88117139785227,-54.97838912660198
12,0,-33.207710278794835,-57.924698305639254
11,1,-33.118507920540125,-58.31144472085287
17,0,-33.38480169461667,-56.52074350788137
2,0,-34.69157757488553,-56.216977043867146
1,0,-34.827536259896654,-56.22006649072784
14,0,-34.74909932394632,-56.45487701689633
9,0,-31.375124009152806,-57.93619603817858
13,0,-34.4666075017294,-57.840637358682045
1,0,-34.885619084158215,-56.12874504786219
6,0,-33.13617518683773,-54.388330762989824
14,0,-34.60833446356861,-56.744122325284785
7,0,-30.883011246832798,-55.56382413515635
1,0,-34.89272705100656,-56.16505886905016
7,0,-30.87597954906036,-55.588928129831906
17,0,-33.40209547737495,-56.50317380042409
1,1,-34.84346802099958,-56.2440335688605
12,1,-33.25458549386911,-58.02583369488725
3,0,-34.40780237933832,-54.80910843267107
18,0,-34.31465124169231,-55.019892285129416
1,0,-34.90292183494671,-56.20621988264555
1,1,-34.882786564425196,-56.18179236591868
10,0,-32.32038087246629,-58.07927699484445
9,0,-31.38424508746951,-57.897111746398856
14,0,-34.340118680456115,-56.71688969803344
12,0,-33.25377024707443,-58.020778729713925
17,0,-33.37484898553664,-56.52439947315298
16,0,-34.10468036628285,-56.20930656730318
12,0,-33.523384794262384,-58.2263202776165
9,1,-31.407117234008876,-57.96528360497885
18,0,-34.32404254435347,-54.990328968929994
2,1,-34.805837991762985,-55.928210894381166
2,0,-34.42909247664584,-56.264217898250756
3,0,-34.9100250839971,-54.95437037561161
2,0,-34.77088654060143,-56.02351558588947
1,0,-34.837996658201085,-56.192461725616155
2,1,-34.59996654741291,-56.261732706806626
2,0,-34.587741445463095,-56.16299674323542
1,0,-34.85166398609729,-56.16662247622981
1,0,-34.90499608175189,-56.192572528940026
3,0,-34.841729453930256,-55.26761755114256
1,0,-34.850817261684234,-56.14852783731247
3,0,-34.8927649385772,-54.943965905853645
19,0,-31.712768542733695,-55.97573521674897
3,0,-34.90820429654172,-54.953321148377796
3,0,-34.885854641816685,-54.82411612624
1,0,-34.861226696383554,-56.13496456863569
1,0,-34.87636496749008,-56.185630953780105
