gravedad,departamento,longitud,latitud
1.0,1.0,-56.265301410934256,-34.850271229219
0.0,1.0,-56.15131713445483,-34.91999919641245
0.0,1.0,-56.065434055605074,-34.87644724315538
0.0,1.0,-56.18094830028818,-34.863078060642465
0.0,1.0,-56.17629336730876,-34.902001315847606
0.0,1.0,-56.24848747179357,-34.88290154577602
0.0,1.0,-56.089526823808896,-34.80503285896845
0.0,1.0,-56.21646855729988,-34.872554901430085
0.0,1.0,-56.15269140415754,-34.88213635640235
0.0,1.0,-56.21341982324354,-34.85950515425301
0.0,1.0,-56.16790943931832,-34.903071363224306
0.0,1.0,-56.20701733425553,-34.9053617071359
0.0,1.0,-56.1419470916589,-34.87358476215897
0.0,1.0,-56.1472761070791,-34.86081770214436
0.0,1.0,-56.271902160483286,-34.79007433533077
0.0,1.0,-56.1875211955733,-34.89553936617641
1.0,1.0,-56.19208047505793,-34.899357014883094
0.0,1.0,-56.165478328671504,-34.791600448130936
0.0,1.0,-56.13744677953993,-34.82779008979606
0.0,1.0,-56.17614991012182,-34.89992637271713
0.0,1.0,-56.17353374640074,-34.90432706909943
0.0,1.0,-56.17847374483415,-34.90287271343644
1.0,1.0,-56.24739904887263,-34.88826013018273
0.0,1.0,-56.26830810376774,-34.7947869657417
0.0,1.0,-56.18054561699117,-34.90365316792759
0.0,1.0,-56.14079372734683,-34.88453259720405
1.0,1.0,-56.14430415801866,-34.91007615834702
0.0,1.0,-56.18591833536136,-34.89160612352673
0.0,1.0,-56.10693235815837,-34.75218470751026
0.0,1.0,-56.14505487494739,-34.906294205904125
0.0,1.0,-56.11810644899105,-34.877607195232045
0.0,1.0,-56.17850601875288,-34.90512724702375
0.0,1.0,-56.13381219077954,-34.861579184762974
0.0,1.0,-56.2087168695264,-34.84225148089234
0.0,1.0,-56.17789217159847,-34.889838822319184
0.0,1.0,-56.17584747834216,-34.9028098466858
0.0,1.0,-56.20646720043011,-34.86581721123382
1.0,1.0,-56.2630973631316,-34.876633743231686
0.0,1.0,-56.20701733425553,-34.9053617071359
0.0,1.0,-56.254723781059205,-34.85877339263982
0.0,1.0,-56.196076141547984,-34.865568608663644
0.0,1.0,-56.14955151618434,-34.889508588941375
0.0,1.0,-56.25542277051191,-34.8358283858621
0.0,1.0,-56.24746105885392,-34.87545588276627
0.0,1.0,-56.20593437570288,-34.835876096285844
0.0,1.0,-56.16108331239535,-34.85315884786818
0.0,1.0,-56.14417684797487,-34.87486289678889
0.0,1.0,-56.14878767313288,-34.878682522204855
0.0,1.0,-56.17828250028883,-34.861617303975564
0.0,1.0,-56.202198020433855,-34.905690857860364
0.0,1.0,-56.17437954966701,-34.90730851222596
0.0,1.0,-56.27237120217293,-34.83620146905468
0.0,1.0,-56.19226105932995,-34.836146765010206
0.0,1.0,-56.15915725999522,-34.88655462820517
0.0,1.0,-56.16352686780376,-34.90890248999768
0.0,1.0,-56.11088353136606,-34.88787932330134
0.0,1.0,-56.167391995674144,-34.872995203390296
0.0,1.0,-56.13669832336722,-34.80519630614673
0.0,1.0,-56.13066385650908,-34.86967226870795
0.0,1.0,-56.19178113963304,-34.913151446069584
0.0,1.0,-56.17435907710191,-34.85464738790661
0.0,1.0,-56.24883680783397,-34.88660081530308
0.0,1.0,-56.16959002571229,-34.91552665838816
0.0,1.0,-56.23709650288184,-34.872190129399925
0.0,1.0,-56.13862015888128,-34.78334275686292
0.0,1.0,-56.117721114833294,-34.85222078737102
0.0,1.0,-56.14073995533102,-34.88444204454197
0.0,1.0,-56.170363511590566,-34.898489337364566
0.0,1.0,-56.07706872430287,-34.89276709226704
0.0,1.0,-56.1742337624751,-34.900003542031776
1.0,1.0,-56.14076415500635,-34.824251714406664
0.0,1.0,-56.231630748440544,-34.8716597570649
0.0,1.0,-56.16906771102017,-34.90217756204652
0.0,1.0,-56.151642450689046,-34.8617499725149
0.0,1.0,-56.14314197020448,-34.895505134774844
0.0,1.0,-56.17458562795706,-34.87029397441699
0.0,1.0,-56.14496940181839,-34.87757365568171
1.0,1.0,-56.22820534365348,-34.810815758370204
0.0,1.0,-56.151642450689046,-34.8617499725149
1.0,1.0,-56.188060282723406,-34.84071765400371
0.0,1.0,-56.16400547051256,-34.86706563395536
0.0,1.0,-56.22832894009393,-34.850312784203595
0.0,1.0,-56.126740549791975,-34.87338632019236
0.0,1.0,-56.16527773457375,-34.892728554182575
0.0,1.0,-56.16720879017802,-34.87488758093373
0.0,1.0,-56.10418563001795,-34.889949195985835
0.0,1.0,-56.14799721934669,-34.849235515300755
0.0,1.0,-56.07707755347464,-34.896869980960346
1.0,1.0,-56.19624111328263,-34.88234191316764
0.0,1.0,-56.10924001628254,-34.87285358762982
0.0,1.0,-56.19584415671217,-34.906235104908724
0.0,1.0,-56.13059482818575,-34.80862453797127
0.0,1.0,-56.18735891704483,-34.90090356120826
0.0,1.0,-56.27377159742559,-34.863532594229994
0.0,1.0,-56.18386887808528,-34.89411721961772
0.0,1.0,-56.17841069153619,-34.87622621679073
0.0,1.0,-56.14133785419906,-34.87430184305929
0.0,1.0,-56.15813519266968,-34.890199547972465
0.0,1.0,-56.18977054864135,-34.83360533780605
0.0,1.0,-56.12183879752524,-34.83529806032319
0.0,1.0,-56.1388208026684,-34.900569335566075
0.0,1.0,-56.197244289279766,-34.841049133773296
0.0,1.0,-56.2593566643933,-34.878910440056806
0.0,1.0,-56.16165935278233,-34.92570675377288
0.0,1.0,-56.20407947798388,-34.90921993183961
0.0,1.0,-56.1199849420226,-34.89128192946395
0.0,1.0,-56.20073222506852,-34.830972639900224
0.0,1.0,-56.0553442806268,-34.77794577449872
0.0,1.0,-56.26384597720304,-34.878577011549204
0.0,1.0,-56.19622538052207,-34.81647003050135
0.0,1.0,-56.18766999819246,-34.88598203524821
1.0,1.0,-56.18197380222535,-34.9031217530795
0.0,1.0,-56.2729496677922,-34.845042003721865
0.0,1.0,-56.19875361913354,-34.84894927860395
0.0,1.0,-56.060434335415074,-34.782042971944485
0.0,1.0,-56.13690650859508,-34.90569557752236
0.0,1.0,-56.16570040204965,-34.888808943136695
0.0,1.0,-56.14863465512281,-34.86168386472972
0.0,1.0,-56.21030052919995,-34.84821323857546
0.0,1.0,-56.200857483157336,-34.83498619804309
0.0,1.0,-56.18260068388337,-34.85087069250992
0.0,1.0,-56.13524030175923,-34.87146327211676
0.0,1.0,-56.14390854671164,-34.832118970874255
0.0,1.0,-56.09253988381294,-34.8841368824542
0.0,1.0,-56.13480665045142,-34.88674444729051
0.0,1.0,-56.14764490675859,-34.88868368159877
0.0,1.0,-56.05556007181323,-34.88831871585592
0.0,1.0,-56.13523308740629,-34.88259954435649
0.0,1.0,-56.18134575451523,-34.90023199873006
0.0,1.0,-56.16463203910328,-34.89705240511863
0.0,1.0,-56.11571647277388,-34.86577722793996
0.0,1.0,-56.176078182285664,-34.8577700255896
0.0,1.0,-56.26647637199322,-34.767092193440874
1.0,1.0,-56.226610934595605,-34.8293364349073
0.0,1.0,-56.218635466880514,-34.85746478610588
0.0,1.0,-56.2211406246637,-34.86442422150671
0.0,1.0,-56.167997344060105,-34.73665629480823
0.0,1.0,-56.15248737795075,-34.88069217040651
0.0,1.0,-56.17378560707361,-34.9010374816613
0.0,1.0,-56.15277491161468,-34.88466177432846
0.0,1.0,-56.18457601949928,-34.9056189879708
0.0,1.0,-56.150715650597085,-34.90930958338827
0.0,1.0,-56.1960589821682,-34.8841892565222
0.0,1.0,-56.14624349069479,-34.87604967268996
0.0,1.0,-56.2531381902846,-34.87080186060728
0.0,1.0,-56.17614991012182,-34.89992637271713
0.0,1.0,-56.15244701734432,-34.879294211275784
0.0,1.0,-56.14045834110112,-34.83263568121276
0.0,1.0,-56.0996889035225,-34.89586733452094
1.0,1.0,-56.15039032657669,-34.887756088552145
0.0,1.0,-56.253094210076746,-34.88171259390002
0.0,1.0,-56.15882672308742,-34.8921430472478
0.0,1.0,-56.16364866610155,-34.90768600036597
0.0,1.0,-56.08597693115805,-34.878947900045475
0.0,1.0,-56.15876475891975,-34.855261901853055
0.0,1.0,-56.22781458647017,-34.87023789210111
0.0,1.0,-56.12291953480501,-34.80040874567768
0.0,1.0,-56.20158946767136,-34.83846269503475
0.0,1.0,-56.22809881505047,-34.851528669754394
0.0,1.0,-56.13612275899747,-34.792252280613354
0.0,1.0,-56.18571855827194,-34.87302914953259
0.0,1.0,-56.14574248667168,-34.90859843490617
0.0,1.0,-56.14974114357008,-34.85515406042656
1.0,1.0,-56.13480665045142,-34.88674444729051
0.0,1.0,-56.05793085814908,-34.87715579590599
0.0,1.0,-56.15335808628664,-34.88114910102302
0.0,1.0,-56.16478480199969,-34.79533791673435
0.0,1.0,-56.22745187626188,-34.803687199262335
0.0,1.0,-56.25975185441938,-34.865341706559185
1.0,1.0,-56.17377206090993,-34.90238997877847
0.0,1.0,-56.1843319224296,-34.89709602966421
0.0,1.0,-56.08763007087796,-34.87787825081449
0.0,1.0,-56.12572016061856,-34.845741013217136
0.0,1.0,-56.13584897516015,-34.823720947041046
0.0,1.0,-56.26398547488579,-34.80147892456497
0.0,1.0,-56.1644573805148,-34.89808818949251
0.0,1.0,-56.1091468470152,-34.88655911010831
0.0,1.0,-56.13438031864013,-34.83344922881566
0.0,1.0,-56.26815044349711,-34.837348414115255
0.0,1.0,-56.1759364277714,-34.91033985856798
0.0,1.0,-56.18508763604807,-34.90922932432462
0.0,1.0,-56.19804573700021,-34.865536527897234
0.0,1.0,-56.10853740236196,-34.89232566668082
0.0,1.0,-56.0960927896286,-34.86946526226516
0.0,1.0,-56.128124814363154,-34.86663330199708
0.0,1.0,-56.11328907935639,-34.82180023350679
0.0,1.0,-56.18953761501336,-34.90195509529579
0.0,1.0,-56.18158134433081,-34.904065923748604
0.0,1.0,-56.18699414983633,-34.90459820255902
0.0,1.0,-56.14878767313288,-34.878682522204855
1.0,1.0,-56.20055012341415,-34.8271841403579
0.0,1.0,-56.15252820223613,-34.882045046086795
0.0,1.0,-56.21089075801666,-34.90664933826604
1.0,1.0,-56.174386650822754,-34.86830881549501
0.0,1.0,-56.18793705789544,-34.89220575020481
0.0,1.0,-56.15854710165887,-34.87663139992018
0.0,1.0,-56.15224791181441,-34.84538776996486
0.0,1.0,-56.09808106103073,-34.792517360974834
0.0,1.0,-56.1935923663463,-34.87344232026698
0.0,1.0,-56.170363511590566,-34.898489337364566
1.0,1.0,-56.03611962476973,-34.88032118213768
0.0,1.0,-56.22112424177851,-34.80229424858309
0.0,1.0,-56.19444166799882,-34.79752166174955
0.0,1.0,-56.206341264373926,-34.81626591365333
0.0,1.0,-56.13179083431489,-34.86133933728436
0.0,1.0,-56.0993299218878,-34.868587559912505
0.0,1.0,-56.20360791405474,-34.83329093323661
0.0,1.0,-56.141805924801126,-34.90821001086633
0.0,1.0,-56.19493318075475,-34.90424527377334
0.0,1.0,-56.24357829665162,-34.79756645797097
0.0,1.0,-56.15503006718702,-34.856768953276976
1.0,1.0,-56.18639512042983,-34.8820960717168
0.0,1.0,-56.18000249241413,-34.9142447802002
0.0,1.0,-56.14079482900234,-34.831826498132024
0.0,1.0,-56.14537334260911,-34.87554760898359
0.0,1.0,-56.28577913744619,-34.84764289528713
0.0,1.0,-56.143959000135126,-34.89059649047309
0.0,1.0,-56.16227657304736,-34.891896353820535
0.0,1.0,-56.126740549791975,-34.87338632019236
0.0,1.0,-56.20009081968398,-34.789849012453985
0.0,1.0,-56.11293020916916,-34.83487272839962
0.0,1.0,-56.284913960936045,-34.85282282733184
0.0,1.0,-56.16351995589742,-34.893392765504395
0.0,1.0,-56.10396883699234,-34.884717607793704
0.0,1.0,-56.14290274019931,-34.87638685812741
0.0,1.0,-56.167391995674144,-34.872995203390296
0.0,1.0,-56.18490562954324,-34.91103155530168
0.0,1.0,-56.176078182285664,-34.8577700255896
0.0,1.0,-56.10663700915839,-34.89095913129408
0.0,1.0,-56.1650156818915,-34.79412215061507
0.0,1.0,-56.25396471557874,-34.83379053303431
0.0,1.0,-56.17890931852506,-34.87559837410987
1.0,1.0,-56.16400547051256,-34.86706563395536
0.0,1.0,-56.22588186552862,-34.86048685985892
0.0,1.0,-56.16797371189992,-34.90212499141809
0.0,1.0,-56.10069929302482,-34.87847157567224
1.0,1.0,-56.16831706563898,-34.835444371509084
0.0,1.0,-56.18622302619335,-34.84958746917132
0.0,1.0,-56.16627508534047,-34.86983149482253
0.0,1.0,-56.18654388885058,-34.79471881464639
0.0,1.0,-56.19421218198491,-34.91082310190931
0.0,1.0,-56.186774342976165,-34.849140289453835
0.0,1.0,-56.18293426399001,-34.90560796160515
0.0,1.0,-56.23149834787486,-34.862371043589015
0.0,1.0,-56.09948271919608,-34.8896890162404
0.0,1.0,-56.17847705920208,-34.87505441587056
0.0,1.0,-56.21968231165592,-34.856659945248644
0.0,1.0,-56.25306914824868,-34.86633783862621
0.0,1.0,-56.16166835105354,-34.84401029324415
0.0,1.0,-56.19486501115973,-34.88318945130388
0.0,1.0,-56.10149215756468,-34.88605191116557
0.0,1.0,-56.12407881613648,-34.887073396473895
0.0,1.0,-56.18953761501336,-34.90195509529579
0.0,1.0,-56.0569170081667,-34.77899496328667
0.0,1.0,-56.12500455992028,-34.830676953048304
0.0,1.0,-56.1602221471348,-34.8894475158693
0.0,1.0,-56.24763339240441,-34.874555213703594
0.0,1.0,-56.19330488382536,-34.858065867264294
0.0,1.0,-56.19663680577399,-34.88103701893166
0.0,1.0,-56.20478050673992,-34.91030659386971
0.0,1.0,-56.13784057671724,-34.85295120804202
0.0,1.0,-56.19655722176832,-34.877970607103954
0.0,1.0,-56.23448167548984,-34.85328231578672
0.0,1.0,-56.202198020433855,-34.905690857860364
0.0,1.0,-56.19437305699237,-34.883141105629846
0.0,1.0,-56.127420227158886,-34.79863762515781
0.0,1.0,-56.24658470443973,-34.797540019241474
1.0,1.0,-56.16615740575736,-34.865231862279785
0.0,1.0,-56.18277299442267,-34.91083688747934
0.0,1.0,-56.16949348824043,-34.908808152800674
0.0,1.0,-56.090451101759015,-34.894941923935306
0.0,1.0,-56.11806783412992,-34.794061524913666
0.0,1.0,-56.20355807438717,-34.87251610378749
0.0,1.0,-56.167391995674144,-34.872995203390296
0.0,1.0,-56.10978490753793,-34.888277058019504
0.0,1.0,-56.10397049115272,-34.8744830572148
1.0,1.0,-56.17565066105494,-34.90059928250316
0.0,1.0,-56.15098705262372,-34.89357638987083
0.0,1.0,-56.12500455992028,-34.830676953048304
0.0,1.0,-56.121287063342834,-34.887188506744145
0.0,1.0,-56.27079363786432,-34.85386615849107
0.0,1.0,-56.23282236814116,-34.81990747474308
1.0,1.0,-56.19798048073,-34.87788983126522
0.0,1.0,-56.14579519862778,-34.83474726160369
0.0,1.0,-56.183011156446746,-34.88126182072487
0.0,1.0,-56.19350637187672,-34.83741745988458
0.0,1.0,-56.18960576592553,-34.86714877658644
0.0,1.0,-56.23424940188638,-34.87244275222718
0.0,1.0,-56.16563579783118,-34.82478552615654
0.0,1.0,-56.20151942155156,-34.85703800002387
0.0,1.0,-56.11385182351546,-34.75899832603812
0.0,1.0,-56.176078182285664,-34.8577700255896
0.0,1.0,-56.14531574366315,-34.89696319882011
0.0,1.0,-56.19469579633357,-34.90613732833135
1.0,1.0,-56.07015499283733,-34.79235229687376
0.0,1.0,-56.16940227888046,-34.86349569478285
0.0,1.0,-56.19637519251253,-34.8573197215143
1.0,1.0,-56.26531773371553,-34.873040233138056
0.0,1.0,-56.16870306836876,-34.89491617265601
0.0,1.0,-56.066923484679776,-34.88020082357943
0.0,1.0,-56.21661845808133,-34.804790209657654
0.0,1.0,-56.35138598290762,-34.85049026480125
0.0,1.0,-56.22867768949543,-34.84224443764693
0.0,1.0,-56.1041184225435,-34.82047062454247
0.0,1.0,-56.1813863085035,-34.89062887241569
0.0,1.0,-56.20136252282105,-34.87326817466233
0.0,1.0,-56.14984829118909,-34.83941958390353
0.0,1.0,-56.16227657304736,-34.891896353820535
0.0,1.0,-56.21646855729988,-34.872554901430085
0.0,1.0,-56.21634474405063,-34.8567737441982
0.0,1.0,-56.14354517425213,-34.8777439763667
0.0,1.0,-56.13805841054948,-34.81106723690991
0.0,1.0,-56.202193100153785,-34.87223663510769
0.0,1.0,-56.16627508534047,-34.86983149482253
0.0,1.0,-56.25237844946277,-34.86407925042484
0.0,1.0,-56.15642491456229,-34.859438743755405
0.0,1.0,-56.15132411520058,-34.87676153997821
0.0,1.0,-56.248944682825325,-34.87474366816576
0.0,1.0,-56.15961815113642,-34.90039931253492
0.0,1.0,-56.18627389238228,-34.86108491633629
0.0,1.0,-56.21129105879408,-34.910574453669746
0.0,1.0,-56.0649255730198,-34.89235868201974
1.0,1.0,-56.34403072345198,-34.78484846557544
0.0,1.0,-56.199678112941854,-34.83254375167638
1.0,1.0,-56.12274982584121,-34.88341182933218
0.0,1.0,-56.25322550418948,-34.86719544933516
1.0,1.0,-56.18258151918217,-34.880447375821014
0.0,1.0,-56.12401253613823,-34.83657615794834
0.0,1.0,-56.20979600003549,-34.80370909454031
0.0,1.0,-56.193938632332895,-34.87159606587081
0.0,1.0,-56.27111881888686,-34.872804626553275
0.0,1.0,-56.14464781626754,-34.88749038597212
0.0,1.0,-56.1255837499687,-34.85863476305937
0.0,1.0,-56.1813863085035,-34.89062887241569
0.0,1.0,-56.09254570911729,-34.89355991315641
0.0,1.0,-56.10668956807456,-34.87599091138896
0.0,1.0,-56.17911202439122,-34.8827234086416
0.0,1.0,-56.23946703193205,-34.8702211620878
0.0,1.0,-56.200857483157336,-34.83498619804309
1.0,1.0,-56.16900345092499,-34.90312393459976
0.0,1.0,-56.169960672878695,-34.895014939766135
0.0,1.0,-56.18179236591868,-34.8827865644252
0.0,1.0,-56.10698853947395,-34.878698280288525
0.0,1.0,-56.22308941141424,-34.86078465896616
0.0,1.0,-56.162650686934604,-34.82801126729795
0.0,1.0,-56.180946167048766,-34.85225724893622
0.0,1.0,-56.15414080677013,-34.83142407557784
0.0,1.0,-56.26310257761823,-34.8821794516918
1.0,1.0,-56.22027158768036,-34.82898035926764
0.0,1.0,-56.199537189500695,-34.87533015498714
0.0,1.0,-56.24550729584101,-34.87373047661076
0.0,1.0,-56.23215951305883,-34.85597288900011
0.0,1.0,-56.18808943030729,-34.87115136847526
1.0,1.0,-56.16454982173129,-34.79695943727748
0.0,1.0,-56.21388756176516,-34.83908383868746
0.0,1.0,-56.28857220465974,-34.885306898758515
1.0,1.0,-56.310752696506775,-34.79755963989542
0.0,1.0,-56.13863013385019,-34.81391175467856
0.0,1.0,-56.20830345266725,-34.87398986839312
0.0,1.0,-56.17130001995434,-34.903319960569064
0.0,1.0,-56.13434532667565,-34.84201543604043
0.0,1.0,-56.18773949207248,-34.89004028112268
0.0,1.0,-56.18681370105549,-34.884037591563235
0.0,1.0,-56.31866115210985,-34.87925725773191
1.0,1.0,-56.18336165214756,-34.86241799275926
0.0,1.0,-56.11946707553405,-34.86801367662863
0.0,1.0,-56.1843319224296,-34.89709602966421
1.0,1.0,-56.19549055167789,-34.880758919675024
0.0,1.0,-56.19493318075475,-34.90424527377334
0.0,1.0,-56.15445478800314,-34.86488052954236
0.0,1.0,-56.16057075358338,-34.89283139852732
0.0,1.0,-56.19274239777787,-34.893229659824655
0.0,1.0,-56.12238187880513,-34.794408317955494
1.0,1.0,-56.12592499263783,-34.80566044136
0.0,1.0,-56.135988906822114,-34.789365765095184
0.0,1.0,-56.1832696623314,-34.8938426764326
0.0,1.0,-56.186659340762745,-34.88304465614745
0.0,1.0,-56.2646983222409,-34.838139163639106
0.0,1.0,-56.22029053334187,-34.76310800011828
0.0,1.0,-56.24732131587663,-34.82473218620348
1.0,1.0,-56.25650802850074,-34.861083747411584
0.0,1.0,-56.18622205400901,-34.8774510022707
0.0,1.0,-56.124504428202144,-34.84176465372284
0.0,1.0,-56.20618714235175,-34.843722863777785
0.0,1.0,-56.13509112755875,-34.828224231706066
0.0,1.0,-56.15878124015577,-34.90197154171477
0.0,1.0,-56.16539765443963,-34.89169239174886
0.0,1.0,-56.16184028649253,-34.8540207128144
0.0,1.0,-56.14363490956111,-34.858537789559
0.0,1.0,-56.18591480217531,-34.842010830498154
0.0,1.0,-56.12877739364741,-34.88773836894274
0.0,1.0,-56.153459069436025,-34.91397259838855
0.0,1.0,-56.18245850352345,-34.89839094794252
0.0,1.0,-56.17341390690131,-34.90536323860553
0.0,1.0,-56.16527633613892,-34.90368451512146
0.0,1.0,-56.1647373699602,-34.89745890572322
0.0,1.0,-56.1829550469548,-34.90903466027909
0.0,1.0,-56.18282258034217,-34.90583264227498
1.0,1.0,-56.20371801297574,-34.85592524717055
0.0,1.0,-56.25354647472114,-34.87405061890516
0.0,1.0,-56.176977925944485,-34.89921060107586
1.0,1.0,-56.20701733425553,-34.9053617071359
0.0,1.0,-56.17447856200703,-34.85911177598462
0.0,1.0,-56.185627854230674,-34.88777183029587
0.0,1.0,-56.14469190190155,-34.904352946904424
0.0,1.0,-56.18245850352345,-34.89839094794252
0.0,1.0,-56.13963101384042,-34.87009674293294
0.0,1.0,-56.17119687817899,-34.815445465092694
0.0,1.0,-56.221768075438185,-34.838458208891964
0.0,1.0,-56.23272272052713,-34.871892086617414
0.0,1.0,-56.137445478232095,-34.775444205125936
0.0,1.0,-56.1852064449236,-34.90828330863804
0.0,1.0,-56.19486501115973,-34.88318945130388
0.0,1.0,-56.13669832336722,-34.80519630614673
0.0,1.0,-56.19227108981287,-34.90783451846161
0.0,1.0,-56.11012582125683,-34.88710731433342
0.0,1.0,-56.11182694124774,-34.87647941277071
0.0,1.0,-56.153470177627135,-34.91289060840216
0.0,1.0,-56.16143398299524,-34.834765901917955
0.0,1.0,-56.22038359106424,-34.8692887381281
1.0,1.0,-56.1333052102797,-34.83168319447752
0.0,1.0,-56.16467369875689,-34.84425640403943
0.0,1.0,-56.16268241021284,-34.91660641187965
0.0,1.0,-56.144764119688766,-34.87626470704712
0.0,1.0,-56.13819698086,-34.82400812264605
0.0,1.0,-56.14870243065675,-34.8763374334758
0.0,1.0,-56.15377634683546,-34.9150568754209
0.0,1.0,-56.16119428603316,-34.86916533912721
0.0,1.0,-56.14001596563024,-34.85413886007275
0.0,1.0,-56.202193100153785,-34.87223663510769
0.0,1.0,-56.18685735222671,-34.86293737179155
0.0,1.0,-56.14868869256333,-34.914795909221084
0.0,1.0,-56.17064683801657,-34.90841025294463
0.0,1.0,-56.166237030427865,-34.8573422583757
0.0,1.0,-56.14695943270956,-34.827902251572375
0.0,1.0,-56.16248926447527,-34.85474656954178
0.0,1.0,-56.18869071386224,-34.87120046870807
1.0,1.0,-56.16627508534047,-34.86983149482253
0.0,1.0,-56.18773030578795,-34.89653266462486
0.0,1.0,-56.19225479065145,-34.898321186264404
1.0,1.0,-56.19443760080229,-34.88774035694575
0.0,1.0,-56.15195332248802,-34.88474621834398
1.0,1.0,-56.18179236591868,-34.8827865644252
0.0,1.0,-56.15231407535112,-34.88691287858508
0.0,1.0,-56.25237844946277,-34.86407925042484
0.0,1.0,-56.21964127133946,-34.80305123069802
1.0,1.0,-56.14799721934669,-34.849235515300755
0.0,1.0,-56.16709304062992,-34.89720455317783
0.0,1.0,-56.25185007039944,-34.81366866802889
0.0,1.0,-56.18630868121144,-34.86865970198492
0.0,1.0,-56.15171103458824,-34.83375166581372
0.0,1.0,-56.15119803777006,-34.88902414788075
0.0,1.0,-56.125913013512175,-34.85336201627904
0.0,1.0,-56.17868556418443,-34.87059225745917
0.0,1.0,-56.181702003586935,-34.85325424421831
0.0,1.0,-56.17444576671846,-34.81857854999915
0.0,1.0,-56.08140776350624,-34.88639774758863
0.0,1.0,-56.152392677024665,-34.8739285503955
0.0,1.0,-56.1472761070791,-34.86081770214436
0.0,1.0,-56.15672943495777,-34.81886283173691
0.0,1.0,-56.14967105727317,-34.91507330398573
0.0,1.0,-56.14350306200432,-34.88707654901395
0.0,1.0,-56.18179236591868,-34.8827865644252
0.0,1.0,-56.16043619316759,-34.92218159288527
0.0,1.0,-56.10308237154342,-34.895802250808686
0.0,1.0,-56.22081226247323,-34.81221143017368
1.0,1.0,-56.185546447290605,-34.89047647157912
0.0,1.0,-56.210986989870406,-34.86796569841937
0.0,1.0,-56.05488186123231,-34.880648836896896
1.0,1.0,-56.178040892034446,-34.83641220182376
0.0,1.0,-56.16381110845517,-34.799749759141434
0.0,1.0,-56.19781470866823,-34.86116159604495
0.0,1.0,-56.23547951586246,-34.85775219364193
0.0,1.0,-56.09162011040469,-34.79359647929475
0.0,1.0,-56.15557346823589,-34.88386969157513
0.0,1.0,-56.18983823704437,-34.89920683051439
0.0,1.0,-56.13758394419256,-34.90371659650034
0.0,1.0,-56.16246382331862,-34.80325727970505
0.0,1.0,-56.124504428202144,-34.84176465372284
0.0,1.0,-56.14776945264526,-34.913707399248395
0.0,1.0,-56.132586116719885,-34.85331962257963
0.0,1.0,-56.12467140324153,-34.86214493904442
0.0,1.0,-56.1689405562651,-34.89306925654228
0.0,1.0,-56.13396933891197,-34.77866579302312
0.0,1.0,-56.19265190094684,-34.88569961833758
0.0,1.0,-56.2269375381068,-34.85873518967882
0.0,1.0,-56.17596180017299,-34.88040268654024
0.0,1.0,-56.20448237946032,-34.844703636373644
0.0,1.0,-56.124068882363744,-34.84158117175292
0.0,1.0,-56.136285295309,-34.870929663468594
0.0,1.0,-56.2131162596072,-34.82244175748025
0.0,1.0,-56.20915177440085,-34.86538383402809
0.0,1.0,-56.17021688798508,-34.90218541327548
1.0,1.0,-56.18654746430862,-34.86663240247554
0.0,1.0,-56.14430415801866,-34.91007615834702
1.0,1.0,-56.10415356510757,-34.81722464662814
0.0,1.0,-56.20362567153136,-34.90520427085533
0.0,1.0,-56.076829904617725,-34.87008699650112
0.0,1.0,-56.19865666566353,-34.88150121516897
0.0,1.0,-56.15703859633372,-34.84217482770235
0.0,1.0,-56.16351995589742,-34.893392765504395
0.0,1.0,-56.09265346442047,-34.80902383812478
0.0,1.0,-56.26864753134999,-34.88004876868833
0.0,1.0,-56.18089942259516,-34.87903837292235
0.0,1.0,-56.142420613691336,-34.88066666144523
1.0,1.0,-56.19437305699237,-34.883141105629846
0.0,1.0,-56.15039564705973,-34.796771276071595
0.0,1.0,-56.14076415500635,-34.824251714406664
0.0,1.0,-56.15119803777006,-34.88902414788075
0.0,1.0,-56.115393298512416,-34.85508940818371
0.0,1.0,-56.20740820946512,-34.904552701432
0.0,1.0,-56.14695943270956,-34.827902251572375
0.0,1.0,-56.35138598290762,-34.85049026480125
0.0,1.0,-56.14403877989675,-34.856511740132056
0.0,1.0,-56.25348800583837,-34.86841440627366
0.0,1.0,-56.1591587417358,-34.897149923704724
0.0,1.0,-56.12526432494099,-34.88879520895895
0.0,1.0,-56.14019369982774,-34.821271958996554
1.0,1.0,-56.1843319224296,-34.89709602966421
0.0,1.0,-56.176630956238895,-34.857187643192475
0.0,1.0,-56.13930913480765,-34.79592689828207
0.0,1.0,-56.19656217352102,-34.87183886346863
0.0,1.0,-56.19360216449388,-34.906039904066105
0.0,1.0,-56.20915177440085,-34.86538383402809
0.0,1.0,-56.20228235934384,-34.84599674515896
0.0,1.0,-56.072679333283695,-34.87920788557906
0.0,1.0,-56.161463029450914,-34.92886142404503
1.0,1.0,-56.1502111329411,-34.846681068193334
0.0,1.0,-56.106342395868495,-34.82715979647044
0.0,1.0,-56.25520709600613,-34.85976826598895
0.0,1.0,-56.12498422739287,-34.90488894633682
0.0,1.0,-56.12002772447422,-34.88726956936845
0.0,1.0,-56.12030101020889,-34.866757295489705
1.0,1.0,-56.25693981978188,-34.873891057399824
0.0,1.0,-56.16376771788219,-34.90674000883743
0.0,1.0,-56.2195415935382,-34.86576657139249
0.0,1.0,-56.1854308022254,-34.88556127338986
1.0,1.0,-56.12987878505554,-34.85591529760595
